,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,89,93,85,12,14,7,20,10,30,11,4,10,15,7,17,,7,6,5,8,2,7,,1.0,,5.0
1981,119,135,70,14,30,5,13,6,36,25,6,18,21,11,10,4.0,1,15,2,8,4,1,1.0,2.0,1.0,2.0
1982,115,133,87,20,22,6,18,13,29,18,7,12,16,7,18,3.0,4,10,8,4,4,2,,,1.0,2.0
1983,131,191,106,34,20,12,33,15,63,25,8,18,20,7,8,2.0,1,8,12,3,2,4,2.0,1.0,,1.0
1984,111,155,100,19,19,13,24,9,35,38,4,22,17,4,14,3.0,3,11,11,7,3,1,1.0,1.0,,2.0
1985,111,160,136,26,23,10,29,13,41,26,3,20,14,10,19,6.0,8,9,6,5,2,2,,,1.0,4.0
1986,138,160,125,22,50,7,23,26,61,36,3,15,17,8,20,3.0,3,11,15,3,2,4,1.0,,,
1987,106,168,96,45,28,13,22,13,60,27,5,20,19,4,11,9.0,7,9,9,4,1,4,1.0,1.0,1.0,3.0
1988,114,164,112,26,30,11,33,14,40,17,7,14,10,5,28,13.0,5,14,6,5,4,1,,1.0,1.0,1.0
1989,169,169,132,26,39,8,29,23,67,44,9,24,27,6,21,7.0,9,6,12,5,2,1,2.0,4.0,2.0,
1990,204,173,118,23,35,14,32,21,63,41,10,14,26,17,47,5.0,24,13,9,12,10,3,3.0,5.0,2.0,1.0
1991,241,182,114,38,25,17,34,19,64,50,14,26,31,24,9,6.0,9,10,8,8,3,5,10.0,3.0,2.0,1.0
1992,247,201,120,29,35,20,48,39,72,58,8,17,18,26,24,10.0,11,18,12,8,2,6,5.0,1.0,2.0,3.0
1993,274,330,158,41,53,22,50,57,97,73,15,29,27,23,25,15.0,13,25,13,17,6,1,12.0,3.0,3.0,2.0
1994,249,277,139,33,36,23,52,42,81,60,8,34,36,20,12,12.0,13,17,15,21,5,6,6.0,7.0,1.0,1.0
1995,285,325,161,57,65,32,70,33,106,79,12,33,32,36,36,8.0,17,25,12,18,7,5,10.0,4.0,2.0,4.0
1996,286,349,149,52,75,34,62,31,125,67,23,45,41,51,28,10.0,22,20,9,18,7,7,11.0,2.0,3.0,6.0
1997,329,459,181,99,69,40,66,42,99,85,18,39,53,93,55,10.0,26,26,18,31,1,3,4.0,3.0,5.0,1.0
1998,371,458,177,101,99,65,69,39,138,81,31,54,48,85,31,15.0,37,32,21,26,4,7,16.0,7.0,8.0,4.0
1999,453,521,202,98,109,53,66,88,136,110,37,59,62,74,42,14.0,29,47,19,28,17,7,14.0,3.0,5.0,8.0
2000,557,597,230,135,150,70,115,62,179,90,57,76,70,143,55,26.0,38,39,22,29,5,19,17.0,6.0,7.0,4.0
2001,618,751,265,179,165,100,172,90,167,131,51,87,80,89,54,20.0,68,44,28,36,10,15,15.0,6.0,5.0,2.0
2002,660,830,315,207,146,131,149,87,207,118,52,101,125,106,63,32.0,53,50,30,41,7,23,11.0,11.0,8.0,3.0
2003,692,848,271,274,168,146,160,111,189,132,52,131,115,104,70,26.0,51,54,51,56,5,26,20.0,3.0,10.0,5.0
2004,838,1045,418,253,219,179,208,121,239,168,93,165,131,120,53,31.0,77,61,42,39,19,34,30.0,10.0,11.0,3.0
2005,1022,1350,510,359,248,238,253,181,268,259,105,244,165,144,115,33.0,78,66,59,42,29,43,32.0,25.0,25.0,17.0
2006,1322,1594,662,570,327,294,301,214,316,290,135,279,227,175,116,40.0,107,95,60,63,30,66,41.0,22.0,30.0,17.0
