,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1982,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1983,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1984,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
1985,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1987,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1989,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
1991,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
1993,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1994,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
1995,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
1996,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
1997,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1998,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
1999,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,
2000,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
2001,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2002,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
2003,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
2004,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2005,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
2006,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2007,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
2008,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
2009,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2010,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
2011,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
2014,2.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
2015,2.0,2.0,1.0,,1.0,,,1.0,,2.0,,,,,,,,2.0,,,,,,,,
2016,3.0,5.0,,,,,,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,
2017,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
2018,6.0,1.0,1.0,,3.0,,,2.0,,,,,,,,,,1.0,,,,,,,,
2019,7.0,1.0,1.0,,6.0,,,,,,,1.0,,,1.0,,,,,,2.0,,1.0,,,
2020,3.0,4.0,1.0,,4.0,,1.0,,,,,,,,,,,,,,2.0,1.0,,,,
2021,7.0,3.0,2.0,,2.0,,,1.0,,1.0,,2.0,,,1.0,,,,,,1.0,,,,,
2022,3.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,
2023,4.0,4.0,2.0,,2.0,,1.0,,,,,,,1.0,,,,1.0,,,2.0,,,,,
2024,4.0,6.0,3.0,,3.0,,2.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,
