,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,8,3,,5,2,1.0,8,2,1.0,,1.0,,,,15,,1.0,,,1.0,,,,,,
1981,11,4,2.0,1,8,,6,3,1.0,,,,,3.0,13,,2.0,,,2.0,1.0,,,,,
1982,16,4,4.0,7,8,1.0,7,3,,1.0,,,3.0,2.0,14,,1.0,4.0,1.0,2.0,,,,1.0,1.0,
1983,16,1,,5,9,,5,1,1.0,2.0,1.0,,1.0,3.0,22,,,,2.0,,2.0,,,,1.0,
1984,9,5,3.0,5,7,3.0,10,1,,5.0,,,1.0,,14,,1.0,4.0,,2.0,,,,,,
1985,16,7,4.0,2,9,,8,4,1.0,5.0,1.0,,3.0,,7,1.0,1.0,,,2.0,2.0,,,,,
1986,14,1,7.0,7,10,1.0,5,2,1.0,2.0,,,1.0,6.0,18,1.0,,8.0,,6.0,,,,,,
1987,23,8,5.0,3,9,2.0,15,4,4.0,2.0,1.0,,2.0,1.0,11,,3.0,4.0,,1.0,1.0,,1.0,1.0,,
1988,27,6,8.0,3,12,1.0,13,3,,4.0,,1.0,1.0,1.0,16,,2.0,1.0,2.0,2.0,4.0,,1.0,,,
1989,36,4,8.0,6,18,,19,4,2.0,2.0,5.0,,1.0,2.0,19,1.0,6.0,5.0,3.0,1.0,3.0,,3.0,,,
1990,50,3,4.0,4,8,2.0,26,2,1.0,6.0,1.0,1.0,4.0,5.0,18,2.0,2.0,10.0,1.0,4.0,1.0,,,1.0,,
1991,49,7,5.0,9,22,1.0,15,8,3.0,5.0,2.0,,4.0,7.0,23,4.0,6.0,6.0,,3.0,2.0,2.0,,,,1.0
1992,47,4,12.0,10,19,4.0,9,2,4.0,3.0,3.0,,4.0,8.0,31,1.0,8.0,7.0,8.0,7.0,1.0,,3.0,4.0,,
1993,53,5,10.0,14,18,4.0,15,7,8.0,6.0,1.0,1.0,2.0,9.0,26,4.0,5.0,9.0,1.0,3.0,1.0,1.0,2.0,4.0,,
1994,66,11,8.0,12,16,2.0,22,6,5.0,3.0,,1.0,8.0,15.0,24,4.0,6.0,7.0,,7.0,3.0,1.0,2.0,9.0,,1.0
1995,65,10,12.0,17,12,1.0,27,13,3.0,8.0,1.0,,4.0,11.0,45,3.0,4.0,5.0,,3.0,3.0,4.0,5.0,4.0,,
1996,75,10,14.0,10,21,3.0,28,8,5.0,8.0,5.0,,7.0,14.0,30,6.0,7.0,10.0,3.0,3.0,2.0,,2.0,6.0,,1.0
1997,76,10,13.0,7,31,8.0,26,5,1.0,12.0,3.0,,9.0,6.0,32,3.0,7.0,10.0,,3.0,3.0,,1.0,4.0,,
1998,84,10,15.0,10,25,8.0,37,14,6.0,7.0,3.0,2.0,12.0,18.0,39,6.0,4.0,15.0,1.0,3.0,6.0,1.0,6.0,6.0,,2.0
1999,89,8,12.0,19,26,5.0,33,8,1.0,7.0,3.0,4.0,11.0,13.0,27,2.0,5.0,13.0,,2.0,4.0,1.0,3.0,6.0,,2.0
2000,118,15,15.0,15,36,13.0,37,8,2.0,9.0,3.0,2.0,11.0,20.0,43,1.0,7.0,11.0,6.0,1.0,1.0,3.0,,1.0,,4.0
2001,101,22,26.0,22,37,8.0,35,13,14.0,19.0,5.0,4.0,19.0,20.0,44,4.0,10.0,10.0,4.0,6.0,5.0,,1.0,5.0,1.0,2.0
2002,147,22,26.0,40,42,23.0,30,14,10.0,18.0,6.0,4.0,16.0,28.0,60,7.0,7.0,12.0,3.0,4.0,4.0,2.0,1.0,8.0,,1.0
2003,162,29,22.0,26,37,18.0,48,7,12.0,19.0,5.0,5.0,15.0,21.0,68,7.0,7.0,28.0,4.0,3.0,1.0,2.0,6.0,3.0,,2.0
2004,161,34,23.0,24,64,28.0,56,24,10.0,19.0,4.0,3.0,11.0,25.0,50,6.0,6.0,21.0,3.0,2.0,9.0,3.0,7.0,6.0,1.0,3.0
2005,180,26,28.0,33,58,28.0,44,13,11.0,11.0,12.0,3.0,15.0,27.0,85,4.0,3.0,22.0,2.0,5.0,4.0,1.0,6.0,7.0,,1.0
2006,187,39,47.0,49,64,33.0,48,20,6.0,14.0,10.0,7.0,15.0,22.0,76,16.0,11.0,23.0,2.0,12.0,7.0,1.0,4.0,4.0,1.0,2.0
2007,177,48,30.0,53,65,35.0,51,20,17.0,21.0,12.0,15.0,16.0,22.0,77,18.0,9.0,18.0,8.0,14.0,10.0,3.0,5.0,11.0,1.0,3.0
