,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,17,11,24,3.0,8,1.0,3,,3,1,,,1.0,2.0,4,,1.0,5.0,,,1.0,3.0,1.0,1.0,,5.0
1981,7,16,11,,6,,4,1.0,8,4,2.0,,2.0,,2,,1.0,5.0,1.0,,2.0,,,,,1.0
1982,7,11,15,3.0,5,,3,1.0,10,1,1.0,2.0,6.0,1.0,3,,,3.0,1.0,1.0,,,,,,1.0
1983,12,21,24,4.0,7,3.0,6,3.0,5,1,1.0,,2.0,2.0,3,,1.0,3.0,1.0,,,,,,,2.0
1984,21,9,9,3.0,6,1.0,4,3.0,3,1,,2.0,4.0,3.0,1,2.0,2.0,1.0,1.0,1.0,,2.0,,,,2.0
1985,11,20,12,3.0,4,,1,,5,3,1.0,1.0,3.0,5.0,4,,3.0,1.0,1.0,2.0,,,1.0,,,
1986,18,25,8,5.0,2,2.0,4,1.0,11,7,,1.0,6.0,6.0,1,1.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,1.0
1987,27,18,7,15.0,5,4.0,1,,4,4,,,2.0,7.0,7,,1.0,,1.0,2.0,,,1.0,,1.0,
1988,16,21,12,10.0,3,1.0,3,1.0,4,5,3.0,,1.0,4.0,2,,,2.0,,1.0,2.0,,,,,
1989,20,5,5,10.0,7,3.0,3,2.0,3,2,,1.0,,5.0,1,,,2.0,,2.0,1.0,,,1.0,,1.0
1990,31,15,7,4.0,4,4.0,4,1.0,14,6,,1.0,1.0,14.0,5,2.0,,2.0,,1.0,2.0,3.0,,,,
1991,28,8,13,12.0,8,7.0,5,,1,6,3.0,1.0,6.0,3.0,4,,4.0,2.0,,4.0,2.0,,,1.0,,1.0
1992,31,8,15,12.0,10,4.0,5,,3,2,4.0,1.0,1.0,9.0,8,,7.0,2.0,,2.0,2.0,1.0,,,1.0,2.0
1993,29,9,10,11.0,9,3.0,8,,7,7,1.0,2.0,2.0,4.0,3,,,4.0,2.0,4.0,,1.0,1.0,,,
1994,44,22,10,7.0,11,1.0,5,2.0,13,10,,,,4.0,4,,2.0,3.0,,2.0,2.0,,1.0,2.0,,
1995,46,24,18,13.0,15,2.0,6,6.0,7,11,1.0,,4.0,7.0,4,,1.0,6.0,2.0,1.0,1.0,,,1.0,,
1996,30,17,14,10.0,4,3.0,9,,7,1,1.0,,1.0,11.0,8,1.0,2.0,4.0,2.0,1.0,2.0,,,,,
1997,58,24,21,9.0,10,5.0,7,3.0,3,4,,1.0,2.0,13.0,5,1.0,2.0,8.0,2.0,5.0,1.0,1.0,,,,
1998,49,34,21,13.0,15,4.0,11,3.0,11,9,8.0,,3.0,7.0,10,2.0,1.0,6.0,1.0,5.0,,3.0,,,,2.0
1999,41,13,9,21.0,14,5.0,8,5.0,12,7,4.0,3.0,5.0,9.0,8,4.0,3.0,6.0,1.0,10.0,,1.0,,,,4.0
2000,56,44,27,12.0,18,8.0,17,3.0,9,7,1.0,2.0,2.0,32.0,8,1.0,,6.0,2.0,7.0,2.0,2.0,2.0,,,1.0
2001,41,32,27,21.0,16,10.0,8,4.0,6,4,4.0,2.0,2.0,26.0,10,1.0,1.0,10.0,,9.0,2.0,1.0,1.0,,1.0,1.0
2002,73,70,27,26.0,31,6.0,16,4.0,10,10,10.0,5.0,7.0,17.0,13,2.0,7.0,7.0,2.0,5.0,3.0,,,1.0,,1.0
