,Documents
1980,2.0
1981,2.0
1982,2.0
1983,4.0
1984,3.0
1985,2.0
1986,5.0
1987,2.0
1988,7.0
1989,
1990,4.0
1991,11.0
1992,11.0
1993,9.0
1994,10.0
1995,14.0
1996,16.0
1997,19.0
1998,17.0
1999,33.0
2000,46.0
2001,32.0
2002,57.0
2003,50.0
2004,52.0
2005,72.0
2006,97.0
2007,88.0
2008,113.0
2009,91.0
2010,107.0
2011,148.0
2012,160.0
2013,204.0
2014,229.0
2015,270.0
2016,342.0
2017,473.0
2018,572.0
2019,848.0
2020,1137.0
2021,2054.0
2022,1798.0
2023,1254.0
2024,2154.0
