,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,1.0,2,,,,,,1.0,2.0,,,,,1.0,,1.0,,,,,,,,,
1981,,,5,,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,
1982,,5.0,4,,,,,,4.0,,,,1.0,,,,,,,,,,,,,
1983,2.0,1.0,1,,3.0,,,,,,,,,,5.0,,1.0,,,,,,,,,
1984,,2.0,5,,2.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,
1985,,1.0,9,,1.0,,3.0,,,,,,,,,,,,,,,,,2.0,,
1986,1.0,,5,3.0,2.0,,3.0,,1.0,,,,,,,1.0,,1.0,,1.0,,,,1.0,,
1987,4.0,2.0,12,2.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,
1988,5.0,3.0,5,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,
1989,8.0,,8,1.0,3.0,2.0,,,,,,,,,1.0,,,,,,,,,,,2.0
1990,15.0,2.0,3,,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,1.0
1991,8.0,1.0,7,1.0,1.0,1.0,,,,,,,,,1.0,,,3.0,,,,,,,,1.0
1992,3.0,2.0,7,2.0,3.0,,1.0,,,1.0,,,1.0,,,,,4.0,,2.0,,,,,,1.0
1993,13.0,3.0,11,,6.0,,2.0,,,,1.0,,,,,,,3.0,,,,,,1.0,,1.0
1994,10.0,1.0,17,3.0,1.0,,1.0,,1.0,,1.0,,,,2.0,2.0,,4.0,,1.0,,,,,,
1995,12.0,,12,1.0,7.0,2.0,2.0,,1.0,,1.0,,3.0,,1.0,,1.0,3.0,,1.0,1.0,,,1.0,,
1996,18.0,3.0,11,1.0,5.0,1.0,2.0,1.0,,1.0,2.0,1.0,,,2.0,,,4.0,,2.0,,,,,,3.0
1997,18.0,2.0,11,2.0,2.0,3.0,1.0,,,2.0,,,,1.0,1.0,1.0,,7.0,,2.0,,,,1.0,,3.0
1998,20.0,5.0,13,1.0,5.0,2.0,5.0,,3.0,,1.0,,1.0,4.0,5.0,1.0,1.0,4.0,,4.0,1.0,,,,,
1999,25.0,7.0,13,5.0,1.0,2.0,4.0,,3.0,1.0,,1.0,,7.0,,,,7.0,,3.0,2.0,,,,,
2000,32.0,11.0,10,2.0,8.0,3.0,2.0,,3.0,,1.0,1.0,1.0,2.0,3.0,4.0,1.0,3.0,,4.0,1.0,,,,,
2001,28.0,7.0,13,3.0,5.0,4.0,1.0,,2.0,1.0,,,,,3.0,1.0,,2.0,,5.0,,,,,,2.0
2002,20.0,8.0,13,2.0,3.0,7.0,5.0,1.0,5.0,1.0,2.0,,4.0,1.0,2.0,,1.0,4.0,,1.0,1.0,1.0,,1.0,,1.0
2003,28.0,4.0,11,5.0,3.0,3.0,5.0,1.0,8.0,,1.0,,1.0,3.0,3.0,,1.0,1.0,,2.0,1.0,,,,,3.0
2004,27.0,17.0,20,8.0,4.0,7.0,7.0,2.0,8.0,1.0,1.0,,1.0,4.0,3.0,,3.0,2.0,,2.0,,1.0,,,,1.0
2005,38.0,14.0,20,8.0,2.0,3.0,4.0,5.0,5.0,,2.0,,4.0,1.0,3.0,2.0,1.0,1.0,,6.0,,,,1.0,,
2006,41.0,23.0,25,9.0,10.0,15.0,6.0,,18.0,1.0,3.0,1.0,3.0,,6.0,,2.0,6.0,1.0,11.0,,1.0,,,,1.0
2007,41.0,43.0,25,9.0,2.0,17.0,9.0,1.0,8.0,1.0,2.0,2.0,,3.0,9.0,,2.0,3.0,,6.0,,,,,,1.0
2008,41.0,28.0,31,7.0,15.0,6.0,7.0,2.0,7.0,,3.0,2.0,,2.0,10.0,,,2.0,,11.0,1.0,1.0,,,,3.0
2009,58.0,28.0,26,8.0,16.0,11.0,7.0,2.0,6.0,2.0,1.0,3.0,1.0,1.0,2.0,,,2.0,1.0,8.0,,1.0,,,,3.0
2010,63.0,20.0,40,13.0,28.0,12.0,11.0,,9.0,1.0,,3.0,2.0,,13.0,,1.0,2.0,1.0,4.0,,,,,,5.0
2011,66.0,27.0,30,6.0,17.0,10.0,10.0,2.0,14.0,1.0,,4.0,2.0,,12.0,,,4.0,,11.0,,1.0,,,,3.0
2012,82.0,39.0,27,7.0,18.0,4.0,6.0,3.0,6.0,3.0,2.0,7.0,1.0,3.0,10.0,,,1.0,,5.0,2.0,,,,,
2013,93.0,29.0,24,4.0,25.0,11.0,10.0,5.0,11.0,1.0,3.0,7.0,7.0,2.0,21.0,2.0,,5.0,,6.0,1.0,,1.0,1.0,,2.0
2014,120.0,56.0,32,10.0,33.0,7.0,13.0,9.0,13.0,2.0,4.0,,7.0,4.0,13.0,,,3.0,,8.0,1.0,,,,2.0,3.0
2015,138.0,50.0,30,6.0,25.0,9.0,12.0,6.0,6.0,18.0,4.0,8.0,2.0,1.0,20.0,8.0,2.0,6.0,,2.0,,,,1.0,,2.0
2016,131.0,35.0,29,7.0,31.0,7.0,10.0,7.0,17.0,24.0,4.0,6.0,,,9.0,4.0,1.0,11.0,1.0,5.0,1.0,,1.0,,1.0,2.0
2017,145.0,26.0,23,6.0,27.0,4.0,12.0,3.0,13.0,18.0,,7.0,4.0,5.0,4.0,,1.0,5.0,,1.0,2.0,,1.0,3.0,,6.0
2018,132.0,50.0,23,13.0,20.0,9.0,15.0,2.0,14.0,12.0,,5.0,2.0,1.0,14.0,,1.0,6.0,,4.0,1.0,1.0,,1.0,,4.0
2019,132.0,40.0,35,6.0,33.0,5.0,14.0,6.0,17.0,17.0,,4.0,1.0,1.0,22.0,4.0,1.0,9.0,,,,,,2.0,1.0,4.0
2020,108.0,44.0,26,11.0,31.0,7.0,20.0,5.0,16.0,14.0,1.0,1.0,9.0,2.0,18.0,3.0,1.0,4.0,1.0,4.0,,,,3.0,,4.0
2021,124.0,68.0,37,4.0,44.0,6.0,22.0,7.0,35.0,3.0,,4.0,8.0,5.0,22.0,1.0,2.0,7.0,,7.0,2.0,,,1.0,1.0,4.0
2022,149.0,60.0,52,11.0,34.0,4.0,19.0,8.0,16.0,8.0,3.0,4.0,4.0,,12.0,1.0,,6.0,,4.0,,,,,,4.0
2023,131.0,53.0,57,16.0,41.0,3.0,18.0,8.0,15.0,7.0,7.0,,6.0,,16.0,1.0,1.0,7.0,2.0,8.0,3.0,2.0,,1.0,,7.0
2024,127.0,48.0,52,12.0,38.0,3.0,16.0,7.0,19.0,11.0,2.0,3.0,,1.0,4.0,2.0,,12.0,1.0,7.0,,2.0,,,,2.0
