,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,364,152,122,125,150,20,144,51,45,33,40,26,35,76,62,33,50,25,7,32,14,11,10,7,6,6
1981,358,174,154,135,160,23,158,60,60,29,30,14,31,80,56,24,58,30,4,35,7,12,18,9,7,7
1982,434,146,139,133,174,32,149,48,45,30,47,22,29,85,82,22,52,40,4,36,15,13,9,5,14,3
1983,442,170,149,154,182,27,146,57,55,24,42,19,33,102,62,25,62,32,6,39,19,10,8,6,6,3
1984,508,230,184,168,198,27,166,38,74,33,37,36,45,108,75,33,77,31,4,43,26,11,13,6,7,5
1985,565,265,212,203,183,43,211,70,93,32,59,40,53,130,116,41,74,44,4,60,25,13,24,7,13,12
1986,668,285,271,232,250,51,227,80,106,44,75,40,56,177,110,29,101,50,10,53,28,18,16,8,16,6
1987,837,308,344,226,305,55,264,81,123,66,68,40,53,149,133,37,153,84,9,70,33,17,22,21,26,19
1988,968,314,370,268,289,56,290,75,107,67,87,46,65,176,141,48,127,69,4,85,43,19,16,21,18,27
1989,944,346,343,203,275,65,313,100,146,71,76,59,60,155,137,34,136,74,7,61,30,26,13,13,18,23
1990,997,427,435,207,276,65,324,106,167,92,77,48,84,157,193,49,135,82,13,73,27,21,20,14,19,25
1991,1002,410,396,263,271,70,318,111,183,102,77,49,89,171,158,36,137,112,8,79,30,25,35,18,18,25
1992,963,455,397,279,294,70,297,99,229,94,86,43,79,189,168,38,130,78,8,82,22,19,28,12,9,17
1993,977,469,387,302,279,95,341,110,211,75,95,48,85,197,153,33,141,81,10,81,23,28,28,18,16,18
1994,944,523,388,325,327,107,309,112,225,112,87,61,84,239,162,47,121,73,13,71,28,25,41,19,16,15
1995,993,498,409,330,306,97,287,117,233,103,79,64,84,258,190,32,114,85,8,75,31,42,27,12,18,14
1996,994,597,394,330,317,96,294,127,221,125,87,62,80,195,162,42,127,85,2,65,33,29,43,19,24,19
1997,1067,596,389,337,314,99,315,160,215,115,86,79,84,214,170,33,127,76,10,70,31,19,27,21,12,17
1998,1037,640,413,338,312,100,390,123,235,138,77,65,99,270,180,39,132,83,3,62,34,32,26,22,14,18
1999,1068,607,401,390,371,116,343,150,217,126,122,90,106,267,189,58,135,83,9,88,36,38,27,21,31,22
2000,1233,713,517,419,407,143,402,150,273,188,104,120,145,259,177,55,152,94,7,93,52,87,27,25,22,32
