,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,146,73,122,22,71,8,59,17,25,28,6,3,7,29,22,15,24,6,5,1,15,1.0,1.0,,2,9
1981,225,82,115,32,68,10,73,12,43,29,19,9,13,37,31,15,38,15,3,9,21,2.0,2.0,4.0,2,3
1982,246,113,113,35,61,13,100,17,45,20,21,10,19,36,29,22,32,23,6,9,12,,2.0,5.0,5,4
1983,243,120,142,46,64,8,90,15,55,33,13,13,23,58,21,31,47,21,7,9,15,2.0,,1.0,3,3
1984,199,162,126,56,71,18,89,19,83,29,24,7,25,82,35,13,69,18,2,8,15,6.0,1.0,7.0,7,6
1985,118,143,129,57,63,22,72,18,63,11,28,2,26,79,29,20,62,7,12,11,7,1.0,2.0,6.0,9,6
1986,269,206,139,78,73,26,96,20,72,32,32,9,16,74,36,26,57,19,5,22,11,4.0,6.0,3.0,7,7
1987,217,178,148,80,87,25,94,19,80,29,33,13,19,86,38,25,49,17,15,18,6,4.0,5.0,2.0,3,6
1988,210,183,158,76,83,33,111,22,97,27,23,6,28,92,38,33,53,21,8,22,13,4.0,2.0,11.0,5,3
1989,239,144,152,57,79,19,93,18,79,19,32,11,23,92,41,23,60,12,9,27,13,2.0,2.0,4.0,5,10
1990,388,203,159,88,90,36,117,27,82,64,25,9,33,98,56,31,69,31,6,29,27,5.0,8.0,7.0,5,2
1991,461,165,123,76,102,34,134,31,82,55,33,10,32,96,50,25,63,30,9,27,17,7.0,5.0,7.0,5,2
1992,444,194,145,78,89,46,139,26,96,61,48,15,32,92,54,36,60,21,8,41,16,6.0,2.0,11.0,6,10
1993,523,242,183,94,130,44,149,38,131,62,40,17,35,114,67,34,71,41,15,35,21,6.0,1.0,9.0,6,11
1994,446,272,161,91,113,58,147,48,154,54,49,22,52,120,54,32,52,29,6,39,21,4.0,1.0,5.0,5,7
1995,495,254,144,116,146,55,157,36,127,73,55,19,34,121,63,32,71,36,10,44,22,9.0,7.0,6.0,1,8
1996,504,266,156,125,165,64,184,46,166,49,60,24,32,152,63,52,90,40,11,49,17,9.0,4.0,9.0,8,9
1997,490,364,196,146,143,72,157,45,190,56,68,31,43,230,75,43,88,35,7,54,22,14.0,6.0,13.0,6,9
1998,541,404,201,153,173,79,188,58,242,60,69,30,59,269,52,52,91,53,11,53,23,13.0,5.0,9.0,16,14
1999,545,430,211,163,235,74,199,75,222,74,68,27,66,281,105,51,102,56,9,67,28,7.0,5.0,15.0,14,10
2000,696,502,236,186,246,102,240,64,277,58,87,39,88,325,115,54,117,59,16,67,26,11.0,12.0,18.0,26,13
2001,748,514,275,252,257,122,237,75,269,82,84,42,81,465,136,63,132,53,21,58,28,16.0,5.0,12.0,15,11
2002,840,653,346,415,357,230,263,104,277,93,98,47,90,636,154,71,138,57,16,79,30,22.0,13.0,20.0,11,16
2003,955,628,309,356,407,222,303,86,271,119,134,52,109,621,170,99,170,65,25,100,38,28.0,16.0,19.0,17,11
2004,996,729,335,344,368,245,306,108,306,110,121,77,110,689,183,73,146,53,25,107,35,34.0,13.0,13.0,21,8
2005,1108,873,389,416,456,251,302,126,314,141,122,98,135,691,216,83,148,62,25,117,35,32.0,15.0,11.0,15,13
2006,1290,1023,450,485,478,333,355,141,394,148,150,101,161,883,230,95,143,71,26,133,45,47.0,22.0,20.0,20,19
2007,1373,1178,506,502,591,301,408,157,447,194,171,149,172,755,251,98,153,66,32,164,46,50.0,39.0,15.0,17,18
2008,1642,1324,496,560,621,326,419,232,463,223,178,162,176,808,279,119,157,87,28,181,49,65.0,38.0,27.0,23,23
2009,1734,1545,591,632,825,389,461,268,544,250,162,189,203,848,255,129,186,100,41,187,57,68.0,67.0,25.0,31,20
2010,2002,2140,801,678,862,430,529,309,757,350,180,223,249,1006,344,150,145,164,62,218,55,76.0,75.0,35.0,43,126
2011,2150,2956,717,723,896,500,562,405,884,382,205,251,264,1064,310,159,161,123,67,192,57,101.0,125.0,28.0,33,24
2012,2196,2580,717,791,891,478,623,388,762,396,230,215,265,1314,346,158,195,127,66,201,47,95.0,116.0,23.0,37,23
2013,2435,2901,764,818,957,519,673,463,870,405,228,240,299,1320,344,196,186,158,65,240,72,128.0,143.0,35.0,25,19
2014,2542,3173,785,911,1008,615,738,530,976,483,245,309,287,1544,481,221,176,166,81,241,77,136.0,151.0,45.0,22,34
2015,3119,3726,837,1168,1150,641,819,592,1135,504,287,366,373,1600,460,276,155,171,105,295,78,168.0,181.0,32.0,40,32
2016,3173,5248,967,1240,1266,678,861,710,1460,671,319,394,398,1991,474,273,202,205,144,280,86,154.0,134.0,40.0,44,36
2017,3644,4159,1000,1302,1317,698,892,750,1209,696,326,368,451,1795,498,305,210,186,129,261,63,159.0,164.0,21.0,39,33
2018,3632,4566,1152,1475,1507,831,947,735,1197,689,358,437,417,1905,551,301,208,227,157,363,82,175.0,195.0,43.0,44,37
2019,3895,5192,1106,1516,1584,785,1039,837,1381,765,399,486,460,1920,571,312,236,262,164,296,78,165.0,177.0,43.0,49,38
2020,4618,5337,1290,1778,1883,922,1058,1028,1452,822,412,521,546,2014,748,359,227,278,168,341,99,237.0,242.0,48.0,50,48
2021,4784,5546,1297,1871,1921,1089,1079,1150,1336,889,431,517,589,1849,703,346,214,257,220,386,105,203.0,237.0,44.0,53,47
2022,4275,5104,1193,1772,1778,989,982,1179,1220,830,381,501,559,1748,579,412,234,236,191,355,92,239.0,230.0,44.0,49,30
2023,4719,5498,1255,1880,1900,1014,942,1143,1256,872,431,568,536,1919,580,387,237,245,210,346,105,201.0,199.0,58.0,59,39
2024,4923,5141,1263,2136,1837,1075,994,1215,1042,938,527,596,466,1729,774,361,219,227,260,347,107,174.0,208.0,30.0,78,36
