,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1983,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
1984,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
1986,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1987,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
1988,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,
1989,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,2.0,,,,
1990,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
1991,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
1992,,3.0,,1.0,1.0,3.0,,1.0,,,,,,,,1.0,,,,2.0,,,,,,
1993,,3.0,,1.0,,,,1.0,,,,,,2.0,,,1.0,,,1.0,,,,,,
1994,3.0,,,3.0,,4.0,,,,,,,1.0,,,,,,,1.0,,1.0,,,,
1995,,3.0,,3.0,,2.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,
1996,1.0,,,2.0,,4.0,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,
1997,,2.0,,5.0,1.0,2.0,,3.0,,1.0,,1.0,3.0,,,,,,,1.0,,2.0,,,,
1998,,2.0,,10.0,2.0,3.0,,,,,,2.0,2.0,1.0,,,,,,,,1.0,,,,
1999,,3.0,,7.0,1.0,4.0,,1.0,,,,4.0,2.0,1.0,3.0,,,,,1.0,,3.0,,,,
2000,1.0,6.0,,5.0,,7.0,,2.0,2.0,,,1.0,3.0,,,,,,,,,1.0,,,,
2001,,5.0,2.0,11.0,5.0,9.0,5.0,2.0,,,,1.0,1.0,,,,,,,4.0,,,,,,
2002,3.0,7.0,,46.0,2.0,32.0,,6.0,2.0,3.0,4.0,9.0,4.0,,4.0,,2.0,,,6.0,,,,,,
2003,2.0,12.0,1.0,48.0,3.0,26.0,,1.0,1.0,,1.0,10.0,8.0,,,,,,1.0,2.0,,2.0,,,,
2004,10.0,10.0,1.0,53.0,3.0,27.0,,4.0,1.0,1.0,3.0,8.0,9.0,1.0,,,,,,5.0,,8.0,,,,
2005,11.0,16.0,2.0,56.0,5.0,44.0,6.0,2.0,3.0,3.0,1.0,18.0,13.0,2.0,1.0,,2.0,,,8.0,,8.0,,2.0,3.0,
2006,11.0,33.0,4.0,68.0,7.0,72.0,8.0,4.0,3.0,4.0,3.0,26.0,24.0,10.0,2.0,,1.0,,,11.0,1.0,11.0,,,,
