,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,5,,2.0,,,,,,,,,,4.0,,,,,,,,,,,
1981,,,2,,4.0,,,,,,,,,,3.0,,,,,,,,,,,
1982,,,1,,,,,1.0,,,1.0,,,,3.0,,,,,,,,,,,
1983,,1.0,1,2.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,1.0,,,,,,
1984,,,2,2.0,3.0,1.0,3.0,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,,
1985,,1.0,1,1.0,,,4.0,1.0,,,,2.0,,,2.0,,,,,,,,,,,
1986,1.0,1.0,1,3.0,3.0,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,
1987,,,2,,8.0,,2.0,,1.0,,,1.0,,2.0,,,,1.0,,,,,,,,1.0
1988,1.0,4.0,2,1.0,11.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,
1989,1.0,4.0,1,2.0,4.0,,1.0,,4.0,,,,,,1.0,,,,,,,,,,,
1990,1.0,3.0,3,1.0,5.0,,1.0,2.0,,,,,,,4.0,,,1.0,,,,,,,,1.0
1991,,6.0,4,1.0,9.0,,2.0,,3.0,,,,,,,,,1.0,,1.0,,,,,,1.0
1992,1.0,2.0,2,1.0,7.0,,4.0,2.0,,,,,,,3.0,,,1.0,,2.0,,,,,,
1993,1.0,,3,1.0,12.0,,1.0,,4.0,,,,,1.0,2.0,,,,,,,,,,,
1994,5.0,7.0,7,,6.0,1.0,4.0,,1.0,,,1.0,,1.0,4.0,,,,,,,,,,,
1995,1.0,3.0,3,,11.0,,2.0,1.0,2.0,3.0,,,,,4.0,,,,,,,,,,,
1996,1.0,4.0,3,,7.0,,3.0,2.0,1.0,,,,1.0,,6.0,,,,,,,,,,,
1997,3.0,4.0,5,1.0,16.0,1.0,6.0,,2.0,1.0,,,1.0,,1.0,,,,,,,,1.0,,,
1998,4.0,2.0,6,1.0,15.0,,6.0,,,2.0,,,,1.0,3.0,,,1.0,,,,,,,,
1999,1.0,4.0,4,2.0,6.0,1.0,,1.0,,2.0,,1.0,,,5.0,1.0,,,,1.0,,1.0,,,,
2000,1.0,12.0,8,1.0,6.0,4.0,1.0,,3.0,2.0,1.0,1.0,2.0,,3.0,,,1.0,,1.0,,1.0,,,,
2001,2.0,11.0,9,1.0,15.0,1.0,3.0,,2.0,1.0,,3.0,2.0,,3.0,,,1.0,,,,,,,,
2002,3.0,7.0,4,2.0,16.0,,2.0,2.0,4.0,,1.0,3.0,2.0,,4.0,,,2.0,,,,,,,,
2003,3.0,7.0,8,1.0,20.0,,4.0,,2.0,5.0,,2.0,1.0,1.0,1.0,,,2.0,,1.0,,1.0,,,,
2004,,11.0,6,3.0,16.0,4.0,5.0,,2.0,5.0,,3.0,4.0,3.0,7.0,,,2.0,,,,,,,,1.0
2005,2.0,13.0,10,6.0,19.0,3.0,5.0,3.0,2.0,2.0,1.0,2.0,2.0,14.0,1.0,,,1.0,1.0,,2.0,,,,,
2006,8.0,15.0,7,6.0,21.0,5.0,1.0,1.0,4.0,3.0,,2.0,,15.0,9.0,,,1.0,,,2.0,1.0,,,,2.0
2007,7.0,13.0,13,9.0,15.0,2.0,5.0,3.0,6.0,1.0,,3.0,3.0,13.0,7.0,,2.0,2.0,,,,1.0,,,,
2008,11.0,22.0,10,5.0,17.0,4.0,5.0,1.0,1.0,9.0,,4.0,2.0,13.0,3.0,1.0,,1.0,,,,,,,,
2009,6.0,19.0,17,8.0,17.0,5.0,2.0,1.0,3.0,4.0,,7.0,1.0,18.0,5.0,,1.0,1.0,,2.0,,1.0,,,,
2010,12.0,26.0,13,4.0,17.0,14.0,4.0,2.0,6.0,5.0,,,7.0,7.0,4.0,,1.0,1.0,,,,,,,,2.0
2011,18.0,20.0,16,6.0,25.0,8.0,4.0,2.0,8.0,7.0,,4.0,6.0,12.0,5.0,,1.0,1.0,2.0,2.0,,3.0,,,,1.0
2012,24.0,18.0,18,9.0,33.0,21.0,8.0,12.0,8.0,5.0,,2.0,13.0,14.0,10.0,,,4.0,3.0,1.0,,,,1.0,,1.0
2013,44.0,41.0,18,17.0,40.0,9.0,9.0,5.0,5.0,7.0,2.0,9.0,12.0,14.0,17.0,,4.0,4.0,2.0,3.0,2.0,4.0,1.0,,,
2014,60.0,52.0,25,26.0,63.0,16.0,10.0,6.0,11.0,10.0,6.0,21.0,12.0,17.0,17.0,2.0,1.0,7.0,1.0,4.0,2.0,5.0,1.0,,,1.0
2015,69.0,36.0,34,22.0,54.0,27.0,12.0,6.0,10.0,17.0,3.0,15.0,15.0,6.0,12.0,,5.0,6.0,1.0,2.0,6.0,2.0,,2.0,1.0,4.0
2016,72.0,69.0,30,21.0,58.0,31.0,9.0,14.0,11.0,14.0,3.0,23.0,5.0,11.0,22.0,1.0,4.0,6.0,,3.0,6.0,3.0,,5.0,,1.0
