,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,1.0,1.0,1,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
1981,,3.0,2,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,
1982,2.0,2.0,2,,,,,,,,,,,,,,,,,,,,,,,
1983,3.0,1.0,3,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,
1984,1.0,3.0,2,,,,,,,,,,,,4.0,,,,,,,,,,,
1985,4.0,2.0,1,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
1986,1.0,,2,,,,,1.0,,,2.0,,,,,1.0,2.0,,,,,,,,,
1987,11.0,2.0,7,2.0,,,1.0,,,,,,,,4.0,,,1.0,,,,,,,,
1988,12.0,1.0,3,,,,,,,1.0,1.0,,,,2.0,,,3.0,,1.0,2.0,,,,,1.0
1989,17.0,1.0,5,,,,1.0,2.0,,1.0,,,,,2.0,1.0,,1.0,,1.0,,,,,,
1990,17.0,,1,1.0,,1.0,2.0,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,,
1991,22.0,,2,,1.0,1.0,2.0,,1.0,,,,,,4.0,,,1.0,,,1.0,,,,,
1992,11.0,1.0,8,1.0,1.0,,,1.0,1.0,1.0,,2.0,,,2.0,1.0,,1.0,,,2.0,,,,,
1993,10.0,4.0,2,2.0,,,3.0,3.0,1.0,3.0,1.0,,,,,,,2.0,,,,,,,,
1994,18.0,3.0,10,1.0,,,3.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,
1995,14.0,,3,3.0,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,
1996,4.0,2.0,3,5.0,1.0,,1.0,,1.0,,,,,,4.0,1.0,,2.0,,,,,,,,
1997,5.0,1.0,3,,,,,,,,,,,,,,,1.0,,,,,,,,
1998,7.0,,5,2.0,1.0,,1.0,4.0,,,,,,,2.0,1.0,,,,,1.0,1.0,,,,
1999,9.0,3.0,3,4.0,4.0,,1.0,,,2.0,1.0,,,1.0,3.0,1.0,,4.0,,,,,,,,
2000,11.0,1.0,13,4.0,11.0,,3.0,1.0,,1.0,,,2.0,,2.0,,,2.0,,,3.0,,,,,
2001,14.0,7.0,13,4.0,5.0,,1.0,,3.0,,1.0,1.0,2.0,1.0,5.0,1.0,,,,,,1.0,,,,1.0
2002,16.0,16.0,22,2.0,2.0,3.0,2.0,,2.0,5.0,1.0,,1.0,1.0,2.0,,,2.0,1.0,,1.0,,2.0,1.0,,1.0
2003,25.0,14.0,13,5.0,12.0,1.0,3.0,4.0,2.0,,,3.0,3.0,2.0,1.0,,,1.0,,1.0,3.0,,1.0,,,
2004,49.0,21.0,14,2.0,11.0,,2.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,,4.0,,,1.0,1.0,,,,
2005,41.0,18.0,27,1.0,11.0,4.0,9.0,4.0,1.0,3.0,,1.0,8.0,3.0,3.0,,,1.0,1.0,,1.0,2.0,,,,
2006,26.0,25.0,22,2.0,27.0,1.0,4.0,3.0,11.0,9.0,2.0,1.0,2.0,3.0,4.0,,1.0,4.0,,3.0,2.0,,,,,1.0
2007,50.0,14.0,20,4.0,18.0,,3.0,9.0,,8.0,3.0,,5.0,4.0,9.0,,,1.0,,1.0,3.0,2.0,,1.0,,
2008,45.0,27.0,38,9.0,22.0,,5.0,6.0,8.0,11.0,2.0,3.0,8.0,1.0,10.0,,,6.0,,2.0,,1.0,,,1.0,
2009,48.0,35.0,36,7.0,36.0,,6.0,10.0,4.0,9.0,1.0,5.0,5.0,3.0,13.0,,,5.0,1.0,,1.0,,,,,
2010,54.0,28.0,27,5.0,25.0,1.0,7.0,3.0,4.0,8.0,1.0,5.0,5.0,4.0,10.0,,,1.0,,2.0,1.0,1.0,,1.0,,
2011,62.0,24.0,27,8.0,31.0,8.0,14.0,5.0,4.0,5.0,2.0,4.0,10.0,1.0,8.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,,,
2012,78.0,20.0,28,5.0,22.0,,8.0,6.0,3.0,7.0,2.0,3.0,8.0,3.0,4.0,,1.0,1.0,,,2.0,,,2.0,1.0,
2013,85.0,41.0,32,6.0,27.0,3.0,7.0,5.0,,6.0,5.0,2.0,4.0,2.0,6.0,1.0,,1.0,,5.0,,1.0,,,,
2014,110.0,42.0,30,5.0,32.0,1.0,13.0,10.0,7.0,8.0,1.0,2.0,5.0,2.0,9.0,1.0,1.0,5.0,,,1.0,1.0,,,,3.0
2015,111.0,32.0,32,1.0,19.0,1.0,16.0,8.0,4.0,13.0,,1.0,7.0,1.0,10.0,,1.0,14.0,,2.0,3.0,1.0,1.0,1.0,,
2016,163.0,39.0,31,11.0,40.0,4.0,6.0,8.0,1.0,10.0,3.0,3.0,11.0,4.0,8.0,1.0,2.0,7.0,,3.0,1.0,1.0,,3.0,,
2017,172.0,26.0,51,6.0,25.0,4.0,15.0,5.0,7.0,9.0,1.0,4.0,10.0,3.0,8.0,2.0,,8.0,1.0,2.0,4.0,2.0,,2.0,,1.0
