,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
1982,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,
1983,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
1988,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,
1990,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1991,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
1994,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1995,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
1997,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
1998,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1999,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
2000,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
2001,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,
2002,1.0,,1.0,,1.0,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,1.0
2003,,,2.0,,2.0,,2.0,,,,,,,,1.0,,,,,,,,,,,
2004,1.0,3.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,
2005,,1.0,5.0,1.0,3.0,,,,,,3.0,,,,1.0,,,,,,,,,,,1.0
2006,2.0,2.0,4.0,4.0,5.0,2.0,1.0,2.0,,1.0,1.0,1.0,,,3.0,,1.0,,,,,,,,,
2007,2.0,4.0,1.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
2008,,,4.0,2.0,3.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,
2009,3.0,1.0,2.0,,7.0,,3.0,,,,,,,,2.0,,,1.0,1.0,,,,,,,
2010,1.0,3.0,9.0,2.0,6.0,,5.0,2.0,1.0,2.0,,,1.0,,,,,5.0,,,,2.0,,2.0,,
2011,3.0,6.0,5.0,5.0,5.0,,4.0,,1.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,
2012,7.0,1.0,3.0,1.0,3.0,,1.0,1.0,,1.0,,2.0,4.0,,2.0,1.0,,1.0,,,1.0,1.0,2.0,,,
2013,15.0,12.0,5.0,9.0,8.0,4.0,,2.0,,1.0,,1.0,4.0,,4.0,,,1.0,,,,3.0,,,,
2014,12.0,5.0,14.0,4.0,6.0,2.0,7.0,1.0,,1.0,,9.0,2.0,3.0,3.0,,,1.0,,,1.0,,,,,
2015,22.0,16.0,8.0,8.0,15.0,6.0,2.0,4.0,3.0,3.0,,2.0,2.0,4.0,5.0,1.0,,2.0,,,,1.0,,,,
2016,30.0,6.0,12.0,2.0,14.0,1.0,5.0,5.0,,1.0,,6.0,,,6.0,,,4.0,,,2.0,,1.0,1.0,,
2017,21.0,16.0,17.0,11.0,21.0,6.0,8.0,4.0,1.0,2.0,,6.0,2.0,,4.0,,,6.0,,,1.0,1.0,2.0,,,
2018,34.0,14.0,17.0,6.0,26.0,6.0,3.0,6.0,2.0,5.0,,7.0,3.0,,1.0,,,4.0,2.0,,2.0,,1.0,1.0,,
2019,32.0,24.0,16.0,11.0,31.0,8.0,3.0,19.0,1.0,1.0,,5.0,4.0,1.0,2.0,1.0,,7.0,2.0,1.0,1.0,1.0,,1.0,,
2020,63.0,40.0,35.0,15.0,42.0,6.0,6.0,11.0,3.0,6.0,,12.0,2.0,2.0,4.0,,,7.0,3.0,1.0,,1.0,3.0,1.0,,
2021,72.0,72.0,39.0,22.0,73.0,32.0,9.0,30.0,4.0,7.0,,14.0,6.0,1.0,5.0,1.0,,6.0,4.0,7.0,3.0,3.0,4.0,1.0,2.0,
2022,49.0,65.0,60.0,34.0,60.0,22.0,14.0,18.0,4.0,7.0,2.0,14.0,8.0,1.0,6.0,,2.0,9.0,4.0,5.0,2.0,3.0,,,,2.0
2023,56.0,62.0,36.0,21.0,52.0,12.0,11.0,17.0,11.0,8.0,4.0,10.0,11.0,3.0,6.0,1.0,1.0,10.0,1.0,4.0,3.0,4.0,2.0,,,1.0
2024,69.0,39.0,22.0,23.0,33.0,19.0,10.0,12.0,5.0,8.0,2.0,11.0,6.0,,4.0,2.0,,3.0,2.0,4.0,2.0,4.0,,3.0,2.0,1.0
