,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,276,142,268,143,142,31,155,44,53,25,26,20,49,50,115,23,40,29,5,31,14,18,6,4,6,14
1981,294,152,259,120,161,38,158,59,33,20,17,6,52,51,128,36,51,35,10,25,19,6,10,6,6,17
1982,291,132,275,128,158,44,174,63,37,22,29,21,40,64,143,40,43,27,2,28,10,6,10,5,3,13
1983,307,153,270,128,177,51,164,74,42,20,26,20,45,58,117,37,56,23,6,22,20,10,4,8,5,16
1984,365,171,247,129,215,43,188,79,47,40,36,18,44,60,137,48,53,29,5,32,19,9,7,6,8,16
1985,375,179,276,146,205,54,205,105,51,40,29,28,57,56,149,58,44,28,7,33,19,15,8,8,4,16
1986,385,163,310,125,189,48,191,74,64,33,35,15,44,67,133,70,46,39,6,47,15,17,6,9,5,15
1987,506,176,307,140,202,54,221,94,54,62,42,22,65,61,149,82,89,42,7,49,27,22,14,14,5,22
1988,601,222,270,152,232,68,243,84,54,76,53,38,62,84,155,62,98,50,6,50,31,11,8,21,5,21
1989,610,223,304,137,252,82,231,74,62,72,33,39,72,84,167,80,101,35,6,46,22,15,8,12,10,26
1990,677,232,320,141,223,71,264,94,69,74,35,34,59,106,175,95,121,50,5,43,26,13,10,26,9,15
1991,690,240,315,149,261,62,229,88,65,95,50,43,89,103,155,99,88,35,3,38,25,17,17,14,6,16
1992,761,258,355,190,241,64,299,119,67,79,39,52,81,104,204,96,85,54,6,59,19,19,16,13,8,15
1993,725,278,434,188,286,96,318,112,84,102,27,75,99,105,203,100,77,47,6,64,22,37,14,27,6,26
1994,742,348,450,210,322,87,387,147,91,100,59,90,116,120,201,109,89,57,5,62,30,37,18,21,9,26
1995,809,334,466,236,350,112,328,139,102,92,65,96,105,107,228,125,98,58,8,65,22,36,23,23,10,53
1996,889,411,595,281,367,153,387,164,83,105,56,116,109,109,242,145,155,52,13,74,35,52,18,16,15,52
