,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,21,16,14,2.0,1.0,,1,,1.0,,1.0,,,1.0,,,,,,3.0,,,,,,
1981,20,9,15,2.0,4.0,1.0,3,7.0,3.0,4.0,3.0,,,,1.0,2.0,3.0,,,,2.0,,,,,
1982,27,11,21,1.0,5.0,,7,4.0,4.0,3.0,2.0,,,2.0,1.0,,1.0,3.0,1.0,,,1.0,,,,2.0
1983,26,11,10,4.0,,,7,1.0,2.0,1.0,1.0,1.0,,,5.0,,2.0,4.0,,,,1.0,,,,
1984,60,10,14,3.0,2.0,,2,,2.0,2.0,2.0,,2.0,4.0,1.0,,2.0,6.0,1.0,,2.0,1.0,,,1.0,
1985,26,2,19,3.0,3.0,,5,1.0,2.0,,,,,,3.0,,,2.0,,,1.0,1.0,,,,3.0
1986,23,8,22,3.0,6.0,1.0,10,,,1.0,3.0,,,,,1.0,2.0,5.0,1.0,,,,,,,
1987,27,7,17,4.0,7.0,1.0,10,3.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,,1.0,6.0,2.0,1.0,1.0,,,,1.0,3.0
1988,48,5,21,1.0,5.0,,6,,1.0,8.0,1.0,,3.0,,1.0,,2.0,16.0,1.0,4.0,1.0,,,,,
1989,42,8,28,,6.0,,8,1.0,1.0,1.0,,1.0,6.0,2.0,2.0,1.0,2.0,10.0,1.0,1.0,1.0,,,,1.0,1.0
1990,47,12,19,2.0,4.0,1.0,11,1.0,1.0,2.0,1.0,,2.0,3.0,3.0,3.0,4.0,10.0,,1.0,,,,1.0,,1.0
1991,49,7,18,2.0,6.0,,7,2.0,,5.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,7.0,,1.0,1.0,,,,,
1992,45,10,25,,6.0,,7,1.0,1.0,9.0,1.0,1.0,2.0,2.0,6.0,,4.0,13.0,,2.0,1.0,,1.0,1.0,,
1993,71,13,29,2.0,8.0,2.0,11,1.0,1.0,13.0,3.0,,4.0,2.0,3.0,1.0,5.0,7.0,,3.0,1.0,,,1.0,,2.0
1994,71,7,33,3.0,16.0,1.0,16,3.0,4.0,11.0,4.0,2.0,4.0,1.0,1.0,2.0,2.0,6.0,,2.0,,,1.0,,,1.0
1995,89,23,35,4.0,7.0,1.0,15,2.0,4.0,5.0,2.0,1.0,8.0,1.0,4.0,1.0,3.0,14.0,,4.0,4.0,1.0,,,,1.0
1996,114,11,23,,3.0,2.0,7,8.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,8.0,,1.0,1.0,,2.0,,,
1997,139,6,31,2.0,8.0,,15,3.0,4.0,10.0,,5.0,8.0,3.0,2.0,5.0,2.0,16.0,,4.0,4.0,,,1.0,,3.0
1998,117,11,36,6.0,16.0,1.0,14,2.0,4.0,11.0,4.0,,3.0,8.0,5.0,1.0,4.0,14.0,,2.0,2.0,1.0,1.0,,,1.0
1999,101,17,22,3.0,10.0,3.0,12,3.0,1.0,7.0,4.0,2.0,9.0,1.0,2.0,,2.0,8.0,2.0,5.0,,,1.0,2.0,,
2000,93,37,34,3.0,17.0,1.0,12,2.0,7.0,8.0,3.0,4.0,14.0,3.0,2.0,,7.0,14.0,1.0,2.0,1.0,,6.0,1.0,,2.0
2001,109,34,26,4.0,11.0,2.0,13,,6.0,11.0,2.0,1.0,9.0,4.0,2.0,1.0,2.0,20.0,,5.0,2.0,,3.0,,1.0,
2002,116,24,29,10.0,4.0,3.0,16,2.0,6.0,11.0,4.0,2.0,18.0,1.0,5.0,1.0,10.0,16.0,1.0,1.0,3.0,,4.0,1.0,2.0,
2003,144,37,37,5.0,8.0,3.0,22,7.0,16.0,31.0,4.0,,11.0,7.0,5.0,2.0,2.0,18.0,,5.0,3.0,1.0,2.0,,,1.0
2004,204,32,39,4.0,13.0,3.0,13,6.0,9.0,27.0,4.0,2.0,11.0,4.0,5.0,,3.0,16.0,1.0,2.0,5.0,,2.0,1.0,1.0,1.0
2005,174,56,57,5.0,14.0,3.0,21,12.0,13.0,25.0,4.0,6.0,30.0,2.0,5.0,,7.0,16.0,,8.0,5.0,2.0,5.0,,,2.0
2006,159,54,59,10.0,19.0,5.0,17,3.0,13.0,29.0,7.0,4.0,12.0,8.0,6.0,,5.0,11.0,,3.0,4.0,,2.0,1.0,,
2007,162,55,56,5.0,21.0,6.0,15,10.0,20.0,33.0,6.0,5.0,20.0,5.0,2.0,2.0,9.0,15.0,,5.0,3.0,3.0,6.0,3.0,,
2008,136,61,87,17.0,29.0,12.0,25,11.0,32.0,15.0,6.0,6.0,19.0,7.0,3.0,1.0,7.0,17.0,2.0,8.0,6.0,2.0,,3.0,,4.0
2009,124,87,153,17.0,37.0,23.0,37,17.0,26.0,24.0,4.0,11.0,32.0,13.0,10.0,3.0,11.0,16.0,2.0,7.0,2.0,4.0,,2.0,,
2010,177,76,150,19.0,42.0,14.0,27,13.0,30.0,17.0,6.0,8.0,42.0,2.0,8.0,,9.0,13.0,2.0,4.0,9.0,3.0,1.0,6.0,1.0,2.0
2011,170,89,106,27.0,31.0,14.0,36,7.0,22.0,19.0,5.0,5.0,34.0,10.0,10.0,3.0,14.0,23.0,3.0,9.0,7.0,1.0,,8.0,2.0,3.0
2012,198,128,161,27.0,50.0,10.0,37,7.0,35.0,22.0,11.0,9.0,37.0,6.0,13.0,5.0,18.0,21.0,1.0,5.0,9.0,7.0,5.0,4.0,1.0,3.0
2013,234,153,193,21.0,68.0,18.0,37,15.0,85.0,45.0,8.0,13.0,48.0,3.0,15.0,3.0,12.0,22.0,5.0,8.0,15.0,2.0,1.0,5.0,,6.0
2014,373,170,223,23.0,71.0,6.0,47,20.0,88.0,43.0,17.0,15.0,45.0,9.0,19.0,5.0,17.0,28.0,10.0,6.0,16.0,3.0,1.0,3.0,,2.0
2015,468,151,264,31.0,74.0,14.0,50,23.0,59.0,51.0,8.0,20.0,32.0,8.0,15.0,9.0,25.0,34.0,9.0,10.0,10.0,2.0,1.0,5.0,1.0,2.0
2016,347,235,284,39.0,92.0,36.0,73,36.0,76.0,56.0,17.0,22.0,46.0,6.0,27.0,3.0,29.0,32.0,7.0,7.0,14.0,,5.0,7.0,3.0,1.0
2017,417,187,389,54.0,102.0,33.0,83,27.0,53.0,46.0,23.0,18.0,59.0,10.0,24.0,2.0,27.0,33.0,5.0,13.0,24.0,4.0,8.0,6.0,2.0,4.0
2018,457,192,394,47.0,160.0,40.0,107,29.0,89.0,58.0,22.0,30.0,40.0,14.0,29.0,4.0,31.0,51.0,7.0,17.0,28.0,7.0,6.0,9.0,,5.0
2019,450,185,512,51.0,171.0,37.0,73,28.0,54.0,57.0,22.0,36.0,60.0,7.0,38.0,7.0,48.0,44.0,5.0,20.0,25.0,5.0,13.0,11.0,,3.0
2020,500,210,529,78.0,190.0,46.0,97,35.0,64.0,62.0,25.0,37.0,87.0,9.0,32.0,6.0,35.0,47.0,15.0,20.0,30.0,11.0,13.0,15.0,,3.0
2021,559,290,589,70.0,249.0,67.0,107,45.0,78.0,73.0,27.0,45.0,86.0,7.0,36.0,6.0,46.0,48.0,13.0,21.0,26.0,10.0,7.0,13.0,2.0,13.0
2022,441,345,575,83.0,225.0,55.0,116,41.0,85.0,68.0,29.0,41.0,93.0,6.0,60.0,12.0,29.0,38.0,5.0,17.0,37.0,1.0,4.0,20.0,1.0,8.0
2023,577,269,591,82.0,199.0,50.0,82,38.0,86.0,70.0,31.0,33.0,69.0,6.0,45.0,10.0,39.0,41.0,8.0,30.0,37.0,5.0,6.0,12.0,1.0,3.0
2024,482,236,466,78.0,163.0,47.0,73,45.0,93.0,67.0,26.0,34.0,66.0,9.0,46.0,9.0,33.0,42.0,11.0,20.0,30.0,10.0,2.0,10.0,1.0,2.0
