,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,294,88,186,517,99,112,278,24,53,17,323,13,20,377,54,41,353,14,5,93,18,18,,20,55,6
1981,306,123,166,558,93,124,279,17,62,14,372,23,22,384,73,68,381,25,14,115,16,16,2.0,19,48,2
1982,286,111,177,477,88,123,258,28,72,13,335,13,18,376,75,49,302,11,14,102,12,23,,13,54,7
1983,316,128,214,601,110,124,280,18,99,12,339,17,15,410,66,57,371,30,13,120,12,20,1.0,17,57,8
1984,349,118,183,659,145,152,304,34,90,15,438,35,27,484,75,59,426,23,17,152,15,22,,25,74,5
1985,374,125,241,697,130,186,313,28,99,11,441,23,28,491,75,61,418,31,22,183,24,39,1.0,31,68,7
1986,391,139,270,792,184,181,331,25,94,17,429,28,44,551,104,74,466,34,15,183,30,38,1.0,18,65,15
1987,678,188,351,915,184,204,519,41,95,30,507,30,41,651,110,106,593,59,27,203,23,35,3.0,53,85,13
1988,829,193,609,988,275,235,620,57,98,31,628,42,33,715,102,136,653,89,29,214,31,25,1.0,46,85,11
1989,887,205,541,978,260,206,652,42,82,29,553,39,48,767,120,152,665,76,23,219,37,41,7.0,43,67,12
1990,1647,266,638,1013,299,238,727,56,93,74,698,73,73,802,111,208,761,125,26,248,33,31,9.0,77,98,30
1991,1809,305,756,1025,355,228,797,74,100,69,575,65,92,821,170,172,722,144,27,274,70,28,11.0,63,81,25
1992,2288,578,1524,1311,544,261,875,97,122,75,604,128,140,867,156,295,704,136,70,288,68,31,5.0,80,82,23
1993,2597,637,1925,1296,600,232,946,72,99,90,701,126,114,990,143,240,718,161,82,275,96,33,9.0,66,98,30
1994,2395,760,1891,1486,603,242,944,85,123,90,695,113,133,1091,160,284,852,177,101,278,94,43,9.0,46,116,26
1995,2614,820,2058,1720,643,287,1048,99,179,99,882,116,144,1301,184,322,888,187,100,319,97,35,13.0,55,106,32
1996,2882,831,2311,1713,768,319,1046,104,202,97,765,200,174,1314,196,281,887,187,103,357,84,45,10.0,66,116,28
1997,2886,826,2148,1694,712,336,1225,97,156,94,929,216,213,1340,201,301,973,205,110,394,91,47,17.0,73,107,34
