,Documents
1980,36
1981,31
1982,18
1983,26
1984,34
1985,35
1986,36
1987,60
1988,47
1989,57
1990,63
1991,58
1992,67
1993,84
1994,76
1995,116
1996,102
1997,138
1998,149
1999,170
2000,244
2001,247
2002,241
2003,261
2004,270
2005,283
2006,369
2007,367
2008,502
2009,497
2010,566
2011,594
2012,569
2013,683
2014,916
2015,908
2016,917
2017,1126
2018,1305
2019,1597
2020,1950
2021,2535
2022,2431
2023,2731
2024,2265
