,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,32,17,10,6,3,1.0,15,5,,6.0,4.0,,2.0,1,4.0,1.0,2.0,3,2.0,1.0,5,,,,,
1981,46,19,8,3,6,1.0,8,5,1.0,,1.0,1.0,4.0,1,3.0,2.0,6.0,8,1.0,4.0,6,2.0,,,,
1982,38,18,11,3,1,1.0,11,6,4.0,1.0,1.0,1.0,,3,3.0,1.0,3.0,5,,5.0,2,2.0,,1.0,,
1983,30,24,14,6,5,,3,5,5.0,2.0,1.0,,4.0,7,,2.0,6.0,2,1.0,1.0,1,1.0,1.0,,,
1984,30,29,12,7,12,2.0,6,4,4.0,2.0,2.0,1.0,,4,2.0,1.0,2.0,1,,1.0,1,,,,,
1985,37,22,13,2,9,,4,3,4.0,2.0,,,2.0,2,3.0,,,5,,3.0,2,1.0,,,,1.0
1986,25,18,6,9,7,2.0,3,5,3.0,2.0,1.0,1.0,2.0,2,4.0,1.0,1.0,5,,,2,,,1.0,,
1987,26,15,16,8,2,2.0,8,5,7.0,5.0,4.0,1.0,2.0,4,7.0,3.0,,6,1.0,,3,,1.0,1.0,3.0,1.0
1988,41,16,7,3,7,,2,3,4.0,2.0,3.0,,2.0,4,8.0,,2.0,5,,2.0,8,,,,,
1989,30,14,5,6,16,1.0,4,7,1.0,4.0,,2.0,3.0,1,7.0,,2.0,4,,1.0,4,1.0,,1.0,,1.0
1990,53,21,5,6,8,1.0,3,3,3.0,5.0,1.0,,5.0,2,4.0,,2.0,6,,2.0,5,,,,1.0,1.0
1991,43,9,7,5,9,5.0,11,4,2.0,7.0,1.0,,3.0,1,4.0,,3.0,11,,1.0,6,,1.0,,,
1992,50,15,10,8,10,1.0,5,2,2.0,11.0,3.0,3.0,1.0,4,9.0,4.0,2.0,6,,3.0,7,,,1.0,,
1993,46,14,12,5,5,,6,6,2.0,6.0,2.0,2.0,1.0,2,17.0,3.0,1.0,7,,3.0,6,,,,,
1994,59,21,10,8,6,7.0,9,5,2.0,3.0,2.0,,3.0,3,10.0,4.0,8.0,15,,2.0,7,,,3.0,,1.0
1995,54,23,18,7,6,1.0,14,1,5.0,2.0,1.0,1.0,5.0,7,14.0,3.0,4.0,10,,3.0,5,1.0,,1.0,,
1996,52,23,7,3,5,5.0,6,3,2.0,9.0,2.0,2.0,1.0,3,12.0,4.0,2.0,14,2.0,1.0,5,,1.0,1.0,,2.0
