,Documents
1980,7
1981,8
1982,3
1983,6
1984,6
1985,7
1986,6
1987,8
1988,5
1989,11
1990,17
1991,22
1992,20
1993,20
1994,33
1995,34
1996,30
1997,24
1998,45
1999,43
2000,60
2001,60
2002,62
2003,81
2004,90
2005,81
2006,81
2007,112
2008,97
2009,100
2010,159
2011,144
2012,193
2013,217
2014,275
2015,361
2016,386
2017,400
2018,497
2019,530
2020,667
2021,759
2022,850
2023,875
2024,847
