,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,482,364,198,112,87,35,169,53,132,49,40,35,62,87,43,42,37,38,21,25,20,14,8,9,11,9
1981,530,397,204,141,121,41,141,75,132,89,44,39,47,117,49,52,64,22,19,28,18,20,4,13,6,8
1982,629,417,228,147,117,44,161,68,164,78,37,34,74,135,70,55,50,34,17,24,28,14,2,9,5,5
1983,620,452,254,144,121,38,172,56,147,75,42,38,55,103,56,53,60,31,22,32,20,7,6,11,5,5
1984,554,456,212,116,119,52,161,57,163,65,50,41,60,152,72,37,56,36,17,30,19,11,3,9,6,4
1985,545,463,200,156,148,56,171,54,153,69,67,53,60,143,65,50,65,29,14,26,17,9,9,12,6,6
1986,677,626,330,147,171,69,212,73,205,122,56,54,86,147,81,58,75,55,28,40,22,11,10,9,13,9
1987,683,566,285,232,161,80,214,75,246,86,48,54,67,191,84,50,76,31,28,36,22,9,11,10,23,10
1988,575,587,355,190,209,65,196,76,190,67,73,62,93,165,106,67,77,35,25,46,23,8,8,11,9,11
1989,616,555,343,238,188,69,222,69,191,64,70,52,96,195,120,87,67,35,34,44,23,13,4,15,16,10
1990,905,630,389,232,204,75,247,90,245,118,76,60,90,170,98,90,88,47,28,56,27,12,28,19,10,17
1991,1206,578,357,264,226,85,279,84,228,143,84,62,84,204,97,91,85,51,42,56,33,16,19,15,6,14
1992,947,693,417,226,259,76,271,89,282,113,97,48,110,218,120,91,121,54,20,37,36,12,11,8,19,13
1993,1135,1067,534,354,340,148,356,134,371,146,108,98,115,285,148,103,141,75,34,68,58,20,17,14,31,26
1994,950,1216,551,351,343,154,341,154,443,119,123,86,154,301,138,110,138,75,32,69,38,19,6,21,15,25
1995,1111,1187,568,442,349,163,393,162,501,151,142,91,131,392,168,130,183,78,44,91,41,15,8,18,23,17
1996,1360,1171,636,623,401,225,481,173,473,159,221,92,150,503,216,116,205,90,40,105,45,23,12,24,23,19
1997,1657,1216,692,586,454,215,479,158,489,189,215,114,145,487,198,143,237,106,42,126,40,17,17,21,29,18
