,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,63,12,59,121,27,24,49,6,10,5,40,5,3,52,14,13,31,6,6,28,3,4,,6,3,
1981,76,13,51,149,38,28,63,4,4,3,54,2,5,65,20,10,55,14,1,36,3,2,,6,3,2.0
1982,75,11,55,193,45,37,83,4,8,3,42,4,8,123,45,6,48,10,5,48,2,2,,2,5,1.0
1983,105,15,45,241,35,39,92,7,5,2,61,1,9,97,21,16,68,9,6,46,2,6,,7,6,1.0
1984,156,20,68,254,52,50,123,15,4,4,85,8,20,122,50,23,99,6,13,41,4,9,,10,19,4.0
1985,183,18,62,357,64,76,91,5,7,6,129,3,14,193,45,26,106,12,11,58,4,7,1.0,19,11,3.0
1986,197,19,75,540,62,112,129,11,3,3,162,5,23,225,62,30,114,7,15,60,2,10,3.0,27,13,2.0
1987,256,26,83,648,69,134,172,6,6,8,185,15,21,264,50,44,184,25,10,57,11,15,7.0,17,21,
1988,428,29,122,704,66,136,233,15,10,4,235,7,27,287,83,42,187,27,14,54,14,21,8.0,29,23,3.0
1989,463,36,154,889,105,210,284,19,9,14,297,19,30,346,60,45,228,46,13,76,9,24,6.0,43,28,3.0
1990,935,51,164,1064,111,296,338,18,8,20,371,28,47,440,98,66,263,62,20,78,28,23,21.0,39,23,3.0
1991,1119,49,173,1359,138,418,407,20,19,28,395,32,39,545,95,65,312,60,18,75,31,29,21.0,35,30,3.0
1992,1466,58,207,1564,160,505,475,23,15,38,475,20,46,574,120,81,348,76,20,127,28,36,24.0,39,38,4.0
1993,1511,62,222,1806,176,559,538,36,10,34,596,33,59,609,109,91,396,48,23,124,40,43,18.0,47,35,5.0
1994,1729,99,205,1981,188,703,534,29,13,37,578,47,44,722,119,97,413,68,18,153,38,69,21.0,64,46,9.0
