,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,
1981,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
1982,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
1983,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
1984,,,,,7.0,,,,,,,,,,1.0,,,2.0,,,,,,,,
1985,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
1986,2.0,2.0,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,
1987,4.0,1.0,2.0,,2.0,,,,1.0,,,,,,3.0,,,,,,,,,,,
1988,5.0,,,,,1.0,,,,,,,,,4.0,,,1.0,,,,,,,,
1989,9.0,2.0,1.0,,4.0,,,,,1.0,,1.0,,,4.0,,,,,,,,,,,
1990,11.0,1.0,1.0,,3.0,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,
1991,11.0,1.0,2.0,,4.0,,,,,,,,1.0,,5.0,,1.0,2.0,,,,,,,,
1992,29.0,3.0,4.0,,10.0,,1.0,,,,,,,,4.0,,,1.0,,,,,,,,
1993,8.0,4.0,5.0,,2.0,,6.0,,,,,,,,4.0,,,5.0,,,,,,1.0,,
1994,13.0,3.0,3.0,,7.0,,1.0,,,,,,,,3.0,,,1.0,,,,,,,,
1995,13.0,5.0,5.0,,7.0,,3.0,,2.0,,,,,1.0,3.0,,,,,,,,,,,
1996,11.0,3.0,3.0,,9.0,,2.0,,,,,1.0,,,7.0,,,,,,,,,1.0,,
1997,12.0,2.0,7.0,,8.0,,2.0,,,,,,,,4.0,,,,,,,,,,,
1998,11.0,1.0,7.0,1.0,11.0,,4.0,,,,,,,,,,,,,,,,,1.0,,
1999,8.0,2.0,3.0,,9.0,,1.0,,1.0,,,,,,3.0,,,,1.0,,,,,,,
2000,7.0,2.0,3.0,,13.0,1.0,4.0,,,1.0,,,,1.0,5.0,,,4.0,,1.0,,,,,,
2001,4.0,6.0,7.0,,5.0,,1.0,,2.0,,1.0,,,1.0,10.0,,,,,,1.0,,,,,
2002,3.0,4.0,7.0,,5.0,1.0,5.0,,2.0,,,1.0,1.0,3.0,5.0,,,1.0,1.0,,,,,,,
2003,2.0,6.0,5.0,,8.0,4.0,4.0,,,2.0,2.0,,,1.0,3.0,,,2.0,,1.0,,,,,,
2004,5.0,13.0,5.0,,8.0,2.0,3.0,,1.0,1.0,,,,1.0,6.0,,1.0,,,,,,,,,
2005,12.0,12.0,9.0,2.0,16.0,1.0,3.0,,,,2.0,,,,5.0,2.0,,,,1.0,,,,,,
2006,6.0,11.0,4.0,,11.0,5.0,5.0,1.0,1.0,1.0,1.0,,,2.0,15.0,1.0,,,1.0,2.0,,,,,,
2007,7.0,5.0,11.0,1.0,14.0,2.0,3.0,,1.0,2.0,1.0,,,2.0,5.0,,,4.0,,1.0,,,,,,
2008,6.0,8.0,15.0,2.0,15.0,1.0,6.0,,,,1.0,1.0,,3.0,4.0,1.0,1.0,,,2.0,1.0,,,1.0,,
2009,11.0,11.0,15.0,1.0,24.0,1.0,6.0,,2.0,2.0,1.0,2.0,1.0,2.0,10.0,,1.0,,,,1.0,,,,,
2010,12.0,9.0,9.0,2.0,24.0,1.0,7.0,1.0,3.0,1.0,2.0,,,2.0,8.0,,,1.0,,4.0,,,,,,
2011,6.0,12.0,10.0,2.0,38.0,,14.0,1.0,1.0,,2.0,,,3.0,10.0,,,,,2.0,,,,2.0,,1.0
2012,21.0,10.0,11.0,2.0,52.0,2.0,14.0,,4.0,,3.0,1.0,1.0,,10.0,,2.0,4.0,,2.0,2.0,,,1.0,,1.0
2013,16.0,12.0,11.0,1.0,40.0,3.0,8.0,3.0,3.0,1.0,1.0,2.0,1.0,,5.0,,,3.0,,1.0,,,,2.0,,1.0
2014,24.0,17.0,6.0,1.0,44.0,3.0,11.0,,3.0,,5.0,,,,14.0,,2.0,8.0,,1.0,2.0,,,1.0,,
2015,40.0,26.0,8.0,9.0,62.0,1.0,15.0,4.0,,2.0,6.0,1.0,,3.0,8.0,3.0,1.0,2.0,,2.0,,,,2.0,,1.0
2016,65.0,8.0,13.0,2.0,62.0,1.0,13.0,5.0,3.0,,5.0,1.0,1.0,4.0,14.0,1.0,,6.0,,,1.0,1.0,,1.0,,
2017,38.0,17.0,6.0,4.0,51.0,2.0,12.0,,1.0,,5.0,,,4.0,5.0,1.0,,4.0,1.0,1.0,,,,1.0,,
2018,34.0,23.0,14.0,10.0,55.0,1.0,12.0,1.0,3.0,2.0,6.0,2.0,1.0,6.0,16.0,,1.0,4.0,,,,,,,,
2019,36.0,32.0,11.0,5.0,86.0,2.0,11.0,2.0,4.0,1.0,5.0,,4.0,6.0,18.0,,,2.0,,,,,1.0,,,
2020,28.0,30.0,10.0,7.0,84.0,4.0,12.0,3.0,5.0,1.0,2.0,1.0,2.0,6.0,16.0,,1.0,3.0,,1.0,,,,,,
2021,25.0,27.0,19.0,5.0,85.0,3.0,9.0,2.0,3.0,6.0,5.0,2.0,1.0,14.0,10.0,,,5.0,4.0,1.0,,1.0,,,,
2022,20.0,33.0,9.0,5.0,64.0,3.0,10.0,3.0,8.0,1.0,4.0,2.0,,5.0,12.0,,1.0,5.0,1.0,3.0,,2.0,,,,
2023,14.0,44.0,14.0,10.0,82.0,8.0,9.0,3.0,8.0,3.0,1.0,2.0,,10.0,11.0,,1.0,3.0,1.0,2.0,1.0,,,1.0,,
2024,24.0,41.0,10.0,3.0,74.0,3.0,9.0,1.0,12.0,3.0,,1.0,1.0,12.0,7.0,,1.0,3.0,1.0,1.0,,,,,,
