,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,62,55,32,80,18,10,23,,37,2,15,4,4,24,16,5,20,6.0,6,10,5,4,3,1.0,1.0,
1981,69,42,30,82,16,8,23,3.0,29,1,21,4,1,38,11,4,16,,1,7,5,1,2,2.0,2.0,5.0
1982,49,47,36,82,17,9,20,8.0,32,5,19,4,8,45,12,6,15,3.0,2,15,2,2,2,,6.0,
1983,53,28,33,99,12,9,20,7.0,30,3,17,6,9,32,12,7,37,2.0,2,15,2,4,1,2.0,3.0,3.0
1984,136,54,33,101,24,11,35,5.0,31,6,34,1,7,43,15,5,27,6.0,1,15,3,2,3,3.0,3.0,3.0
1985,92,48,37,79,23,13,25,7.0,29,4,23,3,9,52,17,6,37,1.0,3,19,1,4,4,5.0,5.0,1.0
1986,132,27,34,104,30,11,43,5.0,15,7,31,5,3,52,17,11,52,8.0,3,8,5,2,1,1.0,,3.0
1987,189,23,62,129,20,14,41,7.0,24,9,50,5,5,71,22,10,52,15.0,4,15,12,6,13,8.0,5.0,3.0
1988,238,42,72,128,38,14,84,17.0,35,8,40,8,11,81,26,16,39,14.0,9,20,16,12,5,8.0,4.0,5.0
1989,425,54,71,147,39,22,98,14.0,53,10,60,8,15,78,31,41,81,22.0,9,28,20,9,10,14.0,7.0,11.0
1990,520,94,77,192,49,33,105,21.0,82,17,67,9,15,61,30,39,100,15.0,11,21,16,10,35,11.0,10.0,6.0
1991,666,52,84,255,51,43,110,27.0,56,22,66,15,14,76,40,39,133,35.0,7,29,23,9,20,19.0,8.0,6.0
1992,846,66,96,300,64,56,148,24.0,61,15,75,12,19,108,30,44,143,40.0,6,34,24,12,38,19.0,15.0,6.0
1993,1104,79,114,296,69,67,151,22.0,49,32,93,9,8,119,49,46,115,39.0,7,33,22,13,40,21.0,17.0,11.0
1994,1087,90,122,358,88,75,191,29.0,58,22,111,19,15,148,59,43,157,36.0,15,49,33,15,42,36.0,21.0,8.0
1995,1246,73,179,390,92,84,274,38.0,68,38,132,21,17,145,71,46,174,43.0,11,56,30,16,35,20.0,22.0,7.0
1996,1743,112,173,540,111,99,285,47.0,90,46,195,32,27,199,102,69,224,55.0,19,84,38,24,63,46.0,26.0,12.0
1997,1926,148,163,567,117,99,330,51.0,104,47,209,47,52,226,113,67,239,63.0,13,84,50,29,78,38.0,25.0,10.0
1998,2288,182,213,601,151,135,369,45.0,108,71,228,68,66,246,98,100,259,65.0,13,102,44,24,67,30.0,28.0,18.0
1999,2570,196,242,656,151,139,432,61.0,139,71,258,55,57,298,138,119,289,59.0,24,108,54,23,69,35.0,33.0,26.0
2000,2950,262,321,760,204,174,555,71.0,135,78,270,60,72,297,146,141,343,82.0,15,162,71,44,86,33.0,32.0,19.0
2001,3853,239,383,835,269,187,566,115.0,188,111,392,77,113,382,187,195,396,90.0,31,163,67,44,108,35.0,33.0,39.0
2002,4551,326,544,1694,348,593,824,137.0,177,106,426,130,109,588,212,244,497,117.0,33,214,93,78,163,34.0,54.0,41.0
2003,6081,423,778,1776,488,460,941,192.0,224,136,505,139,162,670,225,263,599,172.0,49,310,153,106,199,54.0,56.0,60.0
2004,7244,530,1033,2164,612,626,1189,227.0,260,208,631,180,180,686,241,296,727,202.0,74,282,150,114,263,66.0,68.0,85.0
2005,7923,554,1114,2117,667,642,1207,236.0,267,242,663,202,202,686,295,338,764,241.0,70,374,143,118,294,50.0,65.0,93.0
