,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,197,29,28,59,17,11,37,4,21,10,13,5,5,21,6,7,17,9,1,5,5,2,2.0,6,2,9
1981,201,32,31,87,15,16,42,6,27,9,25,2,6,31,7,11,23,14,4,3,10,3,,4,3,3
1982,244,48,30,96,22,10,39,14,26,10,31,7,10,48,9,11,34,11,2,11,9,7,1.0,7,3,5
1983,233,52,49,126,33,20,56,18,28,13,43,8,8,44,16,14,36,17,3,7,9,3,2.0,11,5,5
1984,254,66,34,160,44,20,76,13,38,10,55,11,12,47,14,9,44,12,6,12,4,6,1.0,12,3,2
1985,272,52,48,221,40,37,89,14,29,9,73,6,12,72,16,13,66,13,1,12,7,8,4.0,5,7,5
1986,351,60,55,261,42,35,95,10,33,16,68,14,25,87,19,16,70,16,2,22,7,3,7.0,6,11,5
1987,518,59,59,342,33,54,118,10,32,19,110,19,33,88,20,21,120,21,3,28,17,16,4.0,16,12,2
1988,539,75,75,425,46,80,133,22,44,19,131,19,27,133,27,45,140,19,5,35,14,13,,15,14,5
1989,606,60,64,492,45,97,188,18,40,28,164,16,25,178,21,35,217,23,4,42,20,20,5.0,15,25,6
1990,712,71,71,616,54,135,213,19,29,37,206,24,33,203,30,28,232,37,8,48,22,17,12.0,20,22,5
1991,784,81,88,821,76,194,230,30,43,38,233,31,47,247,34,30,244,48,9,72,21,23,8.0,23,32,7
1992,932,87,103,878,89,221,260,29,46,32,313,34,52,309,29,49,299,38,5,77,20,36,9.0,35,29,13
1993,975,111,108,1093,82,302,334,30,32,36,390,43,58,423,49,38,320,54,7,92,24,31,9.0,34,43,9
1994,1294,103,150,1314,98,386,415,51,44,47,607,76,60,526,55,64,348,58,7,121,30,52,6.0,45,43,11
1995,1557,155,182,1619,121,415,544,52,53,41,707,81,98,658,84,90,445,64,16,148,34,44,14.0,55,63,9
1996,2081,216,202,2230,171,547,736,63,50,53,888,79,103,808,82,95,555,72,17,193,45,72,11.0,71,80,15
1997,2411,256,281,2756,244,669,910,75,47,98,1206,106,125,954,133,120,663,122,27,202,60,95,30.0,75,89,9
1998,3113,297,309,3137,275,761,1178,76,73,113,1394,161,168,1086,151,159,776,173,26,256,81,74,35.0,113,74,13
1999,3581,360,470,3852,401,854,1283,99,76,130,1649,189,171,1348,168,234,781,200,45,274,103,93,50.0,112,103,7
2000,4070,435,460,4259,472,1088,1594,127,92,141,1897,193,205,1319,200,289,916,229,51,303,95,107,51.0,124,149,24
2001,4252,512,525,4954,552,1085,1759,145,125,153,2249,214,211,1583,255,296,926,226,95,334,116,123,74.0,133,162,12
2002,4849,707,614,9641,790,4726,2083,165,110,198,2845,342,262,1988,329,387,1189,264,107,378,134,161,134.0,145,192,20
2003,5661,701,824,8817,840,2989,2448,218,136,234,2846,372,344,2129,382,471,1127,333,174,471,188,211,134.0,193,212,24
2004,6841,779,959,8724,981,2352,3021,252,149,272,3261,354,364,2149,378,527,1144,404,150,418,182,222,175.0,207,218,13
2005,7801,797,1054,10125,1009,3168,3303,243,169,326,3359,399,357,2199,415,587,1130,405,227,509,207,227,203.0,247,236,28
2006,9779,862,1075,12611,1149,3559,3678,319,206,351,4085,465,371,2356,524,691,1193,476,252,491,215,291,209.0,220,250,30
2007,10831,928,1279,12612,1342,4031,4121,340,188,353,4604,527,472,2598,523,737,1312,541,336,529,267,298,268.0,289,314,33
2008,12409,1149,1796,13503,1489,5250,4811,429,252,480,4517,649,497,2504,568,850,1478,649,390,602,318,366,323.0,340,375,34
2009,14632,1413,2042,14484,1738,5288,5444,507,241,582,4888,699,552,2660,652,926,1543,706,475,652,435,475,398.0,359,377,44
2010,16780,1627,2574,16417,2188,5751,6265,640,310,749,5519,911,638,2812,793,1127,1690,797,644,733,522,498,434.0,419,414,64
2011,18745,1830,3072,18305,2429,5769,6743,726,464,816,6311,1132,756,3148,838,1224,1978,977,795,878,641,579,477.0,399,475,69
2012,21349,2106,3392,19704,2671,6197,7141,912,415,1011,6588,1251,810,3456,1007,1446,1844,948,981,967,730,618,484.0,481,466,49
2013,23280,2603,3698,20714,3349,6690,7332,1042,502,1250,6506,1404,953,3303,1125,1659,1856,916,1087,1151,856,764,586.0,462,492,48
2014,24492,2870,3733,21383,3333,7266,7638,1152,496,1372,6587,1390,1014,3427,1271,1589,1820,993,1160,1099,883,771,619.0,521,478,95
2015,25349,2850,3506,20550,3116,6763,8207,1358,571,1475,6618,1501,1042,3403,1176,1797,2008,1004,1169,1013,891,720,660.0,541,451,96
2016,25399,2801,3231,19713,3290,6056,7993,1431,556,1368,6670,1643,1073,3496,1044,1717,1755,1083,1192,1055,842,754,641.0,446,423,78
2017,25336,2917,3202,19022,3146,5705,7955,1385,488,1302,6389,1447,1029,3378,1046,1861,1638,1154,1181,890,740,640,633.0,538,429,103
2018,25297,2968,3178,20324,3516,6091,7614,1491,612,1356,6625,1474,1159,3437,1146,1867,1521,1107,1364,933,676,678,660.0,522,432,88
2019,26806,3107,3401,20565,3765,6339,8256,1633,507,1455,6506,1570,1112,3367,1255,2167,1649,1156,1490,1033,700,640,720.0,482,468,98
2020,27889,3437,3705,21602,4529,7009,8101,1875,551,1563,6838,1611,1284,3178,1456,2111,1618,1162,1685,1206,824,713,749.0,524,499,90
2021,28631,3688,3999,21946,4703,7625,8162,2117,604,1715,6892,1722,1336,3127,1448,2145,1654,1166,1850,1150,812,733,836.0,508,485,109
2022,28146,3843,4027,23036,4857,8318,7909,2327,681,1658,7111,1812,1440,3159,1303,2102,1570,1137,2150,1304,805,723,752.0,500,494,115
2023,28354,4076,4189,23231,4892,8595,7776,2271,770,1713,7168,1815,1455,3289,1286,2130,1509,1217,2209,1296,788,717,792.0,482,473,128
2024,26300,4194,4181,25209,5177,8705,7691,2413,636,1828,7263,1796,1459,3207,1415,2037,1627,1184,2304,1156,791,800,732.0,530,584,113
