,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1981,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
1982,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,
1983,1.0,2.0,1.0,,,,1.0,,,,,,3.0,,,,,,,,,,,,,1.0
1984,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
1985,,2.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,
1986,,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
1987,2.0,2.0,3.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
1988,2.0,2.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
1989,,2.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,
1990,1.0,2.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
1991,,1.0,1.0,,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,
1992,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
1993,2.0,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,
1994,1.0,2.0,3.0,2.0,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,
1995,1.0,,,,2.0,,1.0,,,,1.0,,2.0,1.0,,,,,,,,,,,,
1996,3.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
1997,1.0,2.0,2.0,2.0,5.0,,,,2.0,,,,,,,,,,,,,,,,,
1998,1.0,,5.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
1999,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,
2000,1.0,3.0,1.0,,3.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,
2001,1.0,,1.0,1.0,3.0,,,1.0,,1.0,,,,,,,2.0,,,,,,,,,
2002,1.0,1.0,3.0,,1.0,,2.0,,,,,,,,2.0,,2.0,,,,,,,,1.0,
2003,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
2004,5.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,2.0,
2005,1.0,2.0,,1.0,6.0,1.0,2.0,,,,1.0,,,,,,2.0,,,,,,,,3.0,
2006,3.0,2.0,,,3.0,,,,1.0,,,1.0,1.0,2.0,,,,1.0,,,,,,,,
2007,5.0,2.0,,1.0,1.0,,1.0,,2.0,3.0,,,,,,,,1.0,,,,,,,1.0,
2008,1.0,4.0,1.0,,3.0,,,2.0,1.0,1.0,,,1.0,,,,4.0,,,,,,,,,
2009,8.0,5.0,3.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,1.0,1.0,
2010,8.0,5.0,2.0,2.0,7.0,2.0,1.0,,2.0,1.0,,1.0,1.0,,,,5.0,,,,,,,,1.0,
2011,8.0,9.0,,1.0,1.0,3.0,,1.0,3.0,1.0,,2.0,4.0,1.0,,,1.0,,,,,1.0,,,2.0,1.0
2012,14.0,4.0,2.0,1.0,5.0,1.0,,,,,,3.0,3.0,,,,2.0,1.0,,,,,,,,
2013,9.0,6.0,1.0,2.0,7.0,1.0,1.0,1.0,,,2.0,2.0,2.0,1.0,1.0,,3.0,,,,1.0,1.0,1.0,,1.0,
2014,7.0,3.0,3.0,2.0,6.0,1.0,,2.0,1.0,,,1.0,2.0,,2.0,,5.0,,,,,1.0,,,,
2015,18.0,9.0,14.0,,10.0,,2.0,2.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,
2016,43.0,9.0,10.0,3.0,16.0,2.0,3.0,6.0,1.0,8.0,,6.0,9.0,,,1.0,2.0,,,,2.0,,,,,
2017,24.0,19.0,14.0,5.0,12.0,5.0,4.0,5.0,4.0,7.0,2.0,5.0,6.0,,1.0,,1.0,,,1.0,2.0,6.0,,1.0,,1.0
2018,23.0,12.0,10.0,2.0,13.0,3.0,5.0,4.0,4.0,8.0,1.0,8.0,5.0,,5.0,1.0,3.0,3.0,,1.0,3.0,,,1.0,,
2019,50.0,23.0,15.0,3.0,18.0,4.0,4.0,8.0,1.0,6.0,1.0,16.0,4.0,,4.0,6.0,1.0,1.0,1.0,,2.0,2.0,,,,
2020,33.0,24.0,11.0,4.0,28.0,6.0,5.0,9.0,4.0,6.0,1.0,3.0,1.0,,3.0,,1.0,2.0,,2.0,1.0,,,1.0,,
2021,59.0,27.0,17.0,3.0,18.0,6.0,9.0,6.0,3.0,6.0,2.0,10.0,7.0,,2.0,,1.0,3.0,,2.0,4.0,2.0,2.0,2.0,,
2022,55.0,29.0,21.0,7.0,24.0,6.0,3.0,16.0,,11.0,2.0,8.0,12.0,,1.0,,3.0,2.0,2.0,4.0,5.0,5.0,2.0,1.0,,
2023,89.0,41.0,19.0,7.0,24.0,11.0,8.0,16.0,2.0,22.0,3.0,20.0,13.0,1.0,3.0,,,4.0,1.0,4.0,5.0,4.0,5.0,1.0,,
2024,81.0,73.0,31.0,11.0,47.0,14.0,4.0,15.0,3.0,20.0,6.0,19.0,14.0,4.0,6.0,2.0,3.0,7.0,4.0,1.0,5.0,9.0,4.0,2.0,4.0,
