,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,16,4,17,6,4,,11,1.0,1.0,1.0,1.0,,1.0,4.0,1,3.0,5.0,4,,1.0,1.0,,,1.0,,1.0
1981,30,2,28,5,3,,14,3.0,,1.0,1.0,,2.0,1.0,2,,3.0,3,,4.0,2.0,,,3.0,,
1982,18,5,29,4,9,1.0,9,,,1.0,,,,2.0,1,,5.0,8,,2.0,,,,1.0,,2.0
1983,29,9,17,6,4,2.0,4,1.0,3.0,,,,1.0,3.0,2,1.0,4.0,7,,4.0,2.0,2.0,,6.0,2.0,1.0
1984,22,3,38,4,22,,7,2.0,3.0,,,1.0,1.0,,2,,2.0,7,,3.0,4.0,,,,,2.0
1985,27,7,29,4,5,3.0,12,1.0,1.0,,1.0,1.0,2.0,,1,,3.0,2,,2.0,2.0,,,1.0,,5.0
1986,26,2,32,2,11,1.0,13,1.0,,,3.0,1.0,3.0,6.0,2,1.0,,6,,4.0,3.0,,1.0,3.0,,5.0
1987,21,3,28,8,11,1.0,4,2.0,2.0,1.0,2.0,,1.0,1.0,5,,1.0,9,,,6.0,1.0,1.0,,,5.0
1988,22,4,35,10,7,,11,,,3.0,2.0,,2.0,4.0,1,,1.0,10,1.0,2.0,9.0,,,5.0,1.0,1.0
1989,29,15,26,13,7,,8,4.0,,2.0,1.0,1.0,1.0,,7,,,5,,2.0,4.0,1.0,1.0,2.0,1.0,5.0
1990,41,4,33,4,7,,7,2.0,3.0,2.0,4.0,2.0,2.0,,5,,3.0,10,,1.0,3.0,,1.0,1.0,2.0,4.0
1991,43,10,27,4,7,1.0,11,,,5.0,1.0,2.0,2.0,3.0,4,1.0,2.0,6,,1.0,1.0,1.0,,2.0,,4.0
1992,44,6,32,6,8,3.0,10,3.0,,,3.0,2.0,3.0,4.0,5,,,11,1.0,1.0,5.0,,,2.0,,1.0
1993,41,9,31,1,2,,3,1.0,1.0,2.0,1.0,2.0,3.0,3.0,3,,1.0,6,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0
1994,45,11,26,3,1,1.0,4,,1.0,2.0,1.0,,2.0,4.0,2,,3.0,11,,,4.0,,,,,2.0
1995,39,12,17,11,3,2.0,5,,,,2.0,2.0,4.0,3.0,2,,1.0,4,1.0,1.0,2.0,,2.0,,,2.0
1996,33,4,26,3,2,,4,2.0,3.0,,2.0,1.0,1.0,3.0,6,,,8,,,1.0,,,,,
1997,35,4,30,4,7,,8,,,1.0,,1.0,,5.0,3,2.0,1.0,2,,1.0,1.0,,,2.0,,2.0
1998,65,6,40,4,9,,12,2.0,,2.0,1.0,2.0,1.0,5.0,1,,,5,,,,,,,,1.0
1999,61,4,30,3,8,,9,1.0,3.0,4.0,2.0,1.0,3.0,1.0,1,,2.0,5,1.0,,6.0,,1.0,1.0,,2.0
2000,58,8,36,5,9,3.0,9,,1.0,2.0,1.0,,1.0,,1,,3.0,7,,,6.0,1.0,2.0,1.0,,1.0
2001,53,8,40,5,11,1.0,6,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1,1.0,1.0,2,,,2.0,,,,,2.0
2002,50,7,59,14,9,5.0,14,2.0,,2.0,5.0,2.0,1.0,1.0,1,3.0,3.0,8,1.0,,4.0,2.0,,1.0,,1.0
2003,71,11,56,9,7,1.0,12,2.0,,1.0,1.0,1.0,1.0,2.0,1,,3.0,4,,,1.0,3.0,1.0,1.0,,
2004,91,8,54,5,9,5.0,16,,3.0,2.0,5.0,1.0,4.0,3.0,1,4.0,3.0,10,1.0,1.0,4.0,6.0,1.0,2.0,,2.0
2005,86,8,55,27,13,2.0,24,1.0,2.0,4.0,5.0,2.0,4.0,4.0,2,1.0,4.0,13,1.0,,7.0,1.0,,,,2.0
2006,72,12,61,18,19,13.0,38,1.0,1.0,2.0,4.0,,5.0,1.0,3,3.0,4.0,16,1.0,,2.0,,1.0,2.0,1.0,2.0
2007,119,10,112,16,33,5.0,19,2.0,4.0,9.0,4.0,2.0,3.0,1.0,3,1.0,1.0,13,1.0,1.0,5.0,1.0,4.0,2.0,,3.0
2008,110,15,82,16,17,12.0,34,6.0,3.0,9.0,6.0,11.0,3.0,26.0,4,1.0,7.0,18,3.0,1.0,9.0,,1.0,3.0,1.0,3.0
2009,161,21,103,27,37,9.0,39,3.0,6.0,5.0,9.0,7.0,9.0,43.0,1,2.0,6.0,21,,,6.0,3.0,5.0,3.0,,3.0
2010,181,31,124,47,33,18.0,34,3.0,10.0,7.0,15.0,3.0,16.0,22.0,10,2.0,8.0,11,,6.0,14.0,4.0,8.0,8.0,1.0,6.0
2011,200,80,146,56,38,35.0,69,6.0,4.0,14.0,14.0,10.0,46.0,11.0,10,5.0,22.0,21,5.0,5.0,13.0,7.0,4.0,7.0,1.0,1.0
2012,195,45,135,78,37,50.0,47,7.0,7.0,17.0,27.0,10.0,49.0,18.0,1,6.0,25.0,17,3.0,8.0,7.0,9.0,6.0,9.0,1.0,2.0
2013,291,45,154,111,59,101.0,61,10.0,19.0,14.0,30.0,11.0,21.0,18.0,14,4.0,22.0,32,6.0,11.0,11.0,3.0,10.0,9.0,6.0,9.0
2014,381,53,229,120,62,69.0,86,5.0,19.0,30.0,31.0,12.0,18.0,16.0,10,2.0,15.0,20,7.0,15.0,21.0,10.0,18.0,22.0,6.0,9.0
2015,393,95,229,153,61,107.0,96,16.0,31.0,39.0,39.0,22.0,24.0,16.0,11,15.0,19.0,26,6.0,14.0,20.0,7.0,16.0,17.0,2.0,4.0
2016,452,102,246,180,78,108.0,100,12.0,21.0,36.0,46.0,22.0,17.0,22.0,13,14.0,24.0,42,9.0,24.0,23.0,7.0,31.0,9.0,8.0,6.0
2017,504,117,248,213,85,113.0,93,21.0,30.0,39.0,54.0,27.0,28.0,17.0,8,14.0,48.0,46,6.0,22.0,30.0,11.0,27.0,20.0,6.0,7.0
2018,482,132,243,262,81,164.0,118,24.0,22.0,42.0,68.0,31.0,33.0,21.0,24,20.0,30.0,38,13.0,42.0,30.0,14.0,14.0,9.0,7.0,8.0
2019,568,197,269,232,98,150.0,139,35.0,27.0,50.0,87.0,38.0,27.0,22.0,16,19.0,41.0,60,18.0,47.0,29.0,13.0,19.0,10.0,6.0,5.0
2020,754,246,318,237,100,141.0,176,47.0,29.0,53.0,69.0,62.0,43.0,29.0,21,13.0,38.0,58,10.0,73.0,42.0,13.0,37.0,31.0,9.0,10.0
2021,853,289,331,442,128,210.0,168,66.0,63.0,75.0,98.0,53.0,48.0,27.0,29,26.0,51.0,62,21.0,75.0,35.0,19.0,28.0,25.0,11.0,9.0
2022,1065,354,358,391,134,187.0,177,70.0,42.0,83.0,112.0,55.0,45.0,27.0,24,24.0,58.0,68,23.0,86.0,33.0,23.0,19.0,28.0,10.0,7.0
2023,1016,411,318,315,132,211.0,169,83.0,33.0,99.0,87.0,52.0,40.0,30.0,30,39.0,42.0,62,36.0,75.0,25.0,14.0,27.0,39.0,10.0,9.0
2024,967,359,284,354,138,165.0,180,95.0,34.0,84.0,88.0,44.0,33.0,18.0,34,20.0,65.0,75,36.0,53.0,32.0,15.0,25.0,25.0,10.0,14.0
