,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1981,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1982,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1983,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
1984,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,
1985,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,
1986,6.0,1.0,,,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,
1987,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
1988,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,
1989,,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,
1990,,3.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,
1991,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,
1992,1.0,1.0,2.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,
1993,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1994,1.0,1.0,3.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0
1995,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
1996,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1997,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
1998,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
1999,5.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,
2000,5.0,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,
2001,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
2002,,5.0,,,,,,,,1.0,1.0,,2.0,,,,,1.0,,,,,,,,
2003,4.0,,,1.0,,,1.0,,,,,1.0,,,,,,1.0,,,1.0,,,,,
2004,4.0,3.0,,,,,1.0,,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,
2005,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,
2006,2.0,2.0,1.0,,2.0,,,,1.0,,,2.0,,,,,,,,,,,,,,
2007,4.0,1.0,,,,,,,,2.0,,1.0,,,,,,,,1.0,,,,,,
2008,5.0,2.0,,,,,,,,3.0,,,,,,,,,,,,1.0,,,,
2009,6.0,3.0,1.0,,,,,1.0,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,
2010,6.0,2.0,1.0,1.0,,,,1.0,,2.0,,2.0,1.0,,2.0,,,,,,,,,,,
2011,3.0,,,,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,
2012,6.0,4.0,1.0,1.0,1.0,,,1.0,,2.0,,,,1.0,,,,,,1.0,,,2.0,,,
2013,4.0,1.0,1.0,,2.0,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,
2014,7.0,1.0,2.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,1.0,2.0,,,,
2015,7.0,8.0,4.0,,3.0,,,,,1.0,,,1.0,,,,,,,,,,,,,
2016,27.0,3.0,4.0,,3.0,,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,
2017,34.0,3.0,1.0,,5.0,,2.0,1.0,1.0,2.0,,1.0,,,,,,1.0,,,,,,,,
2018,13.0,8.0,4.0,2.0,4.0,1.0,4.0,,,1.0,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,
2019,34.0,4.0,2.0,,3.0,1.0,,1.0,,2.0,,1.0,,1.0,1.0,3.0,,,,,,,1.0,1.0,,
2020,45.0,7.0,2.0,,10.0,,5.0,1.0,,1.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,
2021,41.0,6.0,2.0,1.0,5.0,,6.0,1.0,3.0,3.0,1.0,,,,1.0,2.0,,3.0,,2.0,,,,,,
2022,33.0,8.0,2.0,3.0,2.0,,3.0,4.0,2.0,8.0,,1.0,,,6.0,,,1.0,,,1.0,,,,,
2023,29.0,5.0,2.0,2.0,5.0,2.0,4.0,6.0,,3.0,3.0,1.0,1.0,,6.0,,,1.0,,,1.0,,4.0,,,
2024,43.0,6.0,1.0,1.0,4.0,1.0,6.0,,,10.0,2.0,2.0,2.0,,3.0,2.0,1.0,4.0,,,4.0,,3.0,1.0,,1.0
