,Documents
1980,2.0
1981,1.0
1982,5.0
1983,
1984,2.0
1985,4.0
1986,5.0
1987,9.0
1988,4.0
1989,9.0
1990,4.0
1991,6.0
1992,12.0
1993,3.0
1994,10.0
1995,5.0
1996,4.0
1997,10.0
1998,6.0
1999,12.0
2000,10.0
2001,7.0
2002,12.0
2003,9.0
2004,12.0
2005,23.0
2006,17.0
2007,15.0
2008,16.0
2009,19.0
2010,26.0
2011,36.0
2012,20.0
2013,38.0
2014,35.0
2015,60.0
2016,36.0
2017,35.0
2018,36.0
2019,57.0
2020,68.0
2021,59.0
2022,51.0
2023,45.0
2024,54.0
