,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
1982,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,
1984,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
1985,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
1987,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,
1988,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1989,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
1990,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
1991,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,
1992,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
1993,,1.0,,,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,
1994,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,
1995,,1.0,1.0,,,1.0,,,,,1.0,,,,2.0,,1.0,,,,,,,,,
1996,2.0,,,1.0,,,1.0,,,,1.0,,,,5.0,,1.0,,,,,,,,,
1997,3.0,,3.0,1.0,1.0,,1.0,,1.0,,1.0,,,3.0,2.0,,1.0,1.0,,1.0,,,,,,
1998,1.0,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,
1999,2.0,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,1.0,
2000,2.0,,1.0,,,1.0,,1.0,,,1.0,,,1.0,2.0,,1.0,,,,,,,,,
2001,3.0,,2.0,,1.0,,2.0,,,,,,,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,,,
2002,5.0,1.0,1.0,1.0,,,3.0,,,,,,,,2.0,,3.0,,1.0,,,,,,,
2003,4.0,,,4.0,2.0,,4.0,,,1.0,4.0,,,6.0,,,,,,1.0,,,,,,
2004,2.0,,3.0,,,1.0,4.0,,,,2.0,,1.0,,3.0,,2.0,,,,,,,1.0,,
2005,5.0,1.0,,1.0,1.0,4.0,1.0,,,1.0,1.0,,2.0,1.0,1.0,,1.0,1.0,,3.0,,1.0,1.0,,,
2006,7.0,,1.0,3.0,3.0,2.0,4.0,,,,2.0,,,,3.0,,5.0,3.0,,,1.0,1.0,,,,
2007,6.0,,,1.0,3.0,,5.0,,,,4.0,,,2.0,5.0,,2.0,,,,,,,,,
2008,2.0,1.0,,4.0,1.0,1.0,5.0,,,,7.0,1.0,,5.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,,
2009,5.0,1.0,4.0,,3.0,1.0,1.0,,,,7.0,,,1.0,3.0,,1.0,1.0,,2.0,,,1.0,1.0,,
2010,5.0,,3.0,1.0,1.0,1.0,5.0,,,1.0,,1.0,1.0,2.0,3.0,,2.0,,,1.0,,,,,,
2011,9.0,,1.0,6.0,2.0,2.0,4.0,,,,2.0,2.0,,,4.0,3.0,5.0,2.0,,4.0,,,,,,
2012,13.0,1.0,2.0,10.0,5.0,9.0,8.0,1.0,,,1.0,,,,2.0,2.0,5.0,2.0,1.0,2.0,,,1.0,1.0,1.0,
2013,19.0,3.0,4.0,12.0,2.0,6.0,7.0,,,,1.0,1.0,5.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,,,1.0,,,
2014,9.0,,1.0,12.0,5.0,6.0,16.0,,2.0,2.0,8.0,,1.0,4.0,3.0,2.0,8.0,2.0,,2.0,,,1.0,,2.0,
2015,16.0,2.0,6.0,13.0,6.0,6.0,17.0,,1.0,,16.0,,,4.0,4.0,1.0,8.0,2.0,3.0,5.0,1.0,,,,,
2016,17.0,1.0,3.0,17.0,4.0,6.0,6.0,,,1.0,18.0,,,7.0,2.0,,6.0,2.0,2.0,2.0,,,3.0,2.0,,
2017,23.0,2.0,6.0,19.0,4.0,3.0,10.0,1.0,1.0,,18.0,3.0,,5.0,5.0,3.0,10.0,2.0,3.0,5.0,,,,,,
2018,21.0,4.0,3.0,28.0,7.0,6.0,11.0,3.0,1.0,1.0,16.0,,,6.0,2.0,3.0,6.0,1.0,4.0,6.0,,,,1.0,,
2019,22.0,6.0,4.0,37.0,8.0,6.0,11.0,1.0,,,14.0,1.0,1.0,14.0,8.0,3.0,5.0,2.0,7.0,8.0,,,,7.0,,
2020,22.0,4.0,9.0,24.0,9.0,12.0,14.0,1.0,1.0,,16.0,3.0,3.0,23.0,4.0,8.0,9.0,3.0,4.0,8.0,,1.0,,2.0,,
2021,25.0,5.0,8.0,55.0,12.0,13.0,10.0,,,2.0,22.0,3.0,1.0,30.0,5.0,7.0,9.0,3.0,5.0,7.0,,1.0,,1.0,,
2022,50.0,3.0,17.0,52.0,14.0,20.0,19.0,3.0,1.0,1.0,14.0,,4.0,26.0,5.0,6.0,4.0,3.0,9.0,6.0,,3.0,1.0,2.0,2.0,
2023,42.0,10.0,16.0,51.0,26.0,24.0,20.0,3.0,,2.0,16.0,3.0,6.0,25.0,6.0,6.0,2.0,4.0,3.0,11.0,1.0,3.0,1.0,1.0,3.0,
2024,27.0,6.0,18.0,63.0,19.0,28.0,29.0,2.0,1.0,5.0,21.0,1.0,4.0,22.0,14.0,11.0,16.0,5.0,7.0,15.0,,4.0,1.0,2.0,1.0,
