,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,14,4,14,4,7,1,12,2.0,2,1,4,1.0,1,5,7,1.0,5,,1.0,2.0,,,1.0,,1.0,1.0
1981,19,3,37,9,6,4,16,7.0,5,3,1,,1,4,9,3.0,5,2.0,1.0,,1.0,,,2.0,,
1982,16,10,30,4,6,3,14,3.0,1,3,1,,1,3,3,1.0,6,3.0,,1.0,1.0,,2.0,,,2.0
1983,17,7,24,12,19,2,13,1.0,4,8,4,,3,4,7,1.0,9,1.0,1.0,,,,1.0,4.0,1.0,1.0
1984,23,10,29,11,10,1,8,6.0,1,4,8,,2,3,5,,10,1.0,1.0,,,,1.0,4.0,2.0,
1985,20,7,29,6,8,2,7,2.0,1,2,9,,5,6,2,1.0,4,4.0,,3.0,4.0,,,4.0,3.0,
1986,25,14,24,10,15,1,8,6.0,8,4,7,2.0,1,2,5,,5,,3.0,3.0,,,,,2.0,
1987,47,7,34,13,16,2,13,2.0,4,9,8,3.0,2,6,6,1.0,7,3.0,2.0,3.0,1.0,2.0,,3.0,3.0,3.0
1988,55,21,55,18,21,9,25,6.0,3,4,7,1.0,4,1,5,3.0,8,3.0,,,5.0,,4.0,8.0,5.0,1.0
1989,43,11,52,16,12,8,23,10.0,7,6,5,1.0,3,2,6,2.0,14,6.0,1.0,2.0,4.0,1.0,,3.0,1.0,3.0
1990,64,12,42,17,18,3,18,,6,5,7,2.0,5,8,7,2.0,7,15.0,3.0,,4.0,3.0,1.0,6.0,2.0,4.0
1991,57,18,31,17,23,7,20,5.0,4,4,8,2.0,4,3,12,,7,4.0,3.0,3.0,5.0,1.0,2.0,4.0,1.0,2.0
