,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,26,3,7,3.0,6,,15,3.0,,1.0,1.0,,2,2.0,2.0,1.0,2.0,4,,1.0,4.0,1.0,,,,
1981,28,8,9,4.0,6,,13,1.0,,2.0,,,4,1.0,2.0,1.0,,4,,1.0,1.0,1.0,,,,
1982,28,3,13,2.0,6,,12,,1.0,,,2.0,4,2.0,1.0,,,2,,,2.0,,,1.0,,1.0
1983,37,7,15,3.0,4,,21,,,2.0,,1.0,2,1.0,1.0,2.0,,3,1.0,2.0,3.0,4.0,,2.0,,1.0
1984,39,4,5,3.0,6,,24,2.0,,4.0,,2.0,3,5.0,2.0,1.0,3.0,4,1.0,1.0,2.0,,,,,
1985,29,8,14,,5,,18,1.0,1.0,5.0,1.0,1.0,5,2.0,3.0,,,6,,1.0,2.0,1.0,1.0,,,
1986,23,10,20,5.0,6,1.0,15,4.0,,1.0,,,3,2.0,,2.0,,9,1.0,,,1.0,,,1.0,2.0
1987,35,5,12,3.0,10,,24,1.0,1.0,2.0,1.0,,3,,2.0,1.0,,6,2.0,1.0,1.0,,,,1.0,2.0
1988,38,4,21,7.0,7,1.0,32,1.0,1.0,3.0,2.0,,5,1.0,1.0,,1.0,8,,2.0,1.0,1.0,,3.0,,
1989,44,6,16,4.0,17,2.0,32,8.0,,2.0,3.0,1.0,6,3.0,2.0,1.0,,11,,,3.0,1.0,1.0,,,1.0
1990,59,12,27,5.0,8,1.0,31,3.0,1.0,2.0,1.0,1.0,3,1.0,1.0,1.0,,10,,1.0,1.0,1.0,,1.0,,2.0
1991,58,10,28,5.0,6,,38,4.0,1.0,8.0,1.0,1.0,8,2.0,3.0,1.0,1.0,7,,1.0,2.0,,,1.0,1.0,
1992,49,7,20,9.0,8,1.0,29,1.0,,7.0,3.0,2.0,7,3.0,1.0,1.0,,7,,1.0,3.0,,,,,
1993,70,7,25,7.0,18,2.0,28,7.0,2.0,2.0,,2.0,4,1.0,1.0,,,7,2.0,,3.0,1.0,1.0,,,
1994,63,5,37,8.0,10,2.0,29,4.0,,7.0,,1.0,3,3.0,3.0,2.0,,7,,,1.0,1.0,1.0,,,2.0
1995,49,12,17,14.0,8,3.0,24,1.0,3.0,5.0,2.0,2.0,6,1.0,7.0,1.0,,10,,,2.0,1.0,1.0,,,
1996,60,15,35,8.0,9,5.0,20,7.0,,3.0,1.0,5.0,8,,1.0,1.0,2.0,10,,2.0,4.0,1.0,,,,3.0
1997,70,10,26,9.0,7,3.0,20,3.0,3.0,5.0,2.0,1.0,8,,4.0,3.0,,5,2.0,1.0,2.0,4.0,1.0,,,1.0
