,Documents
1980,1.0
1981,1.0
1982,
1983,1.0
1984,1.0
1985,1.0
1986,1.0
1987,1.0
1988,7.0
1989,1.0
1990,7.0
1991,3.0
1992,6.0
1993,6.0
1994,5.0
1995,9.0
1996,5.0
1997,6.0
1998,6.0
1999,4.0
2000,13.0
2001,7.0
2002,5.0
2003,7.0
2004,10.0
2005,12.0
2006,7.0
2007,11.0
2008,22.0
2009,28.0
2010,28.0
2011,128.0
2012,133.0
2013,130.0
2014,134.0
2015,134.0
2016,111.0
2017,181.0
2018,405.0
2019,514.0
2020,792.0
2021,1182.0
2022,1433.0
2023,1628.0
2024,2025.0
