,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,5,1.0,2.0,,1.0,,2.0,,,,,,,,,,,,,,5.0,,,,,
1981,15,,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,,3.0,,,,,
1982,5,,1.0,,,,1.0,,1.0,,,,,,,1.0,,1.0,,,2.0,,,,,
1983,14,1.0,2.0,,,,2.0,1.0,,2.0,,,,,,,,3.0,,,3.0,,1.0,,,
1984,9,1.0,,,1.0,,,,,,,,1.0,,,,,8.0,,,2.0,,1.0,1.0,,
1985,14,1.0,1.0,,,,,,,1.0,,,,,,,,6.0,,,,,,,,
1986,13,1.0,,,,,1.0,,,,,,,,,,,4.0,,,4.0,,,,,
1987,26,2.0,,,,2.0,2.0,,1.0,1.0,,,1.0,,1.0,,,13.0,,,2.0,,,,,
1988,31,5.0,,,,,3.0,,,,,,,,,,,6.0,,1.0,2.0,,,,,
1989,46,,,2.0,1.0,,,,,2.0,,,,,,,,4.0,,,5.0,,,,,
1990,36,2.0,2.0,1.0,,,2.0,,,1.0,,,1.0,,,,,4.0,,,,,,,,1.0
1991,39,1.0,5.0,,1.0,1.0,2.0,,,,,,2.0,,,,,9.0,,,3.0,,,,,1.0
1992,33,3.0,4.0,,,,4.0,,,,,1.0,2.0,,,,,10.0,,,,,,,,1.0
1993,45,2.0,7.0,1.0,,,2.0,,1.0,,,,2.0,,,,,6.0,,,6.0,,,,,1.0
1994,36,3.0,4.0,,2.0,2.0,3.0,,,2.0,,,,,1.0,,,8.0,,,6.0,,,,,1.0
1995,36,3.0,3.0,,,,,,,,,,,,,,,5.0,,,6.0,1.0,,,,3.0
1996,46,2.0,3.0,2.0,,,5.0,,,,,,1.0,,,,,8.0,,,2.0,,,,,
1997,42,4.0,3.0,,,1.0,6.0,1.0,,,,1.0,1.0,,,,,10.0,,,4.0,,,1.0,,5.0
1998,43,,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,12.0,,1.0,1.0,,,,,3.0
1999,60,4.0,5.0,,1.0,1.0,3.0,,,,,,1.0,,,,,14.0,,,3.0,,,,1.0,
2000,46,4.0,4.0,1.0,,4.0,4.0,,,,,,3.0,,,1.0,,15.0,,,4.0,,,,,3.0
2001,45,4.0,3.0,,,,1.0,,2.0,6.0,,1.0,,,,,,22.0,,,2.0,,,,,
2002,42,7.0,1.0,,1.0,,2.0,3.0,1.0,2.0,,,,,,2.0,,14.0,,,4.0,,,,,
2003,52,8.0,8.0,,2.0,,4.0,,,4.0,,1.0,2.0,,,1.0,,18.0,,,6.0,,,,,1.0
2004,50,2.0,3.0,1.0,5.0,,6.0,2.0,4.0,,,4.0,2.0,,,,,12.0,,2.0,4.0,,,,,
2005,56,8.0,6.0,1.0,1.0,,6.0,,2.0,4.0,,2.0,2.0,,,1.0,,11.0,,,2.0,,,,1.0,1.0
2006,70,6.0,2.0,1.0,2.0,1.0,4.0,1.0,,2.0,,1.0,2.0,,,,,23.0,,,3.0,2.0,,,,
2007,57,6.0,7.0,3.0,2.0,1.0,10.0,1.0,1.0,6.0,,4.0,2.0,,,2.0,,19.0,,,2.0,,,,,
2008,91,12.0,7.0,,4.0,,8.0,,1.0,3.0,,,4.0,,,1.0,,17.0,,,3.0,,,,,
2009,85,10.0,7.0,1.0,4.0,1.0,3.0,,2.0,2.0,,,2.0,,,,,13.0,,1.0,2.0,,,,,
2010,92,3.0,5.0,1.0,2.0,,4.0,2.0,3.0,2.0,,,1.0,,,,,26.0,1.0,,3.0,,,,,1.0
2011,73,16.0,7.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,,,1.0,,16.0,,,7.0,,,,,
2012,105,8.0,6.0,1.0,5.0,2.0,8.0,,4.0,2.0,,1.0,5.0,,,1.0,,11.0,,,5.0,1.0,1.0,,1.0,
2013,92,16.0,3.0,3.0,1.0,2.0,8.0,2.0,,4.0,2.0,4.0,6.0,,,,2.0,25.0,,1.0,5.0,,,,,
2014,129,22.0,3.0,,5.0,1.0,4.0,,6.0,3.0,,4.0,5.0,,1.0,1.0,,22.0,,1.0,3.0,,,2.0,,
2015,115,7.0,8.0,4.0,2.0,,11.0,,3.0,2.0,,1.0,1.0,1.0,,3.0,1.0,20.0,,,7.0,,,,,
2016,129,13.0,6.0,1.0,4.0,1.0,7.0,4.0,,5.0,,2.0,1.0,,,2.0,1.0,12.0,,,12.0,1.0,,,,1.0
2017,150,13.0,5.0,1.0,5.0,2.0,10.0,1.0,1.0,3.0,,4.0,1.0,,1.0,,1.0,21.0,,,11.0,1.0,,,,
2018,124,13.0,8.0,2.0,5.0,1.0,12.0,1.0,1.0,8.0,,1.0,3.0,,,1.0,,13.0,,1.0,14.0,1.0,2.0,,,
2019,152,16.0,15.0,6.0,4.0,1.0,15.0,1.0,3.0,5.0,,,11.0,,3.0,,,19.0,1.0,2.0,18.0,1.0,,1.0,,
2020,202,30.0,25.0,4.0,14.0,12.0,24.0,3.0,3.0,9.0,,15.0,23.0,1.0,1.0,,,22.0,1.0,9.0,23.0,2.0,,1.0,,
2021,222,33.0,33.0,6.0,26.0,12.0,31.0,5.0,2.0,13.0,,13.0,17.0,,,1.0,1.0,25.0,1.0,8.0,24.0,2.0,8.0,,,
2022,220,34.0,31.0,5.0,26.0,7.0,19.0,8.0,2.0,10.0,2.0,12.0,15.0,2.0,1.0,1.0,,15.0,,12.0,12.0,,2.0,1.0,,
2023,216,49.0,23.0,9.0,30.0,14.0,24.0,8.0,1.0,13.0,3.0,17.0,17.0,2.0,1.0,,1.0,17.0,3.0,12.0,21.0,2.0,1.0,3.0,,1.0
2024,243,55.0,34.0,13.0,22.0,9.0,21.0,9.0,4.0,18.0,4.0,22.0,18.0,11.0,3.0,,1.0,9.0,2.0,18.0,15.0,4.0,,1.0,,
