,Documents
1980,179
1981,151
1982,143
1983,191
1984,236
1985,285
1986,273
1987,281
1988,269
1989,264
1990,304
1991,280
1992,374
1993,448
1994,458
1995,484
1996,483
1997,520
1998,506
1999,559
2000,643
2001,709
2002,913
2003,851
2004,1008
2005,1107
2006,1290
2007,1384
2008,1400
2009,2024
2010,1928
2011,3491
2012,2589
2013,3146
2014,3510
2015,4447
2016,4267
2017,4107
2018,4306
2019,4724
2020,5624
2021,5382
2022,4353
2023,4424
2024,4289
