,Documents
1980,
1981,
1982,1.0
1983,2.0
1984,1.0
1985,2.0
1986,1.0
1987,2.0
1988,3.0
1989,6.0
1990,3.0
1991,4.0
1992,12.0
1993,9.0
1994,14.0
1995,12.0
1996,11.0
1997,22.0
1998,24.0
1999,30.0
2000,29.0
2001,45.0
2002,131.0
2003,118.0
2004,145.0
2005,207.0
2006,303.0
2007,325.0
2008,437.0
2009,587.0
2010,700.0
2011,913.0
2012,1041.0
2013,1352.0
2014,1617.0
2015,1895.0
2016,2266.0
2017,2462.0
2018,2871.0
2019,3189.0
2020,4045.0
2021,4964.0
2022,6451.0
2023,7067.0
2024,8774.0
