,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
1981,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1982,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
1983,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
1984,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1985,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1986,7.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1987,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
1988,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1989,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1990,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
1991,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
1992,4.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,
1993,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
1994,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
1995,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1996,4.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
1997,6.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,
1998,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
1999,3.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
2000,1.0,1.0,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,
2001,2.0,,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,
2002,2.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,
2003,1.0,,,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,
2004,3.0,1.0,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,
2005,2.0,,1.0,1.0,,,,,2.0,,,4.0,,,,2.0,,,,,,,,,,
2006,4.0,2.0,,1.0,,,,,1.0,,,,1.0,,2.0,,,,,,,,,,,
2007,6.0,,,,,1.0,,,4.0,,,1.0,,,2.0,1.0,,,,,,,,,,
2008,8.0,4.0,,,1.0,1.0,,,1.0,,1.0,1.0,,,2.0,1.0,1.0,,,,,,1.0,,,
2009,4.0,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,
2010,5.0,1.0,,,2.0,,1.0,,3.0,,1.0,,,,,,,,,,,,1.0,,,
2011,9.0,,1.0,3.0,1.0,,,,4.0,,,4.0,,1.0,4.0,,,,,,,,,,,
2012,9.0,5.0,,10.0,2.0,1.0,1.0,,5.0,1.0,,1.0,1.0,2.0,3.0,,,,,,,,1.0,,,
2013,14.0,2.0,1.0,13.0,1.0,1.0,,,7.0,1.0,,2.0,1.0,3.0,5.0,,,,,,,,3.0,,,
2014,5.0,6.0,1.0,8.0,2.0,,3.0,,1.0,,1.0,1.0,3.0,2.0,2.0,,,1.0,,,,1.0,1.0,,,
2015,10.0,4.0,1.0,10.0,7.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,
2016,12.0,3.0,3.0,16.0,3.0,,5.0,,10.0,,,1.0,1.0,,1.0,3.0,,2.0,,,,1.0,,,,
2017,12.0,4.0,1.0,19.0,,3.0,1.0,,5.0,1.0,,4.0,2.0,1.0,1.0,2.0,,,,,,,,,,
2018,15.0,5.0,1.0,16.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,1.0,,,,
2019,17.0,8.0,1.0,14.0,3.0,1.0,2.0,1.0,10.0,1.0,,1.0,2.0,,,3.0,,1.0,,,1.0,1.0,,1.0,,
2020,22.0,10.0,1.0,7.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,3.0,1.0,,2.0,2.0,,,,,,,,,,
2021,34.0,9.0,3.0,10.0,2.0,1.0,,3.0,5.0,1.0,3.0,3.0,1.0,,,3.0,1.0,,,2.0,,,1.0,,,
2022,13.0,11.0,4.0,19.0,2.0,3.0,1.0,,2.0,,1.0,3.0,,,,,,,1.0,1.0,,,,,,
2023,10.0,8.0,1.0,16.0,2.0,1.0,1.0,5.0,1.0,2.0,3.0,1.0,3.0,,1.0,,,,,2.0,,1.0,1.0,1.0,,
2024,9.0,5.0,2.0,19.0,4.0,3.0,3.0,2.0,5.0,3.0,4.0,5.0,2.0,,2.0,1.0,1.0,,,,,1.0,,,,
