,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,3.0,,,,,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,
1981,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
1982,5.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,
1983,3.0,,,2.0,1.0,,,1.0,,,1.0,,,,,,,1.0,,,1.0,,,,,
1984,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
1985,5.0,,2.0,,1.0,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,
1986,4.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,
1987,13.0,2.0,,,,,1.0,,1.0,,,,,,1.0,,,8.0,,,,,,,,
1988,26.0,,3.0,,1.0,,1.0,1.0,,,,,,1.0,,,,3.0,,,,,,1.0,,
1989,27.0,1.0,,,2.0,3.0,2.0,,1.0,1.0,,,,,3.0,,,7.0,,2.0,,,,,,
1990,24.0,,,1.0,,,5.0,3.0,,2.0,1.0,,,,1.0,,,3.0,,,,,,,,
1991,24.0,3.0,3.0,3.0,2.0,,5.0,5.0,,1.0,,,1.0,,1.0,1.0,,11.0,,,,,,1.0,,
1992,18.0,,,2.0,2.0,1.0,5.0,2.0,,,,,,,,,,7.0,,,2.0,,,,,
1993,18.0,,3.0,2.0,1.0,,4.0,5.0,,,,,,,,,,3.0,,,,,,,,
1994,13.0,1.0,5.0,9.0,2.0,1.0,1.0,3.0,,,,,2.0,1.0,1.0,1.0,,5.0,,,1.0,,,,,1.0
1995,22.0,3.0,1.0,2.0,1.0,,4.0,5.0,,,,,,,4.0,,,3.0,,1.0,,,,,,
1996,17.0,2.0,,,2.0,,1.0,2.0,,,,,,,2.0,,,9.0,,,,,,2.0,,
