,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,2.0,4,,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,
1981,1.0,5,3.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,
1982,1.0,4,3.0,3.0,4.0,,3.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,
1983,,4,4.0,,,,,1.0,,,,,1.0,,3.0,,,,,,,,,,,
1984,,7,3.0,2.0,3.0,,2.0,2.0,1.0,,,1.0,3.0,,1.0,,,,,,,,,,,
1985,1.0,11,4.0,2.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,3.0,,,1.0,,,1.0,,,,,
1986,2.0,14,3.0,4.0,4.0,2.0,,,2.0,,,,1.0,2.0,1.0,,,,,2.0,,,,,,
1987,2.0,10,4.0,6.0,5.0,1.0,,,2.0,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,
1988,1.0,9,4.0,2.0,2.0,1.0,,,,,1.0,,1.0,,5.0,,,,2.0,3.0,,,,,,
1989,5.0,8,,3.0,2.0,,1.0,,1.0,1.0,,2.0,2.0,,1.0,,,2.0,,2.0,,1.0,,,,
1990,8.0,13,2.0,1.0,5.0,3.0,3.0,,,1.0,,2.0,4.0,1.0,3.0,,,,,3.0,1.0,1.0,,,,
1991,1.0,24,11.0,4.0,11.0,,3.0,,,1.0,,4.0,,4.0,5.0,,,,,2.0,,1.0,,,,
1992,3.0,12,4.0,1.0,3.0,,1.0,,,,,,2.0,1.0,5.0,,,,,1.0,,,,,,
