,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,5,20,6,2.0,8.0,2.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,3,,,,,,,,
1981,14,12,10,4.0,6.0,2.0,3.0,,1.0,1.0,2.0,2.0,,1.0,,,,1,,,,,,,,
1982,11,15,6,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,,3.0,,,1.0,1.0,2,,1.0,,1.0,,,,
1983,16,12,8,,,1.0,,,1.0,2.0,1.0,1.0,1.0,,2.0,,3.0,3,,,2.0,1.0,,,,
1984,14,18,7,2.0,8.0,2.0,,,1.0,2.0,,,4.0,3.0,5.0,1.0,4.0,2,,,,,,2.0,,
1985,16,20,9,2.0,3.0,2.0,2.0,1.0,4.0,,1.0,2.0,5.0,,3.0,,1.0,6,,2.0,1.0,1.0,,,,
1986,13,15,9,2.0,3.0,1.0,2.0,2.0,2.0,5.0,,3.0,1.0,3.0,3.0,2.0,1.0,7,,,3.0,,,,,
1987,13,15,13,4.0,12.0,3.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3,,3.0,2.0,1.0,,,,
1988,33,17,6,4.0,6.0,3.0,2.0,5.0,2.0,4.0,1.0,1.0,6.0,,4.0,,1.0,8,1.0,1.0,1.0,2.0,,1.0,,2.0
1989,30,13,11,2.0,9.0,2.0,2.0,,2.0,2.0,,,,2.0,,,,5,1.0,,1.0,1.0,,,,
1990,38,9,12,2.0,6.0,1.0,3.0,2.0,1.0,6.0,1.0,,7.0,,2.0,2.0,1.0,7,,1.0,2.0,2.0,,,,2.0
1991,38,20,18,6.0,11.0,,2.0,2.0,,5.0,,1.0,2.0,1.0,2.0,1.0,1.0,3,,2.0,1.0,3.0,,,,
1992,31,3,14,5.0,10.0,2.0,10.0,1.0,,7.0,2.0,,3.0,2.0,2.0,,,8,1.0,,1.0,,,,,
1993,32,9,18,6.0,8.0,2.0,4.0,,2.0,2.0,1.0,3.0,8.0,,2.0,1.0,1.0,4,1.0,2.0,,1.0,,,,
1994,31,16,12,5.0,8.0,1.0,3.0,,2.0,3.0,,2.0,3.0,,1.0,1.0,3.0,5,,,1.0,,,,,
1995,42,14,4,6.0,6.0,,2.0,2.0,1.0,4.0,1.0,,4.0,1.0,2.0,,,9,,,1.0,,,,,
1996,36,9,12,5.0,2.0,,2.0,1.0,,2.0,,3.0,5.0,,,,1.0,7,,,2.0,,,,,
1997,47,9,16,9.0,8.0,1.0,6.0,1.0,3.0,9.0,1.0,3.0,4.0,1.0,3.0,,1.0,9,,,,1.0,1.0,,,1.0
1998,49,4,17,4.0,10.0,1.0,4.0,4.0,3.0,4.0,,1.0,5.0,,2.0,4.0,2.0,11,,1.0,1.0,,1.0,,,1.0
1999,38,11,19,3.0,10.0,1.0,,1.0,3.0,6.0,1.0,,5.0,2.0,4.0,,1.0,2,1.0,2.0,1.0,,,,,
2000,54,11,18,8.0,16.0,3.0,7.0,8.0,5.0,9.0,,3.0,6.0,3.0,4.0,,,7,,,4.0,,,,,
2001,53,24,17,8.0,17.0,1.0,9.0,2.0,11.0,13.0,,2.0,7.0,2.0,4.0,,,7,1.0,1.0,4.0,,,,,1.0
2002,66,18,20,21.0,22.0,5.0,10.0,8.0,9.0,6.0,1.0,6.0,9.0,,1.0,4.0,,12,1.0,1.0,4.0,1.0,,,,2.0
2003,90,40,23,12.0,18.0,6.0,12.0,6.0,5.0,11.0,1.0,10.0,10.0,2.0,1.0,1.0,,10,,2.0,2.0,,,,,
