,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
1981,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1982,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
1983,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,
1984,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,
1985,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
1986,3.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
1987,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1988,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,
1989,3.0,2.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,
1990,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,
1991,4.0,1.0,1.0,,,,,,,2.0,,2.0,,,,,,,,,1.0,,,,,
1992,,2.0,,1.0,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,
1993,3.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
1994,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
1995,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1996,2.0,2.0,4.0,,,,,,1.0,1.0,,1.0,,,,1.0,,,,1.0,,,,,,
1997,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1998,3.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
1999,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2000,2.0,6.0,,,2.0,,,,2.0,1.0,,1.0,,,,,,2.0,,,,,,,,
2001,6.0,2.0,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,
2002,2.0,4.0,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,
2003,3.0,4.0,1.0,,1.0,,,,3.0,3.0,,,,,,,,,,,,,,,,
2004,4.0,2.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
2005,5.0,5.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,1.0,,1.0,,,
2006,8.0,1.0,2.0,1.0,1.0,,1.0,,2.0,2.0,,,,,,,1.0,5.0,,,,,,,,
2007,6.0,5.0,2.0,2.0,5.0,,2.0,,2.0,,,,,,,,,2.0,,,,,1.0,,,1.0
2008,11.0,5.0,,,4.0,,1.0,1.0,2.0,2.0,,,,,,,,1.0,1.0,,,,,,,
2009,12.0,4.0,,2.0,5.0,1.0,1.0,,1.0,2.0,,,3.0,,,,,2.0,,,1.0,,,,,
2010,10.0,6.0,4.0,1.0,,,2.0,1.0,6.0,2.0,,,1.0,,7.0,,,,,,1.0,,1.0,,,
2011,6.0,10.0,1.0,2.0,4.0,,4.0,3.0,1.0,1.0,,1.0,3.0,,3.0,,,1.0,,,,,,,,
2012,16.0,12.0,4.0,2.0,6.0,1.0,2.0,5.0,8.0,2.0,,3.0,1.0,,2.0,,,,,,3.0,,,,,
2013,27.0,7.0,1.0,1.0,3.0,,4.0,5.0,9.0,3.0,,3.0,4.0,,1.0,,,8.0,,1.0,6.0,,1.0,,,
2014,27.0,19.0,7.0,2.0,4.0,,6.0,4.0,3.0,4.0,1.0,3.0,3.0,,2.0,,,,,1.0,4.0,,,,,
2015,49.0,16.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,9.0,,5.0,,,3.0,,,3.0,,,1.0,2.0,1.0,,,
2016,37.0,22.0,5.0,3.0,2.0,1.0,7.0,7.0,,3.0,1.0,6.0,3.0,,2.0,,,3.0,,,3.0,2.0,1.0,,,
2017,37.0,16.0,8.0,1.0,2.0,2.0,2.0,3.0,4.0,5.0,,3.0,,,1.0,1.0,,10.0,,2.0,2.0,,,,,
2018,51.0,13.0,3.0,1.0,4.0,1.0,5.0,3.0,6.0,1.0,,6.0,1.0,,7.0,,,7.0,,,1.0,,1.0,,,
2019,57.0,27.0,10.0,5.0,4.0,2.0,7.0,4.0,6.0,4.0,,5.0,1.0,,2.0,,,2.0,,,4.0,,,,,
2020,55.0,35.0,11.0,4.0,8.0,1.0,7.0,7.0,5.0,5.0,,10.0,3.0,,11.0,1.0,,5.0,,,,1.0,,,,
2021,70.0,26.0,10.0,5.0,7.0,2.0,9.0,6.0,6.0,4.0,,4.0,3.0,,5.0,2.0,,5.0,,,4.0,1.0,1.0,,,
2022,82.0,22.0,6.0,3.0,17.0,1.0,8.0,6.0,7.0,9.0,1.0,2.0,7.0,,8.0,,,2.0,1.0,1.0,7.0,,,1.0,,
2023,68.0,24.0,15.0,3.0,11.0,,6.0,5.0,10.0,7.0,1.0,8.0,8.0,,9.0,,,4.0,2.0,1.0,4.0,2.0,1.0,,,
2024,74.0,35.0,24.0,4.0,12.0,,5.0,6.0,1.0,8.0,2.0,9.0,2.0,,4.0,1.0,,2.0,,,3.0,2.0,,,,
