,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,1.0,16,4,1,1.0,,3,1.0,1.0,,,,,4,1.0,1.0,2.0,,1.0,1.0,,,,,,
1981,,5,5,2,1.0,,5,5.0,1.0,1.0,2.0,,,1,2.0,3.0,1.0,,,,,,,,,
1982,1.0,7,2,2,,1.0,4,3.0,,,1.0,,,2,1.0,2.0,,,,1.0,,,,,,
1983,3.0,5,2,2,,,3,2.0,5.0,1.0,3.0,,1.0,1,1.0,,,,,,,,,,,
1984,1.0,3,3,4,,,3,,,,2.0,,1.0,4,,,,1.0,,,1.0,,,,1.0,
1985,1.0,3,2,2,,,3,,3.0,,,,2.0,7,2.0,,1.0,,,4.0,,,,,,1.0
1986,2.0,2,3,4,,1.0,4,,5.0,,1.0,,1.0,7,3.0,1.0,2.0,2.0,,1.0,,,,,,
1987,4.0,4,7,2,6.0,2.0,5,,2.0,,2.0,,,5,2.0,,1.0,1.0,,2.0,,,,,1.0,
1988,17.0,1,4,4,1.0,,5,1.0,2.0,,1.0,1.0,,4,,2.0,4.0,4.0,,8.0,,2.0,,,,
1989,11.0,3,5,2,3.0,3.0,9,,3.0,,1.0,,2.0,5,2.0,1.0,,5.0,1.0,5.0,,,,,,
1990,17.0,7,2,3,1.0,4.0,12,,5.0,1.0,2.0,,1.0,4,1.0,3.0,2.0,4.0,,7.0,1.0,1.0,,,,1.0
1991,12.0,2,7,4,2.0,4.0,16,1.0,5.0,,5.0,,,6,3.0,2.0,2.0,3.0,1.0,4.0,2.0,1.0,,,1.0,
1992,15.0,1,4,2,1.0,2.0,18,,4.0,,2.0,,,7,3.0,1.0,6.0,2.0,,4.0,2.0,,,1.0,,
1993,21.0,5,4,3,2.0,1.0,32,,6.0,1.0,1.0,1.0,4.0,11,2.0,4.0,3.0,2.0,,5.0,,,1.0,2.0,,
1994,18.0,7,6,6,2.0,5.0,29,1.0,4.0,,5.0,,1.0,12,3.0,3.0,2.0,3.0,1.0,6.0,,,,1.0,,
1995,18.0,6,9,2,2.0,8.0,16,,6.0,1.0,4.0,1.0,2.0,12,3.0,6.0,,2.0,,6.0,,,,,,
1996,14.0,5,6,1,2.0,8.0,21,1.0,6.0,,5.0,,2.0,21,6.0,2.0,2.0,4.0,,11.0,,,1.0,,1.0,
1997,17.0,6,4,4,6.0,8.0,13,,7.0,1.0,,2.0,3.0,15,2.0,4.0,1.0,4.0,,8.0,,,,1.0,,
1998,6.0,4,5,5,5.0,8.0,11,1.0,4.0,1.0,2.0,,1.0,13,1.0,5.0,,1.0,,11.0,,,,,,
1999,10.0,13,5,6,15.0,6.0,12,2.0,8.0,1.0,3.0,1.0,5.0,10,2.0,3.0,,,,5.0,,,,,,
2000,11.0,18,7,6,6.0,14.0,16,1.0,9.0,3.0,2.0,2.0,5.0,19,7.0,8.0,,2.0,,18.0,,1.0,,,,
2001,7.0,13,4,3,9.0,9.0,19,,12.0,1.0,3.0,4.0,8.0,16,5.0,1.0,2.0,1.0,,9.0,,,,,,
2002,7.0,27,3,3,5.0,7.0,24,2.0,12.0,1.0,5.0,3.0,8.0,10,5.0,,,1.0,,7.0,,,,,1.0,
2003,7.0,21,5,11,11.0,23.0,22,4.0,23.0,1.0,1.0,,3.0,24,3.0,3.0,4.0,,,18.0,,,,,,
2004,8.0,30,10,6,8.0,6.0,13,6.0,21.0,2.0,2.0,2.0,7.0,21,5.0,5.0,1.0,3.0,,19.0,,,,,,
2005,12.0,35,7,8,10.0,23.0,22,5.0,27.0,6.0,2.0,2.0,10.0,15,2.0,8.0,1.0,,,12.0,,,,,,
2006,9.0,21,7,14,11.0,21.0,31,4.0,26.0,5.0,9.0,1.0,17.0,19,4.0,8.0,4.0,,,13.0,,3.0,,2.0,1.0,
