,Documents
1980,
1981,1.0
1982,
1983,3.0
1984,1.0
1985,
1986,2.0
1987,4.0
1988,1.0
1989,2.0
1990,2.0
1991,4.0
1992,3.0
1993,5.0
1994,5.0
1995,7.0
1996,11.0
1997,19.0
1998,6.0
1999,10.0
2000,10.0
2001,17.0
2002,17.0
2003,26.0
2004,19.0
2005,26.0
2006,35.0
2007,28.0
2008,35.0
2009,32.0
2010,28.0
2011,46.0
2012,67.0
2013,74.0
2014,86.0
2015,111.0
2016,98.0
2017,122.0
2018,130.0
2019,165.0
2020,180.0
2021,224.0
2022,265.0
2023,283.0
2024,321.0
