,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,3,1.0,5,15,2.0,4,26,1.0,3.0,,10,,1.0,34,4,5.0,36,,1.0,,,1.0,,,2.0,
1981,1,1.0,5,16,1.0,2,26,,,,18,,,36,5,7.0,36,,1.0,2.0,,,,3.0,1.0,
1982,1,,10,19,2.0,2,19,1.0,1.0,2.0,15,,,28,2,7.0,43,,1.0,,2.0,,,3.0,1.0,
1983,6,3.0,2,24,1.0,2,22,,,,14,,1.0,30,2,1.0,51,2.0,1.0,2.0,,2.0,,2.0,,
1984,4,1.0,1,28,1.0,3,21,1.0,1.0,,23,,1.0,31,5,4.0,36,,2.0,2.0,,,,2.0,1.0,
1985,5,2.0,9,19,3.0,1,24,,3.0,,17,1.0,,43,6,6.0,55,,2.0,,,2.0,,6.0,4.0,
1986,5,1.0,4,19,,1,18,5.0,1.0,,16,,,26,5,7.0,42,,,4.0,,,,2.0,,
1987,11,3.0,4,24,3.0,2,14,1.0,1.0,,23,,1.0,41,2,2.0,79,,,4.0,,,,8.0,1.0,
1988,16,4.0,8,9,4.0,1,55,,2.0,1.0,21,,,30,6,2.0,85,,1.0,5.0,,1.0,,7.0,2.0,
1989,15,6.0,6,23,3.0,2,31,,4.0,,25,,2.0,35,5,,73,,1.0,5.0,,,,3.0,4.0,
1990,12,2.0,8,25,2.0,5,42,1.0,,,29,,6.0,50,3,8.0,88,,1.0,5.0,,,,3.0,1.0,
1991,12,4.0,18,15,4.0,4,31,,,,14,,,36,3,2.0,29,,1.0,11.0,,,,2.0,1.0,
1992,12,7.0,5,20,3.0,1,9,2.0,1.0,1.0,13,,1.0,23,7,8.0,24,,,4.0,1.0,,,2.0,,
1993,11,8.0,4,13,5.0,5,8,1.0,7.0,,15,2.0,1.0,15,3,5.0,21,1.0,,3.0,,,,,2.0,
1994,7,8.0,10,10,2.0,4,7,2.0,3.0,1.0,9,,1.0,23,1,6.0,21,1.0,,5.0,,,,,2.0,
1995,4,4.0,2,8,3.0,4,11,3.0,2.0,,3,2.0,,10,2,11.0,17,1.0,,5.0,,2.0,,,2.0,
1996,10,5.0,3,18,4.0,1,11,2.0,3.0,1.0,10,,1.0,27,6,7.0,16,1.0,,4.0,,,,,1.0,
1997,15,7.0,16,32,8.0,6,20,3.0,2.0,1.0,20,2.0,1.0,42,4,6.0,14,,,6.0,,,,,,
1998,15,14.0,13,22,7.0,5,42,4.0,5.0,,20,,,29,6,15.0,17,,,5.0,,,,1.0,2.0,
1999,29,9.0,17,30,3.0,1,44,3.0,,,21,1.0,,49,2,9.0,16,2.0,2.0,7.0,,,,3.0,2.0,
2000,36,9.0,20,19,2.0,5,41,4.0,2.0,2.0,10,,1.0,24,8,16.0,23,2.0,,7.0,,,,2.0,,
2001,19,9.0,13,17,10.0,9,35,2.0,4.0,1.0,21,2.0,2.0,31,4,10.0,13,1.0,,8.0,,,,2.0,3.0,
2002,30,13.0,15,23,6.0,5,37,2.0,2.0,,18,,1.0,20,13,7.0,14,1.0,1.0,11.0,,,,4.0,1.0,
2003,23,23.0,12,28,7.0,5,40,1.0,7.0,1.0,16,,5.0,17,5,12.0,11,3.0,1.0,12.0,,,,4.0,,
2004,28,18.0,12,32,10.0,14,29,2.0,2.0,1.0,22,,2.0,34,7,15.0,22,2.0,,16.0,1.0,1.0,,1.0,5.0,
2005,20,22.0,12,42,12.0,19,37,5.0,1.0,1.0,26,1.0,8.0,52,12,3.0,22,,1.0,18.0,,2.0,,1.0,4.0,
2006,36,22.0,18,68,9.0,29,33,3.0,1.0,1.0,19,3.0,7.0,69,16,6.0,25,2.0,3.0,52.0,,2.0,,1.0,7.0,
2007,24,22.0,15,41,9.0,11,43,4.0,3.0,,34,2.0,6.0,51,8,8.0,27,2.0,5.0,30.0,1.0,2.0,,2.0,3.0,
2008,60,27.0,78,261,62.0,92,163,7.0,6.0,1.0,190,7.0,16.0,299,135,25.0,171,3.0,10.0,175.0,,10.0,,8.0,12.0,1.0
2009,59,26.0,93,314,83.0,116,181,17.0,12.0,6.0,219,8.0,36.0,343,132,18.0,164,2.0,9.0,197.0,1.0,9.0,,11.0,28.0,
2010,91,56.0,92,276,92.0,137,174,6.0,14.0,5.0,248,3.0,27.0,285,151,26.0,161,6.0,21.0,173.0,1.0,10.0,1.0,11.0,29.0,
2011,95,57.0,110,313,93.0,107,187,11.0,16.0,9.0,259,11.0,29.0,327,139,25.0,152,12.0,8.0,170.0,,10.0,2.0,9.0,23.0,1.0
2012,99,49.0,82,257,70.0,92,170,10.0,16.0,4.0,202,8.0,15.0,248,162,25.0,132,5.0,16.0,166.0,5.0,7.0,1.0,9.0,24.0,
2013,91,74.0,95,292,96.0,135,150,10.0,11.0,5.0,216,11.0,21.0,224,156,18.0,129,8.0,20.0,189.0,1.0,11.0,,11.0,23.0,
2014,133,116.0,113,293,117.0,130,175,22.0,21.0,4.0,216,18.0,36.0,218,151,23.0,111,8.0,15.0,166.0,9.0,9.0,2.0,9.0,25.0,1.0
2015,127,152.0,83,248,80.0,115,144,15.0,28.0,8.0,161,31.0,41.0,191,101,17.0,83,8.0,10.0,171.0,2.0,9.0,,3.0,13.0,1.0
2016,140,226.0,48,169,48.0,90,107,30.0,45.0,8.0,61,58.0,49.0,86,50,18.0,47,13.0,6.0,84.0,2.0,6.0,,2.0,11.0,2.0
2017,182,254.0,60,178,58.0,69,100,47.0,49.0,12.0,56,33.0,44.0,80,114,17.0,47,14.0,8.0,62.0,2.0,3.0,2.0,2.0,8.0,3.0
2018,201,363.0,91,210,71.0,94,117,51.0,78.0,8.0,83,27.0,54.0,94,79,15.0,44,13.0,15.0,76.0,4.0,15.0,3.0,8.0,8.0,1.0
2019,280,470.0,119,296,138.0,157,145,75.0,110.0,11.0,107,49.0,80.0,98,232,31.0,65,15.0,16.0,106.0,10.0,14.0,2.0,7.0,13.0,2.0
2020,292,681.0,132,358,130.0,204,162,62.0,155.0,19.0,103,85.0,113.0,99,173,31.0,74,19.0,19.0,79.0,12.0,16.0,2.0,5.0,11.0,1.0
2021,375,846.0,141,417,145.0,204,128,123.0,178.0,31.0,70,101.0,139.0,96,141,41.0,58,10.0,17.0,118.0,7.0,26.0,2.0,9.0,5.0,2.0
2022,394,966.0,108,376,145.0,171,126,67.0,197.0,33.0,107,117.0,129.0,129,187,32.0,51,14.0,27.0,107.0,6.0,24.0,2.0,7.0,6.0,
2023,447,823.0,189,432,233.0,166,231,90.0,210.0,23.0,134,101.0,118.0,204,283,77.0,91,18.0,16.0,169.0,8.0,23.0,5.0,13.0,18.0,
2024,530,872.0,222,437,243.0,190,230,110.0,240.0,35.0,132,121.0,154.0,238,288,72.0,67,35.0,23.0,188.0,12.0,16.0,3.0,7.0,15.0,2.0
