,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,6,9,5,11,7,1,1,,,1.0,3,,3.0,2,3,1.0,4,1.0,1.0,5.0,2.0,,,,,
1981,7,8,10,8,2,3,3,3.0,7.0,2.0,5,,,7,3,1.0,5,2.0,1.0,1.0,,,,,,
1982,9,13,15,12,4,2,5,,5.0,2.0,5,2.0,1.0,9,4,1.0,6,2.0,1.0,4.0,3.0,1.0,,,,
1983,10,8,20,16,5,1,4,,7.0,1.0,5,1.0,3.0,6,4,1.0,11,,,,,1.0,,,2.0,1.0
1984,18,22,11,16,4,3,4,1.0,5.0,1.0,6,2.0,3.0,22,5,1.0,6,1.0,,3.0,1.0,,,,1.0,
1985,14,13,15,12,6,4,8,2.0,11.0,1.0,11,4.0,2.0,15,11,2.0,6,2.0,3.0,1.0,,,,,1.0,1.0
1986,18,24,32,18,5,3,8,2.0,13.0,1.0,5,,6.0,21,5,,8,1.0,,3.0,,,,1.0,,
1987,23,28,21,16,6,8,5,2.0,10.0,2.0,9,5.0,3.0,9,9,1.0,10,1.0,3.0,4.0,2.0,1.0,,1.0,2.0,2.0
1988,25,30,39,17,9,9,8,3.0,10.0,3.0,5,2.0,4.0,22,12,,8,1.0,,2.0,2.0,1.0,,,,
1989,35,34,20,19,4,5,7,,23.0,7.0,10,1.0,5.0,21,8,,9,2.0,,6.0,3.0,2.0,,,3.0,
1990,27,26,24,27,8,15,10,,9.0,7.0,9,6.0,6.0,20,4,1.0,10,2.0,,4.0,,4.0,,,1.0,
1991,26,28,18,39,1,9,17,6.0,17.0,9.0,23,4.0,8.0,33,14,1.0,12,3.0,1.0,2.0,1.0,3.0,2.0,,1.0,
1992,37,35,36,50,4,12,22,1.0,12.0,,14,2.0,1.0,29,8,,9,4.0,1.0,9.0,1.0,1.0,1.0,,2.0,1.0
1993,23,34,28,62,8,9,11,9.0,23.0,10.0,16,8.0,5.0,26,13,1.0,14,2.0,,3.0,1.0,1.0,,,2.0,
1994,28,48,19,53,7,16,16,5.0,14.0,5.0,15,12.0,6.0,33,15,,16,1.0,,7.0,2.0,2.0,,,5.0,2.0
1995,30,39,26,67,15,15,14,9.0,9.0,7.0,19,11.0,10.0,44,11,2.0,23,1.0,,8.0,,4.0,1.0,2.0,3.0,
1996,28,45,32,68,17,18,13,6.0,28.0,7.0,22,14.0,12.0,37,26,4.0,25,1.0,,12.0,2.0,4.0,,1.0,8.0,
1997,40,129,54,86,13,24,16,6.0,123.0,11.0,28,14.0,10.0,50,24,4.0,20,1.0,2.0,14.0,2.0,3.0,,1.0,7.0,
1998,31,68,51,117,13,28,22,6.0,32.0,8.0,37,10.0,16.0,46,31,3.0,24,5.0,6.0,9.0,,5.0,1.0,2.0,3.0,
1999,36,78,49,136,16,33,20,5.0,30.0,8.0,47,12.0,15.0,56,28,7.0,34,3.0,3.0,19.0,5.0,3.0,,,1.0,
2000,39,87,54,185,29,24,22,11.0,41.0,12.0,54,15.0,18.0,60,22,4.0,24,4.0,7.0,25.0,3.0,1.0,1.0,,8.0,2.0
2001,38,184,72,186,38,34,26,9.0,202.0,16.0,60,18.0,23.0,79,27,2.0,23,4.0,7.0,35.0,4.0,3.0,1.0,2.0,8.0,1.0
2002,42,173,68,311,31,124,21,9.0,97.0,20.0,71,29.0,9.0,89,36,5.0,44,4.0,16.0,36.0,3.0,6.0,,2.0,10.0,
2003,53,222,88,327,55,94,42,11.0,89.0,11.0,85,16.0,24.0,89,38,4.0,60,3.0,12.0,43.0,4.0,4.0,,3.0,6.0,
2004,96,321,128,397,64,142,42,21.0,353.0,23.0,120,21.0,15.0,129,61,7.0,55,9.0,17.0,44.0,5.0,7.0,1.0,2.0,8.0,3.0
2005,94,301,140,449,70,177,44,17.0,137.0,15.0,126,29.0,26.0,134,39,4.0,56,4.0,23.0,58.0,6.0,4.0,2.0,3.0,15.0,2.0
2006,160,394,131,540,77,192,53,15.0,326.0,41.0,174,22.0,33.0,159,61,11.0,67,10.0,23.0,86.0,9.0,7.0,,4.0,18.0,8.0
2007,156,392,168,629,113,217,61,22.0,493.0,34.0,201,28.0,26.0,173,70,10.0,97,5.0,36.0,82.0,6.0,11.0,4.0,4.0,19.0,
2008,197,398,186,795,131,320,59,24.0,319.0,35.0,210,51.0,39.0,203,75,10.0,94,10.0,44.0,87.0,16.0,15.0,,3.0,11.0,4.0
2009,263,462,176,813,164,296,80,37.0,323.0,39.0,302,47.0,57.0,198,80,11.0,110,16.0,36.0,123.0,9.0,11.0,3.0,1.0,19.0,7.0
2010,243,424,186,878,142,353,98,41.0,208.0,50.0,262,56.0,53.0,198,75,10.0,102,10.0,56.0,104.0,17.0,16.0,4.0,7.0,26.0,2.0
2011,341,519,285,1103,189,435,102,61.0,310.0,47.0,331,49.0,54.0,225,85,16.0,116,15.0,81.0,137.0,9.0,22.0,3.0,14.0,23.0,3.0
2012,504,524,311,1340,244,589,149,53.0,289.0,73.0,386,91.0,66.0,325,91,22.0,151,24.0,80.0,127.0,10.0,23.0,6.0,16.0,30.0,3.0
2013,680,596,389,1686,285,679,189,79.0,347.0,85.0,471,99.0,86.0,300,121,36.0,159,21.0,142.0,175.0,21.0,19.0,7.0,19.0,35.0,3.0
2014,835,703,469,1918,325,808,212,82.0,345.0,92.0,482,140.0,89.0,298,154,28.0,175,21.0,161.0,183.0,27.0,41.0,10.0,20.0,38.0,9.0
2015,919,943,570,2132,362,970,248,90.0,637.0,127.0,509,163.0,132.0,356,137,46.0,209,31.0,196.0,216.0,51.0,43.0,13.0,23.0,43.0,10.0
2016,785,1065,663,2177,373,922,297,158.0,639.0,129.0,566,206.0,124.0,404,172,37.0,225,47.0,229.0,241.0,50.0,48.0,10.0,29.0,45.0,5.0
2017,905,1156,746,2595,497,1051,283,96.0,555.0,157.0,585,275.0,163.0,398,158,43.0,202,37.0,297.0,298.0,53.0,56.0,12.0,20.0,60.0,11.0
2018,1048,1178,858,3486,539,1176,295,105.0,600.0,165.0,781,286.0,168.0,348,199,42.0,260,50.0,331.0,310.0,44.0,63.0,8.0,29.0,52.0,13.0
2019,857,1162,798,3344,542,1108,238,117.0,560.0,134.0,734,255.0,181.0,390,177,42.0,219,48.0,283.0,339.0,38.0,85.0,13.0,30.0,49.0,13.0
2020,1087,1321,940,3779,649,1078,329,177.0,644.0,190.0,755,351.0,284.0,371,182,56.0,242,54.0,278.0,513.0,58.0,101.0,16.0,38.0,59.0,21.0
2021,1230,1533,1053,3973,757,1232,315,209.0,663.0,210.0,831,358.0,278.0,429,193,50.0,281,47.0,348.0,657.0,59.0,89.0,12.0,43.0,58.0,8.0
2022,1137,810,1005,3212,775,1296,322,130.0,379.0,125.0,816,171.0,150.0,344,231,67.0,249,55.0,403.0,687.0,58.0,63.0,8.0,36.0,54.0,19.0
2023,1324,879,990,3683,800,1214,279,132.0,343.0,118.0,912,201.0,182.0,373,228,61.0,281,50.0,511.0,621.0,49.0,83.0,16.0,37.0,58.0,11.0
2024,1328,865,941,4002,915,1383,317,116.0,468.0,140.0,998,244.0,253.0,408,247,104.0,278,60.0,493.0,588.0,49.0,118.0,19.0,39.0,61.0,15.0
