,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,4,,2,11,2.0,2.0,,,1.0,,6.0,,,2.0,6.0,2.0,3.0,1.0,,6.0,1.0,,1.0,,,
1981,9,1.0,8,11,1.0,7.0,2.0,,,1.0,2.0,,,1.0,,1.0,2.0,,2.0,2.0,1.0,1.0,1.0,,2.0,
1982,6,2.0,6,8,,1.0,2.0,,,1.0,6.0,,,2.0,,,,2.0,2.0,4.0,2.0,,,,,
1983,8,1.0,6,6,1.0,3.0,1.0,,,1.0,2.0,,1.0,4.0,3.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0
1984,11,2.0,4,12,5.0,5.0,1.0,1.0,,1.0,,,,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,,1.0,,,
1985,19,2.0,4,18,3.0,2.0,5.0,,,1.0,2.0,,,3.0,5.0,,2.0,2.0,2.0,5.0,,,,,,
1986,17,1.0,6,7,1.0,,1.0,1.0,2.0,,1.0,,1.0,3.0,1.0,,4.0,,2.0,1.0,,1.0,,,,
1987,18,4.0,7,4,4.0,1.0,6.0,1.0,,1.0,5.0,1.0,1.0,3.0,3.0,,9.0,1.0,3.0,4.0,1.0,1.0,,,,
1988,27,1.0,4,7,4.0,1.0,9.0,,,1.0,4.0,2.0,1.0,4.0,2.0,,,1.0,,2.0,,,,,,
1989,26,2.0,4,5,8.0,1.0,4.0,,,1.0,2.0,1.0,,7.0,1.0,1.0,2.0,1.0,,2.0,,,,1.0,,
1990,33,1.0,1,6,3.0,3.0,4.0,,,1.0,4.0,,,5.0,1.0,,3.0,,3.0,,1.0,1.0,,,,
1991,13,2.0,2,8,7.0,1.0,5.0,,1.0,,6.0,1.0,,6.0,5.0,,11.0,1.0,,,,,1.0,1.0,1.0,1.0
1992,19,1.0,6,11,2.0,3.0,3.0,,1.0,2.0,3.0,2.0,,3.0,1.0,,7.0,1.0,,1.0,1.0,1.0,1.0,2.0,,
