,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,467,94,104,192,126,41,200,38,32,18,34,11,22,104,106,58,80,52,4,28,25,12,45,14,6,4
1981,504,64,117,170,110,40,233,40,35,19,40,9,17,93,110,59,83,53,9,27,17,10,28,12,5,16
1982,516,74,127,211,154,28,213,42,49,19,33,5,23,94,113,61,82,52,11,36,21,13,40,12,9,3
1983,560,88,119,191,146,50,189,49,50,26,43,16,36,105,125,60,57,51,13,27,20,17,32,15,9,11
1984,623,93,117,219,160,46,196,50,28,41,71,14,27,101,115,54,77,64,14,22,23,13,36,7,9,8
1985,642,112,135,216,164,43,221,54,39,36,66,16,44,99,173,82,81,63,3,26,21,14,53,15,6,3
1986,658,85,144,257,202,58,232,56,43,40,58,15,31,94,133,76,84,63,8,30,36,9,52,10,10,8
1987,823,107,163,296,239,51,244,41,34,51,56,14,46,130,190,86,131,76,12,34,34,12,58,17,16,5
1988,884,96,173,359,234,54,299,52,50,43,68,20,38,136,177,79,124,93,12,36,40,22,56,14,13,10
1989,809,132,151,310,255,53,305,93,42,30,54,25,29,135,208,102,122,99,17,46,23,22,43,20,17,9
1990,1322,126,166,359,309,71,382,100,42,159,61,29,36,178,232,91,97,97,7,39,32,30,57,17,8,20
1991,1316,133,194,418,292,94,382,98,45,152,92,34,47,166,244,107,120,106,8,43,39,43,75,24,12,16
1992,1385,136,180,467,290,90,389,97,59,156,74,38,70,230,224,112,152,113,14,38,36,34,70,21,18,16
1993,1384,158,181,508,298,88,393,106,63,160,99,40,81,195,252,104,160,121,7,59,53,30,50,16,21,27
1994,1416,210,221,577,355,116,436,147,67,134,72,52,80,221,249,134,145,124,15,54,38,49,63,29,26,15
1995,1455,236,232,582,413,123,407,126,80,131,111,72,91,235,294,124,158,145,7,61,52,39,66,20,27,26
1996,1506,271,222,698,429,125,438,142,91,165,109,62,94,292,329,154,178,144,12,59,34,51,73,20,32,11
1997,1574,273,265,618,417,142,502,164,82,190,122,85,127,322,312,135,149,153,17,66,42,50,70,16,37,10
1998,1673,297,283,791,516,142,550,166,84,171,147,92,142,314,348,154,181,172,11,82,43,64,45,26,15,18
1999,1688,295,278,738,509,150,545,157,95,146,145,96,136,292,372,148,199,166,13,79,37,50,45,25,20,30
2000,1756,355,299,815,622,170,587,170,94,168,157,112,166,297,381,168,182,154,25,71,34,68,56,19,19,23
2001,1742,378,332,840,626,209,575,178,122,183,154,128,193,314,446,148,192,203,26,88,58,62,62,29,25,21
2002,1858,487,351,1149,734,489,587,213,125,188,183,166,239,333,543,181,173,188,19,85,37,87,62,21,20,16
2003,2000,473,366,1012,690,360,673,260,134,230,184,160,267,371,512,181,179,198,13,98,54,86,82,26,20,11
2004,2210,563,415,1057,737,397,731,315,143,206,222,185,259,437,578,148,186,192,15,97,52,91,50,18,31,20
2005,2505,698,456,1332,835,482,767,305,208,263,251,221,270,457,657,182,232,229,27,105,45,95,69,31,27,30
2006,2573,709,511,1453,946,617,863,361,197,281,281,217,305,469,642,224,224,226,30,132,76,130,59,33,39,46
2007,2702,905,565,1672,982,662,920,386,237,283,263,262,333,513,753,239,222,224,32,138,52,116,75,36,37,38
2008,3271,1012,552,1681,1033,821,1014,457,282,329,300,302,346,543,789,272,223,272,47,142,61,139,73,39,40,29
2009,3974,1223,569,1855,1217,889,1110,639,312,421,324,292,440,520,879,291,203,324,52,186,73,179,104,52,35,29
2010,4014,1388,613,2154,1291,906,1152,673,382,423,353,401,460,512,957,270,243,274,78,152,89,214,75,46,60,51
2011,4307,1516,629,2283,1501,929,1270,751,408,509,420,412,482,634,1020,318,265,308,86,156,109,226,94,57,59,53
2012,4664,1731,702,2568,1543,925,1245,853,448,532,410,479,496,685,1061,301,255,335,83,177,117,254,87,49,74,43
2013,4659,1828,688,2798,1636,885,1295,896,513,648,396,512,508,669,1122,331,284,372,87,151,106,222,86,68,54,50
2014,5037,2132,732,3036,1849,1018,1344,915,508,687,436,557,528,705,1237,365,292,364,114,162,116,266,88,87,58,49
2015,5425,2260,746,2938,1876,971,1359,1084,607,743,476,587,572,722,1247,377,289,395,126,187,121,294,82,67,57,49
2016,5705,2634,748,3110,2096,1010,1460,1273,621,842,521,618,561,812,1383,390,263,410,129,218,118,320,97,60,60,43
2017,6054,2943,794,3593,2164,1047,1468,1291,765,870,595,719,588,788,1418,427,278,383,134,178,130,375,113,59,59,52
2018,6351,3077,879,3556,2255,1234,1497,1345,712,908,600,736,577,799,1438,466,234,388,181,196,162,310,112,63,73,58
2019,6735,3217,859,3872,2475,1386,1564,1402,812,987,601,780,589,867,1491,525,247,450,209,217,166,401,100,54,87,57
2020,7132,3672,1052,3886,3018,1480,1596,1632,874,999,705,864,667,965,1823,560,275,443,235,256,162,437,115,61,101,55
2021,7437,3807,1025,4092,3214,1560,1730,1825,878,1037,606,889,708,926,1803,586,238,438,290,266,171,428,125,58,68,62
2022,7054,3638,964,4239,2920,1807,1611,1773,747,1058,601,865,786,862,1335,547,200,393,310,300,140,396,131,63,77,53
2023,7303,4105,996,4389,3037,1842,1622,1852,922,1208,563,925,780,964,1419,613,223,423,277,289,150,437,138,66,75,63
2024,7291,4033,1027,4245,3002,1754,1605,1919,822,1145,544,877,688,960,1312,582,220,358,283,298,165,432,139,68,89,45
