,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
1983,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1985,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1987,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
1988,3.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,
1989,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1990,4.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
1991,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
1992,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1993,2.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
1994,2.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
1995,3.0,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,
1996,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
1997,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
1998,7.0,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,
1999,3.0,2.0,1.0,,,,2.0,,1.0,,,,,,,1.0,,1.0,,,,,,1.0,,
2000,7.0,,1.0,,3.0,,,,2.0,,2.0,1.0,,,,,,,,,,,1.0,,,
2001,11.0,8.0,5.0,,4.0,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,
2002,8.0,3.0,2.0,1.0,,1.0,1.0,,,,,,,,2.0,,,2.0,,,,,,,,1.0
2003,4.0,6.0,4.0,1.0,,2.0,2.0,,1.0,,,,2.0,,3.0,,,,,,,,,,,
2004,11.0,3.0,6.0,,,2.0,,2.0,,,,,2.0,1.0,,,,2.0,,,1.0,,,1.0,,
2005,8.0,6.0,3.0,3.0,2.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,1.0,,
2006,26.0,8.0,5.0,2.0,1.0,,2.0,,4.0,1.0,,1.0,,,,,1.0,3.0,,,,,,,,
2007,23.0,4.0,9.0,,4.0,4.0,4.0,1.0,2.0,1.0,,,,,,,,2.0,,1.0,,,,,,1.0
2008,19.0,3.0,6.0,2.0,1.0,,2.0,,3.0,,,4.0,,,,1.0,1.0,,,1.0,,,,,,
2009,13.0,10.0,4.0,,4.0,2.0,4.0,1.0,1.0,1.0,,2.0,,,,1.0,,,,,,,2.0,,,
2010,11.0,4.0,6.0,,4.0,,2.0,1.0,6.0,2.0,,6.0,,,1.0,,,2.0,,,2.0,,,,,
2011,10.0,12.0,7.0,1.0,7.0,,2.0,2.0,2.0,1.0,,,4.0,,,,1.0,1.0,,,2.0,,,,,
2012,24.0,9.0,5.0,,3.0,3.0,4.0,,1.0,1.0,,3.0,,,,,1.0,2.0,,,1.0,,,,,
2013,33.0,9.0,6.0,4.0,1.0,,9.0,2.0,,7.0,2.0,2.0,,,,,,2.0,,,3.0,,,,,
2014,57.0,4.0,9.0,2.0,2.0,,5.0,1.0,1.0,3.0,,1.0,,2.0,,,1.0,2.0,,,1.0,,3.0,1.0,,1.0
2015,86.0,9.0,8.0,,2.0,,11.0,,,5.0,1.0,,3.0,,1.0,,2.0,1.0,,,,1.0,,,,
2016,91.0,8.0,7.0,2.0,2.0,1.0,7.0,1.0,,8.0,1.0,,5.0,,,1.0,,4.0,,2.0,1.0,,,1.0,,1.0
2017,108.0,8.0,7.0,2.0,7.0,,3.0,2.0,1.0,2.0,,2.0,1.0,,,,,4.0,,,,,1.0,,,
2018,95.0,8.0,14.0,2.0,10.0,,9.0,8.0,3.0,4.0,1.0,,1.0,,1.0,1.0,,3.0,,1.0,6.0,1.0,2.0,1.0,,
2019,179.0,8.0,20.0,7.0,11.0,,9.0,16.0,4.0,6.0,1.0,2.0,2.0,,1.0,1.0,2.0,3.0,,1.0,2.0,,2.0,,,
2020,187.0,16.0,18.0,5.0,10.0,2.0,8.0,18.0,,14.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,6.0,,3.0,1.0,,,,,
2021,255.0,21.0,20.0,14.0,7.0,1.0,12.0,27.0,2.0,11.0,,2.0,2.0,,2.0,4.0,1.0,14.0,2.0,3.0,1.0,,5.0,,,
2022,200.0,20.0,27.0,8.0,5.0,1.0,14.0,6.0,2.0,2.0,,1.0,1.0,,1.0,3.0,2.0,8.0,,2.0,2.0,1.0,,1.0,,
2023,307.0,15.0,19.0,11.0,5.0,2.0,11.0,16.0,4.0,15.0,1.0,1.0,8.0,,4.0,2.0,2.0,12.0,,,5.0,,,,,1.0
2024,252.0,18.0,38.0,13.0,10.0,8.0,12.0,19.0,1.0,18.0,,3.0,4.0,1.0,3.0,3.0,1.0,10.0,,,4.0,,,,,1.0
