,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,Computer Science,"Biochemistry, Genetics and Molecular Biology",Psychology,Arts and Humanities,Health Professions,Materials Science,"Business, Management and Accounting","Economics, Econometrics and Finance",Physics and Astronomy,Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,71,13,36,23,21,2,33,12,9.0,4,10,4.0,2,35,7,4,13,8,,3,3.0,1.0,1.0,2,,1.0
1981,63,12,31,30,14,2,23,4,9.0,10,25,1.0,4,24,6,7,7,3,,1,,3.0,,3,,
1982,84,15,31,31,12,2,35,10,,12,17,,8,21,9,19,13,5,,5,2.0,,,3,,3.0
1983,110,8,35,22,14,2,31,6,5.0,9,15,2.0,5,31,3,11,20,4,1.0,3,,,1.0,8,1.0,1.0
1984,127,16,47,47,13,5,41,10,3.0,11,17,4.0,5,27,8,8,15,2,,6,4.0,1.0,1.0,9,1.0,1.0
1985,126,26,47,34,11,2,39,7,6.0,11,10,6.0,9,25,10,8,13,7,2.0,3,4.0,2.0,1.0,6,1.0,
1986,147,26,55,35,14,8,53,7,6.0,13,15,4.0,4,34,7,9,18,11,1.0,3,6.0,1.0,1.0,13,3.0,
1987,195,20,59,39,19,9,61,11,9.0,13,17,4.0,7,45,5,12,33,13,,4,4.0,2.0,2.0,19,4.0,
1988,279,31,77,59,17,15,93,16,8.0,17,20,9.0,8,52,6,38,32,24,5.0,7,7.0,3.0,1.0,13,4.0,
1989,291,33,62,60,33,14,99,15,8.0,21,22,9.0,16,34,10,25,31,14,2.0,5,14.0,2.0,2.0,12,5.0,1.0
1990,386,38,70,52,26,14,124,12,5.0,22,11,7.0,7,41,18,29,24,30,2.0,9,14.0,1.0,6.0,8,4.0,2.0
1991,432,29,71,69,30,20,131,15,7.0,31,22,3.0,12,51,11,34,28,31,1.0,6,32.0,4.0,6.0,13,7.0,1.0
1992,448,30,79,59,34,15,113,23,10.0,23,25,6.0,9,51,6,31,45,25,2.0,16,17.0,,6.0,10,7.0,4.0
1993,436,35,78,81,31,16,124,21,7.0,28,34,10.0,6,45,16,19,28,23,9.0,10,24.0,5.0,5.0,8,3.0,
1994,438,49,89,65,39,17,108,18,13.0,25,46,7.0,11,41,10,25,36,30,3.0,13,21.0,9.0,5.0,12,5.0,3.0
1995,467,36,85,86,50,17,139,30,13.0,40,34,8.0,12,52,11,28,45,34,3.0,16,21.0,4.0,1.0,13,3.0,4.0
1996,516,63,68,62,45,15,99,25,7.0,19,35,18.0,16,45,15,33,44,39,2.0,19,15.0,5.0,2.0,7,5.0,3.0
1997,494,63,78,84,31,22,121,15,10.0,37,36,10.0,18,44,17,24,33,49,3.0,9,20.0,7.0,4.0,12,4.0,4.0
1998,548,63,123,72,43,32,152,25,15.0,39,34,22.0,16,47,12,20,38,29,3.0,10,32.0,6.0,1.0,9,3.0,2.0
1999,462,60,154,98,42,32,155,20,12.0,35,41,20.0,15,60,9,26,38,43,2.0,17,20.0,6.0,1.0,8,3.0,
2000,477,622,224,107,46,58,156,69,95.0,48,32,74.0,29,70,21,20,47,42,5.0,14,23.0,6.0,8.0,8,4.0,7.0
2001,458,80,171,119,49,36,159,36,17.0,48,42,26.0,25,67,26,25,44,24,2.0,18,20.0,8.0,4.0,11,6.0,5.0
2002,568,99,133,138,51,129,142,31,16.0,65,48,31.0,28,79,23,32,80,32,7.0,14,23.0,4.0,5.0,18,7.0,5.0
2003,773,93,154,166,92,98,176,43,11.0,64,44,26.0,35,75,18,38,67,20,4.0,26,25.0,11.0,13.0,14,10.0,3.0
