Unit Name;Medicine;Social Sciences;Agricultural and Biological Sciences;Engineering;Environmental Science;Computer Science;Biochemistry, Genetics and Molecular Biology;Psychology;Arts and Humanities;Health Professions;Materials Science;Business, Management and Accounting;Economics, Econometrics and Finance;Physics and Astronomy;Earth and Planetary Sciences;Neuroscience;Chemistry;Immunology and Microbiology;Energy;Mathematics;Nursing;Decision Sciences;Dentistry;Pharmacology, Toxicology and Pharmaceutics;Chemical Engineering;Veterinary
1980_RO;0.049309609093790674;0.013286533685842834;0.032296926186497786;0.1080972566671401;0.005716989819409628;0.02105439442658092;0.02661237913890839;0.003825822252117073;0.011404501617273372;0.0019130766848644907;0.05160817714770464;0.0019310286306429027;0.0019126177158789509;0.07808709223803563;0.015334581513071216;0.0019199350266730947;0.0361737791373553;0.0019346925115528914;0.0019859865220689965;0.023111125327874096;0.0039280133170267705;0.0;0.0;0.0;0.00599694423223835;0.0
1981_RO;0.04715079482200808;0.0048826484393408665;0.02775548331155547;0.10404814890142548;0.006543412918958771;0.018071150639244023;0.03587153640047053;0.0032840124590934982;0.016302107722517223;0.0016422196608742682;0.047566022525628006;0.004981356327196458;0.004924994537284223;0.07349519299895566;0.008227107533795951;0.0016479853447074631;0.03592959625080042;0.0049938718269026796;0.006843340322437752;0.031458128570841036;0.0;0.006772213293952425;0.0;0.0;0.006907928374981836;0.0036111847336337136
1982_RO;0.02997143536460554;0.015885218524422172;0.033622606367795654;0.10400721829066906;0.005319463050114543;0.03913488247450307;0.01590716765299873;0.0035584388011588807;0.01768221755480808;0.0;0.08710062729236594;0.0;0.003558500158178958;0.03187420121687237;0.012474345449604506;0.001784622662352713;0.033637841032207225;0.00899736943059133;0.0018549742564146208;0.03224921650664329;0.0;0.01461571554158951;0.0;0.0;0.009297278926724908;0.0
1983_RO;0.05279266648595166;0.007551521843054279;0.027268209338980307;0.11462317883790894;0.012144293484632135;0.02436556454620636;0.03782112981680344;0.004572516773930319;0.006053307965012271;0.0015237804087545894;0.07154461141933341;0.0030811232773880633;0.0015233467127935246;0.05455842344710912;0.003054285057106276;0.001529399505455201;0.03940290392806782;0.0;0.001601919761901461;0.021503047721451663;0.0;0.004711147330989552;0.0;0.0031594755847805197;0.00642570281124498;0.0
1984_RO;0.037630497280023406;0.018839366581177443;0.03052058994454024;0.1157850419080678;0.0101960204918441;0.03214468645034131;0.02032255237331516;0.0014626244112703583;0.0072604779623568465;0.004388459150931096;0.07011070906882258;0.0014774177753607344;0.0073079063924385065;0.06107768024181008;0.0073226492671843715;0.008804448802642443;0.030544204071147944;0.004442656120475555;0.0;0.022113694874413056;0.003025601362733985;0.004524749756839882;0.0;0.0;0.0015415001259504802;0.001609398239872046
1985_RO;0.028759374417083747;0.008400999622208402;0.019270259227347642;0.11623231683582938;0.00845112377185899;0.03512385605984076;0.02044014578242858;0.0024262496986654975;0.00240602289121711;0.002426497503072136;0.0786847554748082;0.003678347863910585;0.0060602565692223906;0.05421638579328772;0.012149177967361938;0.0;0.0458076724873491;0.007371838687628161;0.0026008950711217324;0.03183689720792405;0.0025227906233577205;0.0037645730844396525;0.0;0.0037899671896024583;0.007731050113321582;0.0
1986_RO;0.03274684742222426;0.01366152504131738;0.01781045680906736;0.1255248374905828;0.009611507200580793;0.013756790909154732;0.021893230532315792;0.002756848977079331;0.015056717497690423;0.0;0.07020013360496147;0.001390429439830472;0.005508804923477257;0.07401257739016583;0.01104701861112865;0.009678565507570729;0.03429369959478378;0.0013925874107926387;0.0014677053180573378;0.031971704718182885;0.0;0.0;0.0;0.0014292874522705112;0.00724966417084545;0.0
1987_RO;0.0587408307516803;0.010697231082111581;0.02362079920048297;0.11214105718406149;0.005381496240184802;0.0366681372499087;0.031082152449777075;0.0010817225927574625;0.010722995544935505;0.001081113546953362;0.05505080272402256;0.002184554924285769;0.0010801134979821086;0.05153694026938441;0.007587561692039304;0.004341259229047888;0.03655365761909641;0.007662264602175868;0.0;0.030593688319176776;0.0022473239538958606;0.003357817799382178;0.0;0.003397391668076999;0.005758792615156674;0.0
1988_RO;0.0842448180493657;0.0058582546404242816;0.016456583581501708;0.1111567133195982;0.014139304301364952;0.009438004909132783;0.01877851790521537;0.007097503302473628;0.017612369410920488;0.0047289321620803525;0.05314642542515704;0.0011929339605430583;0.0023635121975895687;0.06699990401157468;0.005926650061868328;0.008306707089362455;0.03060884515338551;0.013146086746854805;0.002552058774931186;0.017900343626468865;0.0036727589572590137;0.003651702891315062;0.0;0.00246543092755171;0.0012523144437004692;0.0
1989_RO;0.0926082892961852;0.016026320863093125;0.012634367152137295;0.08688401021486601;0.01381273328623322;0.028809211677834262;0.02981525924940399;0.0011556077202759286;0.011472038892214341;0.003465423942725988;0.042691174558506184;0.0;0.006926386359437274;0.049383990274441;0.005791983012541848;0.013910771706126774;0.03336512651375961;0.0046668845649412705;0.004982789924853935;0.03030509498107488;0.005980956743505338;0.001188430441286142;0.0;0.0036112711197155973;0.003674366207461158;0.0
1990_RO;0.08688694693322928;0.02150910366228672;0.00979283660123931;0.10445438278268575;0.010812869945867944;0.021658172943261864;0.02937749321687148;0.005927727720442769;0.009800676077534022;0.006913981584020907;0.04339590525573364;0.000995284230339528;0.003947432627829271;0.05887235657123254;0.009902907083252432;0.008917617470249049;0.03146374307152966;0.005988422383392108;0.0010765333600232583;0.021943611248977986;0.0010224737302544664;0.0;0.001060747023665684;0.0030942956725677406;0.004222417248669134;0.0
1991_RO;0.1828780859640037;0.010892003465298535;0.007733248327730691;0.07031497403297049;0.0051713456884590414;0.01617482870023333;0.037910573508703506;0.004556655934126837;0.005144777228818383;0.0032538186988813633;0.03695478170119244;0.0013152148018740568;0.0025984576131631463;0.045724517611776365;0.005224129758120627;0.007853074558712076;0.021979665390549435;0.009259885324822848;0.0014667879393532469;0.0165048433096705;0.004138608007438906;0.0013627930879081141;0.0014515975434019354;0.0027955191856693777;0.002156930023471377;0.0
1992_RO;0.15395891015696753;0.00836890299141106;0.008423041013250507;0.07512734137829283;0.004227245947745181;0.017979830626154807;0.03621923823338016;0.001065998916439845;0.010505775290293376;0.005865283473782388;0.03926596051048318;0.0010773055789579354;0.0037203550866603935;0.05685146868831405;0.006424251916193873;0.008572485607894078;0.022737535491735888;0.013049343341535987;0.0;0.017875044655190745;0.00229198025185239;0.0011227992847416077;0.0018387547860443938;0.0029094903298631856;0.004807180171790932;0.000665260919556529
1993_RO;0.10958872456266738;0.007660503107783682;0.00925217525732096;0.08100823055336522;0.007735722039572266;0.02271092729550764;0.029220180643732274;0.0;0.00718017499384435;0.005722268301322758;0.05175427319032226;0.004196476920245167;0.0010372690073252547;0.07141644941160605;0.007830400357922422;0.007858119623328677;0.0278897681173937;0.009550164319788305;0.0029650986238215524;0.02540094044080338;0.0027949997808046044;0.0027385918158468994;0.0012102089601190814;0.0028567859654317334;0.005272254155662575;0.0006422142861814781
1994_RO;0.09909491987217493;0.00845170321826884;0.007663956016409031;0.09987517081232967;0.012821155433127607;0.026516459435633903;0.025040779105662367;0.0038873625803436894;0.008067010397178227;0.004748486394626926;0.053680799826471816;0.001741780154880248;0.0017208765064341985;0.05875200407186017;0.0073768428834908315;0.003916138345483589;0.038984289969362346;0.005746735939921649;0.0030164667022878518;0.02246870848192434;0.0018797366662401003;0.0018324979729992658;0.0010240921065228737;0.0019251112813739527;0.006894206077921195;0.0
1995_RO;0.0953073166789417;0.007265964144136982;0.00659645358442035;0.09235551978983471;0.006983181346460909;0.027991486657459163;0.02920805676079029;0.0014893752644533822;0.009863109616339544;0.004834377594015231;0.0491938739504079;0.0015011356109859168;0.0025929643664912355;0.07403575128835807;0.005991603472353531;0.005627892203001624;0.03986098110550678;0.006108095947218305;0.0012969514869815746;0.022821955126659837;0.004513578942233638;0.0031754223225073305;0.0013525742699504704;0.0016732434129796757;0.005576053046329233;0.0009860829228626527
1996_RO;0.08256609391921235;0.005372114390112518;0.00925050714621818;0.09982142748310265;0.008642777514629708;0.021465508974018405;0.02636392344301413;0.0019456715363127483;0.0050864238395423545;0.005839027793672473;0.05344367116659235;0.0029432144026264404;0.0032284888905025977;0.07368672909798983;0.013057087094090274;0.004572328185870431;0.036340257933478275;0.0066649406559774645;0.0030372321083400582;0.03323335976659006;0.0032413711598759196;0.0017338180219290866;0.0003932760854943331;0.001099248841677294;0.005687082395216704;0.0
1997_RO;0.09417052448588087;0.005054091189296958;0.00645872288448171;0.09643818304036883;0.008642071884993635;0.024331991969882866;0.027846348912320643;0.0019185466636369405;0.005356236329596002;0.0032872018961534965;0.05273968625484289;0.0019328037517153402;0.0021814275361305814;0.07772874195203855;0.011608517284050825;0.0022115985366656333;0.03803367336391109;0.005369670175843211;0.0019860940857399268;0.030723734803873005;0.0009256525821295812;0.0029638336362041804;0.001712730738570804;0.0025651902085308907;0.0036167116369227974;0.0
1998_RO;0.08984607616615232;0.006353459791306042;0.011193128212184253;0.09935427508078136;0.01052088013450779;0.025851383734340254;0.03079974695263016;0.0007285217854581065;0.005926513264491626;0.0036428006092427733;0.056621555282365885;0.002201594875686208;0.0016916209684154698;0.06860826522389778;0.007360131150463902;0.004169623279570924;0.041440161097533706;0.00502575348445682;0.0014663555428155702;0.023585351908751752;0.0013795920906534338;0.00211621626942747;0.002452636748432609;0.003138588491932653;0.004780305570564173;0.00034528352728115856
1999_RO;0.06155957863993893;0.013586965926579323;0.008789993528776725;0.10290442583420756;0.012943330401481382;0.025340734210957776;0.02625429185858261;0.003070349481681364;0.00574136045848589;0.0033515476185876506;0.06429678508648652;0.001680711230501426;0.0016673012404066962;0.07802288092987597;0.008722784037126985;0.0036672567891127116;0.03939173835206701;0.0023087419973380277;0.0036085545212132157;0.02978306319497326;0.0012556142130785385;0.0029907015712438236;0.0;0.0009765463348070442;0.007605303700961843;0.00038942417334754647
2000_RO;0.08649525924280294;0.008735097267004926;0.008391077510536558;0.0944643752060551;0.011367327490330384;0.02911820176916382;0.02534207008543659;0.0023583897304309356;0.0029240818962454093;0.006432264942598676;0.054403377458510684;0.0025776074900179993;0.0036206655228804407;0.0744476818377681;0.010715978215906944;0.005428477998545085;0.03202849672406933;0.00467220896356278;0.003060949082181173;0.02543928040385247;0.0019390285615286643;0.0027830551393351797;0.003219590146123318;0.0020175933718830853;0.008313141485597851;0.0003043649688535338
2001_RO;0.05244190809670488;0.006826264153226714;0.007745478245933116;0.11458273470747062;0.012587318972119017;0.031223836493641757;0.025434772692459112;0.0021312685717688757;0.004376717967037277;0.004054780483683749;0.06597231789181106;0.0012782986399206282;0.002963092077518553;0.07254930939645492;0.013298268665188781;0.0030348094849637253;0.034203288309640666;0.0015555499730082304;0.0010124231847416856;0.039760896959521605;0.0007354211555222297;0.0029777572003953294;0.0010687282600576158;0.002260594782792817;0.0059383251828864555;0.00031562815299892476
2002_RO;0.054805288932227525;0.013735823906619272;0.007123584416803059;0.1350956462828617;0.013723952649843165;0.05534768857541525;0.021797216512818397;0.0025239514906913642;0.004901514778635858;0.004918696040578027;0.047606953765979176;0.0026544482282929802;0.004029559120204102;0.053307720627750285;0.009473955265534392;0.004020335283143942;0.02394345807341733;0.0035857897257022655;0.003805471911225334;0.033089530389419995;0.0013529105807492806;0.0027345176005979296;0.0014990099469745543;0.0026265246282518675;0.0038255370278453328;0.00023415503020115987
