,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,35,5,5,8,8,28,1,,,3,,,,,2,,6,5,,6,1,,1,3,,1
1981,35,4,4,4,3,17,2,3,2,5,,3,1,1,1,1,4,2,,7,4,,,10,1,
1982,37,1,8,4,4,13,1,,5,4,,1,,2,2,1,4,2,,2,,,,1,,
1983,53,4,6,9,8,10,3,5,6,4,,5,,,1,1,7,3,,1,3,,,2,1,2
1984,57,3,12,15,6,8,4,2,1,5,,7,1,,3,1,8,4,,7,2,,,1,1,
1985,63,5,9,8,2,17,5,1,8,7,1,3,2,,1,1,1,7,2,7,3,,1,,,
1986,55,5,18,6,10,11,9,2,2,12,,11,4,,1,2,5,7,,13,2,2,,2,,3
1987,92,4,19,5,8,15,9,2,7,10,2,13,3,4,2,2,4,14,,9,5,,1,3,3,3
1988,93,9,13,13,5,22,7,6,14,6,,11,6,,2,1,3,11,1,22,6,1,2,4,2,4
1989,82,1,17,13,13,17,14,3,8,6,3,16,5,1,4,2,8,7,,12,1,,,1,,1
1990,93,10,15,13,20,33,8,4,2,12,1,15,4,1,4,2,2,11,2,22,2,1,1,1,,3
1991,70,8,23,28,13,25,10,8,9,8,5,13,6,1,6,1,12,9,,29,1,3,1,1,,
1992,87,5,18,21,15,17,16,5,11,10,,20,3,3,6,3,6,15,,38,2,1,2,6,1,1
1993,92,8,21,13,5,14,11,6,12,10,2,14,5,2,6,2,3,9,,23,5,3,1,2,1,
1994,88,12,29,21,5,32,17,1,10,14,1,13,6,1,6,2,4,7,,28,3,1,2,6,,
1995,122,14,21,30,5,37,23,4,13,4,,17,8,7,7,2,5,14,1,36,1,,2,4,,1
1996,159,18,28,33,13,36,10,3,18,12,2,18,9,10,11,3,5,18,1,39,5,2,1,1,,
1997,137,14,27,44,21,20,27,7,19,19,2,20,11,3,12,2,9,18,3,38,5,1,2,,2,1
1998,150,22,37,32,18,35,17,4,15,15,3,12,10,4,14,1,2,17,,31,2,1,2,1,1,2
1999,196,31,45,85,24,44,43,10,18,17,3,20,13,5,8,4,9,24,,37,2,6,2,6,4,
2000,232,58,58,176,48,55,81,8,33,20,24,40,26,16,25,3,10,14,5,59,6,10,2,10,4,
2001,253,92,69,220,56,55,79,15,38,14,14,43,28,36,24,5,23,21,5,57,5,7,4,4,3,4
2002,286,113,101,245,63,74,120,17,48,24,34,37,52,34,25,5,18,35,6,61,15,9,1,6,2,2
2003,308,144,75,254,64,88,135,21,75,27,35,72,40,41,32,6,22,19,13,57,8,8,6,6,3,3
2004,318,94,85,178,69,85,112,22,60,36,55,35,32,35,24,6,11,25,5,69,6,4,5,7,3,2
2005,359,121,99,191,50,93,132,17,56,31,46,38,38,21,36,9,15,32,4,58,10,9,7,6,4,2
2006,452,94,128,214,97,106,145,28,83,32,63,48,56,32,27,11,22,38,6,60,13,13,6,2,3,6
2007,442,110,115,206,128,96,145,30,51,45,79,78,43,24,38,8,20,37,4,70,28,15,3,13,4,1
2008,488,127,166,282,125,122,240,30,90,44,79,80,41,41,50,10,33,41,11,92,16,12,8,14,8,2
2009,582,147,137,366,170,156,277,55,176,62,89,78,58,54,54,10,45,47,20,87,25,22,8,8,12,4
2010,633,139,168,389,158,158,348,55,144,55,72,80,48,44,50,14,45,36,20,94,24,24,12,8,5,10
2011,665,166,194,486,229,178,365,60,210,58,57,95,85,93,77,11,50,54,34,123,19,32,9,13,11,5
2012,803,146,281,596,243,230,495,53,216,80,50,130,85,79,64,23,56,67,41,147,26,34,15,18,9,7
2013,776,225,277,800,276,258,669,59,256,45,102,139,115,126,98,20,72,59,58,208,36,50,11,16,12,3
2014,832,281,332,904,342,316,745,89,308,77,153,187,178,151,107,20,97,50,49,228,24,61,16,28,16,2
2015,930,314,381,999,354,360,782,70,328,77,124,215,182,165,92,17,110,73,69,234,36,67,17,39,28,4
2016,1041,333,478,1352,553,416,966,63,481,83,52,284,195,211,146,29,140,93,74,262,49,88,21,38,29,2
2017,1266,398,547,1709,681,530,881,85,563,87,93,339,279,242,162,47,160,96,120,282,45,103,23,59,33,10
2018,1499,489,659,2298,935,637,1098,113,679,116,136,301,363,357,213,45,187,100,182,310,73,172,32,60,43,7
2019,1850,792,857,3700,1278,731,1513,172,895,194,202,419,576,671,299,63,300,147,272,456,62,207,36,98,61,17
2020,2386,1206,1241,5142,1917,979,1813,254,1294,224,217,528,993,1031,321,72,426,175,440,750,82,368,49,127,109,12
2021,2704,1543,1261,4633,1962,941,1995,402,1137,225,305,430,930,1021,363,91,378,181,415,617,86,371,76,108,85,23
2022,2722,1591,1342,4354,1880,990,2178,441,1140,251,320,371,1112,1145,338,96,390,208,393,482,95,382,54,113,105,28
2023,3212,1923,1365,4605,2002,987,2326,432,1186,286,349,368,1124,1369,370,118,398,176,419,514,106,353,87,149,86,15
2024,3073,1537,1115,3712,1556,916,1795,425,1026,272,279,250,762,1115,272,92,349,192,298,377,120,294,99,129,69,16
