,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,,,,,,1,,,,,,,,,,,,,,,,,,,,
1981,,,,,1,,,,,,,,,1,,,,,,,,,,,,
1982,1,,,,1,1,,,,,,,,,1,,,,,,,,,,,
1983,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,1,,,,,,,,,,,,,2,,,,,,,,,,,
1985,2,,,,,,,,,,,,,,,,,,,,,,,,,
1986,2,,,,,,,,,,,,,,1,,,,,,1,,,,,
1987,2,,,,2,,,,,,,,,,,,,,,,,,,,,
1988,,1,,,2,,,,,,1,,,,,,,1,,,,,,,,
1989,1,,,,1,,,,,,,,,,,,,1,,,1,,,,,
1990,3,,,,,,,,,,,,,,,,,,,,1,,,,,
1991,,,,,,,,,,,,,,,,,,1,,,1,,,,,
1992,,,,,1,,,,,,,,,,,,,,,,,,,,,
1993,,,,2,1,,,,,,,,,,,,,,,,,,,,,
1994,1,,2,,4,,,,,,,,,,1,,,,,,,,,,,
1995,3,,,,4,2,,,,,,,,,,,,,,,,,,,,
1996,,1,,,5,,,,,,2,,1,,2,1,,,,,,,,,,
1997,1,,,,5,,,,,,,,,,,,1,,,,,,,,,
1998,1,,,,7,,1,,,,,,,,1,,,,,,,,,,,
1999,1,,,,6,,,,,,,,,,1,,,1,,,,,,,,
2000,2,,1,,5,,,,,,,,,,5,,,,,,,,,,,
2001,2,1,,1,3,1,,,,,,,,,4,,,1,,,1,,,,,
2002,,,,1,7,4,,,,,,,,,2,,,,,,,,,,,
2003,2,,3,1,11,1,,,,,,,,,2,,1,,,,,,,,,
2004,1,,,1,10,1,,,,,,,,,4,,,,,,,,,,,
2005,,,,,10,3,,,,,,,,,9,1,,,,,1,,,1,,
2006,,3,1,1,12,4,,1,,1,1,,2,,3,,,2,,,,,,,,
2007,,,1,,8,3,,,,,1,,,,9,,,,,,,,,1,,
2008,2,2,1,1,9,,,,,,,,1,,10,,1,1,,,,,,,,1
2009,5,2,,,20,3,,,1,,,,1,,10,1,,,,,,,,,,
2010,5,4,1,1,17,1,,,,,2,,,,9,1,,2,,1,,,,1,,
2011,7,,2,2,23,4,2,,,,,1,,2,5,,,2,,,,,,,,1
2012,3,,,3,18,2,4,1,,2,1,1,,,5,,,1,,1,,,,,,
2013,5,2,1,2,11,11,2,1,,,1,,,,6,1,,1,,4,,,,,,
2014,12,4,7,8,15,12,3,1,1,2,1,,,,4,1,1,1,,,,,,,,
2015,20,6,3,15,24,11,1,,1,,1,,,,10,,,3,1,1,2,,,,,
2016,15,7,3,8,27,8,1,1,1,3,,1,5,,10,,,2,,6,1,,,,,
2017,22,16,8,7,32,11,5,3,,3,6,,1,,11,,,,,7,,1,,,,
2018,24,4,4,10,33,16,18,3,,3,4,,1,2,9,1,,3,,5,1,,,,,
2019,30,9,2,16,25,16,6,1,,3,4,2,,,6,2,,1,1,3,1,,,,,
2020,27,6,5,12,44,13,10,3,,3,,,,1,10,,,1,,2,1,2,,,,
2021,31,7,1,11,34,10,10,5,,4,1,1,2,3,16,2,,2,1,8,,5,,,,1
2022,47,17,3,17,29,9,10,7,,6,4,1,,1,10,,1,2,1,10,,10,,,,
2023,35,9,2,7,37,10,9,4,,8,2,,,3,7,2,,1,,11,1,4,,,,
2024,56,22,2,7,43,9,5,6,,6,1,,,3,4,1,,3,,3,,12,,,,
