,Documents,Share
1980,10,7.716859176580259e-06
1981,1,7.777095985696365e-07
1982,10,7.574684495454053e-06
1983,12,8.760882658927887e-06
1984,7,4.91567165279628e-06
1985,9,6.078748156113059e-06
1986,10,6.4118429303661036e-06
1987,7,4.257907542579076e-06
1988,5,2.910364272833845e-06
1989,17,9.294315432664051e-06
1990,6,3.01536176048881e-06
1991,7,3.5133330991111267e-06
1992,4,1.925107541320027e-06
1993,11,5.061774354382185e-06
1994,6,2.6204043021797832e-06
1995,4,1.6467200835216426e-06
1996,11,4.17779003262854e-06
1997,9,3.2981820420584172e-06
1998,19,6.53469786996364e-06
1999,10,3.3229712014700823e-06
2000,23,6.298700249510687e-06
2001,26,7.110414898178859e-06
2002,30,7.037378567100584e-06
2003,46,1.0173187458671426e-05
2004,39,7.936598382073544e-06
2005,36,6.855241670119677e-06
2006,48,8.381550530971227e-06
2007,62,9.90561071365292e-06
2008,73,1.0972140682683587e-05
2009,69,9.570053554851871e-06
2010,55,7.135113228409115e-06
2011,48,5.730021444605256e-06
2012,57,6.599927887103718e-06
2013,74,8.138968711274595e-06
2014,42,4.369071715815602e-06
2015,53,5.400003199247178e-06
2016,49,4.8375859498338385e-06
2017,54,5.413979436302477e-06
2018,40,4.002113516147878e-06
2019,68,6.610670399751128e-06
2020,71,6.4542514927274675e-06
2021,51,5.060129719898007e-06
2022,67,6.9466174224068015e-06
2023,79,7.833422178222848e-06
2024,57,6.044316290800328e-06
