,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,4668,604,1044,3459,705,2941,711,232,1653,249,382,2917,170,267,475,731,2920,294,141,805,96,131,20,260,221,48
1981,5039,695,1110,3715,711,3068,796,214,1664,291,377,3288,160,238,493,796,3058,326,138,767,133,126,23,218,221,50
1982,5143,647,1107,3827,673,3150,779,311,1604,280,422,3116,198,313,620,732,3051,305,126,815,123,124,23,255,252,58
1983,4818,685,1195,4209,730,3084,965,254,1735,261,467,3530,243,270,662,809,3143,328,137,897,127,128,36,209,228,54
1984,5528,791,1287,4203,829,3355,1049,269,1803,375,514,3708,297,204,629,823,3056,352,157,950,108,160,28,237,224,51
1985,6027,756,1265,4460,821,3473,1051,368,1767,387,503,4095,255,398,671,962,3319,404,117,1012,151,157,27,283,274,49
1986,6026,899,1376,4902,924,3554,1171,425,1813,382,543,4265,293,326,711,983,3394,470,130,1019,162,164,28,225,239,56
1987,9171,1020,1501,5279,1036,4511,1454,451,2211,503,594,4769,379,512,756,1159,4537,608,151,1036,201,196,26,377,309,38
1988,10923,1043,1607,5558,1189,4916,1679,596,2235,601,681,4954,350,581,744,1303,4512,726,181,1058,257,221,87,366,332,65
1989,12306,1208,1699,6232,1170,5420,1720,587,2647,644,779,5306,464,608,898,1440,4624,910,156,1060,262,173,86,370,346,76
1990,14105,1243,1827,6823,1442,5935,2043,632,2812,919,819,5666,404,656,1051,1583,4769,930,180,1273,300,175,206,404,342,97
1991,14410,1359,1853,6998,1317,6056,2297,717,3102,917,802,6008,458,683,1093,1644,4509,1025,166,1225,237,209,280,410,368,99
1992,13399,1482,1783,7685,1426,6016,2440,640,3072,830,901,6609,553,755,1078,1579,4810,923,173,1489,252,218,139,370,358,96
1993,14048,1618,1874,8019,1508,6480,2808,719,3472,773,813,6938,582,910,1166,1836,5016,1147,174,1308,261,280,126,361,348,110
1994,14029,1550,1994,8178,1700,6801,2956,721,3547,741,884,7575,656,885,1403,1860,5288,1108,183,1366,261,281,112,391,416,107
1995,14434,1863,2123,8627,1834,7163,3308,714,3685,827,1040,7824,682,1036,1286,2031,5017,1233,197,1428,246,301,128,355,419,99
1996,16108,1969,2162,9616,1967,8127,3762,872,4211,823,1045,8843,771,1071,1635,2154,5253,1289,223,1671,304,343,172,389,438,133
1997,18463,2297,2230,10021,2188,8105,4048,895,4473,1091,1076,9255,895,1283,1793,2395,5746,1424,222,1765,260,382,195,413,422,123
1998,19743,2623,2409,10566,2457,9064,4344,1028,4784,1062,1221,9801,1173,1555,1766,2533,5836,1460,228,1960,319,398,203,444,471,150
1999,19801,2863,2416,10818,2553,8701,4724,1129,4898,1198,1460,9958,1321,1674,2077,2802,5583,1497,283,2029,314,437,231,418,484,118
2000,20932,3606,2650,11711,2623,9022,4852,1359,5085,1319,1414,10083,1705,1781,2296,2952,5637,1559,251,1995,320,488,259,436,540,110
2001,21271,3653,2830,12106,2712,9242,5248,1457,5348,1248,1577,10824,1878,1820,2300,2864,5588,1625,305,2092,290,515,266,374,569,143
2002,22702,4507,2897,18044,3298,10052,10754,1598,5834,1509,1682,12028,2105,2160,2733,3206,5406,1650,290,2334,353,609,300,421,549,123
2003,24451,4784,2930,16203,3217,10653,8194,1794,5805,1527,1951,12558,2622,2547,2791,3249,5310,1725,315,2377,320,679,341,519,566,128
2004,29762,4840,3213,15365,3682,11724,7719,1986,6052,2169,1973,12156,2757,2517,2891,3861,5453,2019,361,2256,415,615,385,513,621,141
2005,30003,5090,3386,16138,3667,12056,9381,2178,6261,1914,1899,12944,2767,2357,3183,3734,5609,2039,394,2318,407,705,394,495,615,154
2006,34078,5784,3873,18079,4098,13613,9972,2380,7113,2188,2075,13621,3068,2495,3228,4158,7282,2365,418,2292,378,832,428,2237,664,192
2007,33041,6860,3954,18031,4188,13498,10067,2823,6926,2203,2313,13812,3286,3011,3485,4244,7554,2293,419,2422,422,959,434,483,672,172
2008,38173,8524,4393,20034,4809,13988,11328,3243,7889,2613,2791,14007,3690,3564,3652,4494,5863,2451,529,2764,433,1120,481,509,4732,185
