,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,14,3,18,6,4,11,,1,,1,1,3,1,,1,3,5,4,,3,1,,,1,,1
1981,30,,25,4,3,14,,3,1,2,,1,1,,2,,3,3,,4,2,,,3,,
1982,18,4,31,4,7,8,1,1,,1,,2,,,1,,5,8,,2,,,,1,,2
1983,27,6,20,6,3,4,2,1,,,3,3,1,,2,1,4,8,,5,2,2,,6,2,1
1984,21,3,43,2,34,6,,2,,,1,,1,1,1,,2,9,,4,4,,,,,2
1985,29,12,29,2,5,11,1,,1,,1,,4,1,1,,3,3,,2,3,,,1,,5
1986,27,3,32,1,11,13,1,1,2,,,5,1,,3,1,,6,,4,3,,1,3,,5
1987,19,2,25,8,11,5,1,2,2,3,2,,2,,4,,1,8,,,6,,1,,,6
1988,20,1,40,9,7,9,,,3,3,,3,1,,1,,1,9,1,2,8,,,5,1,1
1989,27,10,25,13,5,8,,4,1,2,,,1,1,6,,,4,,2,4,1,,2,1,5
1990,41,2,32,4,4,6,,2,3,2,1,,2,2,4,,4,9,,1,3,,1,1,1,4
1991,37,10,25,4,4,8,1,,1,3,,3,1,1,3,1,2,7,,1,1,1,,1,,3
1992,37,4,32,6,7,9,3,1,2,,,4,2,,3,,,10,,2,6,,,2,,1
1993,36,3,24,2,2,2,,,1,1,1,3,,,3,,1,6,1,1,3,,1,2,1,1
1994,40,7,30,2,1,4,1,,1,1,,3,1,,2,,1,11,,,4,,,,,2
1995,34,9,15,5,3,4,2,,1,,,3,,2,2,,1,4,1,,2,,2,,,2
1996,27,1,24,3,2,3,,2,3,,2,3,,1,4,,,8,,,1,,,,,
1997,34,3,28,3,7,6,,,,1,,4,,,3,3,1,1,,,1,,,2,,2
1998,58,5,37,4,7,10,,1,1,2,1,4,,1,,,,5,,,1,,,,,1
1999,56,3,33,3,8,8,,1,1,1,,1,1,1,1,,1,6,1,,6,,,1,,2
2000,41,4,33,3,7,6,4,,1,1,1,,,,1,,3,8,,,5,1,2,,,1
2001,44,4,38,4,11,7,1,1,1,2,2,1,1,1,1,,1,2,,,1,,,,,2
2002,44,6,62,5,7,10,6,1,7,1,,,,3,1,3,3,6,2,,3,1,,1,,1
2003,64,6,53,9,6,11,1,1,,1,1,1,,,1,,3,4,,,1,1,1,1,,
2004,75,5,50,7,8,16,5,,4,2,2,3,,1,,4,3,10,1,1,4,1,1,1,,1
2005,76,6,51,17,12,21,3,,5,2,1,9,2,2,3,1,3,11,1,,9,1,,,,2
2006,67,9,60,15,16,34,11,2,4,1,,1,1,,3,2,2,13,1,,2,1,1,1,1,1
2007,101,7,114,14,29,18,4,2,2,6,2,1,2,2,3,1,1,11,,1,5,,2,2,,3
2008,95,9,86,15,18,30,15,6,6,10,5,5,2,6,3,,5,18,2,1,7,,1,3,1,3
2009,133,21,98,26,36,30,12,3,5,3,4,12,9,6,1,2,5,17,,,5,4,5,3,,2
2010,169,26,121,43,31,26,20,2,12,6,8,19,12,1,8,1,5,11,,6,14,5,7,6,,5
2011,197,74,142,46,38,59,43,3,8,12,7,11,45,11,10,4,22,17,3,5,10,5,4,6,,2
2012,195,43,137,66,33,40,45,6,20,16,8,19,54,6,2,1,17,17,2,8,7,9,6,8,,2
2013,268,37,155,103,53,53,98,7,25,11,19,19,25,11,11,2,20,26,6,11,10,2,12,8,3,9
2014,340,41,230,109,62,77,67,2,28,27,9,11,19,8,7,1,16,19,2,13,19,10,17,20,4,8
2015,361,63,235,124,64,77,112,14,27,34,19,14,24,18,9,8,17,29,6,13,19,9,18,17,3,4
2016,438,82,233,170,72,87,121,16,38,37,18,21,17,22,14,11,19,44,8,24,21,8,26,9,8,6
2017,492,96,219,171,82,87,114,19,44,35,26,16,24,25,9,13,41,40,4,21,30,10,27,14,5,6
2018,446,112,239,219,77,105,157,21,50,38,24,21,30,28,21,17,25,39,10,41,30,14,13,11,7,8
2019,583,160,245,190,93,150,153,26,71,44,24,18,26,36,17,17,41,61,13,42,26,12,21,10,5,5
2020,794,207,318,186,88,183,136,40,54,54,28,24,48,52,22,11,39,62,16,70,47,18,37,32,8,9
2021,890,238,328,385,121,165,197,75,82,72,64,27,52,52,24,25,49,63,17,69,34,20,29,26,10,8
2022,1092,257,373,315,132,181,166,75,91,80,42,24,52,58,22,20,50,67,19,80,44,22,22,31,7,11
2023,1036,301,319,229,142,164,171,82,76,87,28,33,38,49,34,34,41,57,26,78,34,16,28,36,10,6
2024,923,133,242,179,106,138,121,80,54,66,11,14,33,28,19,19,54,64,20,36,25,11,23,22,4,18
