,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,95,26,18,60,16,25,13,5,15,7,13,14,7,2,7,12,21,5,4,11,3,3,1,1,8,1
1981,100,37,17,53,25,30,12,7,18,6,8,15,9,3,9,16,21,3,1,16,1,3,,2,4,
1982,118,51,19,58,17,30,16,21,16,6,7,20,13,7,8,17,23,8,2,20,2,7,,2,3,1
1983,148,59,14,77,14,28,29,14,14,5,9,12,12,10,8,14,36,2,1,15,2,5,1,3,5,
1984,140,53,17,70,27,48,43,24,19,8,12,25,12,10,1,22,34,11,3,22,3,5,9,1,6,1
1985,179,59,18,86,26,55,31,24,23,7,13,37,15,6,13,25,39,8,5,19,6,10,5,1,5,1
1986,238,59,19,92,23,65,35,22,24,6,17,27,15,19,9,17,37,9,1,14,6,4,9,2,4,3
1987,326,79,20,131,33,61,61,19,36,11,18,42,12,10,10,20,51,11,3,23,7,9,6,5,14,1
1988,357,67,18,134,34,74,53,32,29,26,25,28,15,14,12,24,53,15,3,20,7,17,18,1,7,1
1989,487,92,31,165,41,82,59,41,30,25,27,36,18,13,12,38,54,14,3,20,14,10,6,5,8,2
1990,588,105,24,198,50,86,52,34,36,25,19,25,20,14,10,32,48,21,4,28,6,17,14,3,7,1
1991,517,121,16,195,49,77,102,37,33,24,20,57,34,21,23,36,58,27,6,29,5,14,11,7,5,
1992,538,134,13,219,50,103,100,58,49,18,36,72,46,32,18,31,60,30,4,44,6,17,21,9,10,1
1993,595,160,36,353,45,102,159,53,76,25,38,94,48,57,25,34,47,23,2,49,18,29,34,19,8,2
1994,659,188,38,366,58,112,190,61,76,21,39,124,77,80,27,40,73,26,6,61,18,39,26,19,12,2
1995,730,251,53,638,113,150,312,85,98,43,51,167,108,121,48,55,103,30,9,83,13,58,29,18,16,2
1996,931,314,45,749,118,235,417,132,183,61,62,254,138,140,45,55,198,31,17,116,15,72,39,25,22,1
1997,1156,390,81,1050,152,229,527,125,276,79,85,306,179,180,80,70,189,32,13,129,32,78,29,13,31,2
1998,1160,410,69,1202,183,286,642,153,272,99,77,380,197,259,81,85,182,36,26,152,31,73,14,17,31,3
1999,1326,411,91,1510,199,342,705,144,344,111,66,358,235,275,98,73,206,38,30,172,43,100,34,13,30,5
2000,1603,496,111,1768,281,400,819,209,474,110,110,495,280,328,98,119,248,48,40,217,39,119,38,24,40,
2001,1767,545,136,1883,293,451,903,184,478,135,139,450,298,384,149,98,337,64,51,219,35,163,56,23,33,
2002,1882,668,125,3692,359,455,2988,243,599,147,116,562,303,494,159,137,291,61,53,265,30,218,69,21,21,1
2003,2210,759,123,2977,350,564,2093,273,649,168,104,562,341,512,181,138,334,69,63,293,34,236,75,26,21,1
2004,2613,728,141,2982,362,634,2157,331,719,195,133,572,331,472,209,175,289,80,54,241,46,210,84,43,31,2
2005,2564,855,132,3236,442,712,2413,348,751,163,145,573,365,535,194,174,314,97,85,276,37,241,85,48,21,4
2006,2790,954,146,3430,494,872,2480,362,867,191,136,572,411,626,215,198,311,98,77,295,38,220,61,53,34,3
2007,2768,1017,153,3197,432,863,2325,408,897,219,186,548,409,676,229,239,287,99,69,289,34,232,61,43,35,4
2008,2996,1204,168,3245,506,1014,2531,421,929,187,227,541,512,739,245,237,297,121,80,337,47,307,57,49,31,3
2009,3177,1354,197,3558,522,957,2614,483,928,236,256,616,496,860,224,253,335,149,103,307,42,283,78,54,24,4
2010,3551,1714,174,3726,573,1192,2652,609,980,259,269,645,571,957,270,315,315,145,100,345,55,352,99,88,34,6
2011,3654,1730,175,3981,719,1210,2683,642,1162,263,273,633,689,1005,265,308,401,150,138,358,49,352,90,80,28,5
2012,3812,1886,202,3987,666,1261,2570,716,1060,258,284,626,690,965,295,327,346,155,176,350,51,326,111,87,33,8
2013,4058,1964,241,4123,779,1314,2574,665,1231,271,388,719,668,964,342,347,377,186,219,393,50,304,129,84,40,6
2014,4229,2174,242,4498,839,1503,2744,811,1241,305,390,712,680,989,430,401,448,168,240,425,40,362,113,114,40,13
2015,4520,2178,278,4594,884,1464,2632,911,1343,300,400,786,666,1010,389,404,416,181,259,416,45,336,110,88,23,6
2016,4725,2630,255,4923,979,1614,2563,935,1312,310,509,834,664,1026,366,401,385,177,261,437,57,369,93,91,32,3
2017,5008,2489,258,5520,1143,1728,2876,936,1430,356,363,849,713,1092,404,491,373,190,308,446,67,391,123,74,37,11
2018,5263,2597,310,5952,1379,1876,3052,1019,1448,372,433,868,747,1104,468,548,386,216,404,479,72,405,156,104,44,16
2019,5881,2879,362,6698,1571,2224,3584,1169,1563,448,439,940,808,1149,489,608,428,251,472,507,66,402,169,78,63,21
2020,8332,3149,426,7025,1867,2509,4062,1541,1664,583,536,893,963,1180,678,656,486,336,524,871,98,441,232,114,88,18
2021,8135,3436,453,7588,2077,2673,4287,1721,1593,552,523,1086,955,1331,720,751,484,385,606,750,102,410,202,102,99,21
2022,8846,3572,751,8585,2342,3168,4482,1726,1873,620,625,1066,1098,1257,756,872,476,501,690,587,123,421,211,129,149,24
2023,8674,3589,670,10275,2766,3105,5612,1801,1931,629,615,1233,1127,1310,1548,849,527,572,833,544,117,560,207,129,115,37
2024,8312,2880,543,9635,2358,2748,5331,1583,1829,612,496,1093,760,987,809,919,542,483,814,421,126,450,232,116,167,19
