,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,1,,1,,1,,,,,,,,,,,,,,,,,,,,,
1981,3,,,,5,1,,,,,,1,,,,,,,,,,,,,,
1982,3,,,,2,,,,,,,,,,,,,,,,,,,,,
1983,2,,,,2,,,,,,,,,,,,,,,,,,,,,
1984,4,,,,1,,,,,,,,,,1,,,1,,,,,,,,
1985,1,,,1,1,1,,,,,,,,,,,,,,,,,,1,,
1986,5,,,,,,,,,,,,,,,,,,,,,,,,,
1987,5,,,,,2,,,,,,,,,,1,,,,,1,,,,,
1988,8,,,,2,1,,,,,,,,,,1,,1,,,,,,,,
1989,6,,,,,1,,,,,2,,,,,,,1,,,,,,,,
1990,15,1,,1,,,,,,1,,,,,,1,,1,,,,,,,,
1991,6,,,1,1,,,,,,,,,,,,,,,,2,,,1,,
1992,17,,,,,,,,,,,,,,,,,1,,,,,,,,
1993,11,,,1,2,1,,,1,1,,1,2,,,1,1,1,,,,,,,,
1994,5,,1,,2,,,,,,,,,,,,,,,,,,,,,
1995,10,,,1,,2,,,,,,,,,2,,,1,1,,,,,,,
1996,12,,,,,,,,,,,,,,,,,,,,,,,,,
1997,11,1,2,,1,1,,1,,,,,,,,,,2,,,,,,,,
1998,14,,,,1,1,,,,,,,1,1,,,,1,,,,,,,,
1999,21,,,2,3,1,,,1,,,,,,,,,,,,,,,,,
2000,13,,1,,4,,,,,1,,,,,,2,,2,,,,,,,,
2001,19,3,1,1,2,,,,,1,,,,,,,,1,,,1,,,,,
2002,20,,2,,3,1,,,,1,1,,,,1,,,1,,,,,,,,
2003,19,1,,,5,2,,1,,,,,,,,1,,1,,,,,,,,
2004,26,1,,1,3,2,,1,,,,,,1,1,,,2,,,,,,,,
2005,21,1,,,3,2,,,,1,1,,,,,2,,3,,,,,,,,
2006,19,,1,,1,2,,,,,1,,,,,,,1,,,,,,1,,1
2007,28,1,2,,3,1,,,,3,,,,,1,,,1,,,,,,,,
2008,27,2,,,5,4,,3,,2,,,,,,,,1,,,,,,,,
2009,30,2,,2,4,4,,1,1,,,,1,1,,1,,,,,,,1,,,
2010,27,2,,,6,2,2,,,1,,,,1,1,,,2,,,,,,,,
2011,42,1,2,,6,2,,,,1,1,,1,,1,,,1,,,1,1,,,,
2012,33,3,,,5,3,,,,4,,,1,,1,,,1,,,1,,,,,
2013,26,3,3,,9,3,2,,,1,1,,,2,2,1,,2,,,,,1,,,
2014,37,6,,,12,5,1,1,,1,,,2,,,1,,1,,,,1,,,,
2015,62,6,1,2,12,10,1,5,1,3,2,,1,,1,2,,1,,,1,1,,,,
2016,40,4,2,2,22,2,4,5,1,2,2,,,2,,,,1,,,,,1,,,
2017,45,6,5,2,17,3,4,4,,9,4,1,1,,,,,2,,,,,,1,,
2018,49,13,2,,12,5,,4,,3,,,,2,,4,,,,,,,,1,,
2019,56,2,2,1,11,5,,6,,3,1,1,3,,,5,,1,,,,,,1,1,
2020,64,5,1,1,7,8,,9,,2,,,2,3,1,3,,3,,,3,,,2,,
2021,72,10,1,3,13,13,,2,1,3,2,,4,,1,2,,2,,,,,,,,
2022,97,11,2,1,18,15,,6,1,2,3,,1,1,,2,,3,2,1,,1,2,1,,
2023,165,15,1,5,10,16,1,12,1,9,9,,1,8,,7,,7,,,,4,,1,,1
2024,82,5,,2,14,10,1,6,,5,1,,2,1,,1,,2,1,,1,,,1,,
