,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,8,1,4,129,8,16,9,,110,1,,46,3,1,28,5,51,,1,29,,1,,,3,
1981,10,2,4,155,12,19,14,1,132,,4,40,,,45,10,47,,,20,,,1,1,4,1
1982,10,2,5,172,13,22,15,,156,,3,30,1,,42,4,48,1,2,11,,2,,1,6,
1983,15,4,2,119,4,13,16,,76,2,3,36,,,58,3,59,1,1,16,,,,3,10,
1984,9,2,3,117,9,18,13,1,126,,1,36,1,1,31,,55,,1,30,,1,1,,12,
1985,6,4,5,109,1,10,5,1,96,1,1,38,2,,9,2,48,1,,22,,1,,1,11,
1986,19,2,4,154,2,14,8,,95,,1,49,,,5,7,46,,,27,,,,2,7,1
1987,21,1,8,198,11,20,12,,123,,2,63,3,,5,2,91,1,2,39,,,,3,12,
1988,14,3,9,173,6,23,13,1,124,1,,70,,,14,7,90,,4,24,,1,,5,12,
1989,24,5,5,205,9,29,16,1,129,,4,78,,,7,4,72,1,5,61,2,1,1,9,11,
1990,24,6,5,275,10,48,16,3,186,3,9,125,2,,18,11,83,2,3,54,,1,,14,8,
1991,31,6,9,290,12,58,16,3,173,1,5,137,,2,8,13,53,4,6,78,2,,,5,12,
1992,55,12,16,394,27,99,35,4,296,,9,290,8,1,47,27,128,3,7,113,1,3,2,19,7,1
1993,82,19,28,434,47,110,63,2,297,2,11,472,7,6,54,31,164,7,4,144,4,9,,20,23,
1994,91,16,30,471,43,130,56,5,352,2,7,585,9,6,44,42,188,7,5,131,,3,,25,24,1
1995,98,16,47,559,41,127,77,6,420,2,11,628,10,1,44,48,253,6,12,169,2,5,1,37,25,
1996,105,16,45,629,70,148,77,4,377,5,6,765,23,4,60,49,228,9,11,125,1,5,,31,35,
1997,166,27,80,813,72,190,108,4,488,8,40,801,13,6,89,62,211,11,5,185,1,13,1,24,30,2
1998,155,21,99,850,93,224,107,4,506,4,47,854,17,4,84,66,307,24,10,253,7,7,,38,34,3
1999,242,40,125,953,149,256,146,8,566,5,47,932,22,17,121,102,299,20,16,190,6,7,1,39,33,2
2000,323,43,180,976,163,270,166,5,651,9,59,1027,29,15,110,88,348,21,17,239,7,16,1,49,47,2
2001,292,45,121,1188,137,262,160,5,805,12,35,1105,16,16,136,59,404,22,19,250,16,12,1,38,36,
2002,297,55,183,1708,177,359,270,8,790,13,41,1501,22,23,164,78,468,27,19,243,13,14,1,63,44,1
2003,290,70,147,1526,163,304,244,10,872,15,45,1302,28,24,196,81,442,13,25,289,8,14,,43,51,2
2004,304,63,186,1723,147,353,273,9,916,8,58,1294,52,30,181,62,555,24,26,314,21,22,4,46,48,4
2005,288,72,166,1590,154,241,239,12,929,16,53,1287,61,21,165,56,516,23,22,301,10,21,3,37,47,2
2006,364,108,196,1902,552,289,343,6,2438,16,51,1616,66,29,194,64,1274,21,45,296,6,19,,48,80,4
2007,318,105,212,1816,237,300,296,9,1057,16,61,1331,69,68,199,66,532,25,38,307,6,19,2,28,51,3
2008,314,116,182,1674,199,295,331,11,840,17,74,1244,96,41,176,52,522,26,52,320,5,38,2,32,37,5
2009,380,279,230,1576,263,322,424,18,914,18,90,1175,119,74,178,72,435,29,51,343,7,26,1,35,36,2
2010,501,200,245,1835,274,363,434,8,974,19,97,1256,148,86,236,57,458,38,55,322,8,26,5,43,50,6
2011,561,257,294,1935,307,330,489,18,975,27,105,1209,150,55,191,94,478,27,54,377,14,31,5,45,42,7
2012,778,365,332,2337,412,402,512,26,1351,48,125,1502,230,142,220,84,708,41,65,392,9,32,2,56,56,3
2013,1133,551,576,2647,648,519,692,44,1206,203,180,1457,480,230,265,128,629,54,96,442,27,68,10,72,46,2
2014,1481,687,588,2813,705,586,696,74,1394,201,265,1448,582,222,244,127,626,71,111,446,31,61,18,87,70,3
2015,1794,804,685,3077,738,647,855,84,1422,236,337,1420,595,257,244,140,593,75,133,440,44,55,24,114,53,7
2016,2697,1211,1046,3608,920,741,1059,130,1539,273,331,1511,955,356,309,221,625,118,166,547,48,62,36,118,73,16
2017,3028,1978,1498,4302,1324,688,1339,231,1630,415,469,1483,1815,596,412,283,595,153,188,529,70,89,64,124,74,13
2018,4291,3058,1845,5092,2151,798,1872,343,1778,493,729,1431,2890,876,351,297,605,212,253,567,64,120,95,170,90,26
2019,5162,5562,2784,6372,3306,852,2732,599,1939,596,1092,1426,5097,1587,472,338,735,251,322,655,98,187,134,179,93,38
2020,5960,6698,3254,7156,4114,1043,3347,784,2047,744,1206,1485,6519,1936,532,380,761,298,341,651,85,186,128,188,75,50
2021,5700,6744,3099,6690,4200,893,3642,774,1915,698,1434,1265,6148,1538,428,359,655,251,340,776,92,169,125,163,99,33
2022,5130,6268,2502,5699,3562,842,3323,721,1759,740,1185,1205,4571,1142,455,273,512,258,287,550,66,155,138,165,67,29
2023,5563,6318,2717,5859,3821,908,3375,908,1762,813,1164,1157,4798,1394,445,331,589,211,314,631,78,170,156,173,82,48
2024,4374,3931,1523,4130,2031,812,2252,782,1130,603,762,747,2271,1039,339,231,380,172,203,371,62,168,174,133,61,35
