,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,1,,,,,,,,,,1,,,,,,,,,,,,,,,
1981,,1,,,,,,,,,,,,,,,,,,,,,,,,
1982,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,,,,,,,,1,,,,,,,,,,,,,,,,,,
1984,2,,,,,,,,,,,,,,,,,,,,,,,,,
1985,,2,,,,,,,,,,,,,,,,,,,,,,,,
1986,5,,,,,,,,,,,,,,,,,,,,,,,,,
1987,1,,,,,,,,,,,,,1,,,,,,,,,,,,
1988,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1989,,,,1,,,,,,,,,,,,,,,,,,,,,,
1990,1,,,,,,,,,,,,,,,,,,,,,,,,,
1991,2,,,,,,,1,,,,,,,,,,,,,,,,,,
1992,1,,,,,,,2,,,,,,,,,,,,,,,,,,
1993,,1,,,,,,,,,,,,,,,,,,,,,,,,
1994,,,,,,,,1,,,,,,,,,,,,,,,,,,
1995,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1996,4,1,,,,1,,,,,,,,,,,,,,,,,,,,
1997,6,,,,,1,1,,,,,,,,,,,,,,,,,,,
1998,6,,,,,,,,,,,,,,,,,,,,,,,,,
1999,3,2,,,,,,,,,1,,,,,,,,,,,,,,,
2000,1,1,,,,1,,,,,,,3,,,,,,,,,,,,,
2001,1,,,,,,,1,,,,,,1,,1,,,,,,,,,,
2002,2,,,1,,,,,,,1,,,1,,,,,,,,,,,,
2003,1,,,1,,,,,,1,,,,1,,,,,,,,,,,,
2004,2,,,,,,,,,,,,,,2,,,,,,,,,,,
2005,2,,,1,,,,,,,1,,,4,,3,,,,,,,,,,
2006,3,1,,,,,,,,,,,1,,2,,,,,,,,,,,
2007,4,,,,,,1,,,,5,,,1,2,,,,,,,,,,,
2008,8,4,,,,,1,,,,1,,,1,,1,1,,,,,,1,,,
2009,4,1,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,
2010,5,1,,,1,1,,,,,3,,,,,,,,,,,,,,,
2011,8,1,1,3,1,,,,,,4,,,3,1,,,,,,,,,,,
2012,8,4,,10,2,,2,,,,3,2,,1,2,,,,,1,,,1,,,
2013,12,2,1,13,,,,,,1,3,3,,2,5,,,,,,,,2,,,
2014,3,4,,8,,,,,,,,2,2,1,,,,,,,,,1,,,
2015,11,3,,8,3,4,1,1,1,,2,1,1,2,2,,,,,,,,,,,
2016,11,1,1,17,2,5,,,,,6,,,,,4,,2,,,,1,,,,
2017,15,3,2,21,,1,3,,,4,4,1,1,4,1,2,,,,,,,,,,
2018,14,2,,25,,3,2,2,,,2,1,,1,2,1,,,,,,,,,,
2019,19,4,,13,2,2,2,1,1,1,7,,3,1,,4,,1,,,1,1,,,,
2020,22,7,,10,,1,1,,3,2,3,,2,3,1,2,,,,,,,,,,
2021,32,9,2,12,2,,1,3,3,2,5,,,4,2,3,1,,,2,,,1,,,
2022,13,11,3,19,3,1,2,,1,,1,,,3,,,,,1,1,,,,,,
2023,10,11,1,21,2,,2,4,3,,3,,4,2,1,,,,,1,,1,1,1,,
2024,8,3,,14,3,2,,2,3,3,1,,2,4,1,2,,,,,,,,,,
