,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,10,10,6,5,8,3,,1,,1,1,1,1,1,2,,2,,,,1,,,,,
1981,13,10,9,5,5,5,1,1,4,1,1,1,2,,2,1,1,2,,,,,,,1,
1982,14,12,9,4,9,3,4,3,4,,2,1,4,,2,1,1,1,,3,,,,,,
1983,9,10,3,2,9,2,2,1,,1,1,1,1,,4,,1,2,,2,,,,,,
1984,16,14,6,2,7,4,3,1,,2,2,1,2,2,4,,,2,,1,1,,,,,
1985,21,17,9,2,9,10,1,1,,,3,3,3,2,5,1,,1,,2,1,1,,1,,
1986,16,23,8,1,8,3,,2,1,,4,,1,,1,2,,2,,2,1,1,,2,,
1987,29,19,15,,14,4,2,4,,3,3,2,6,,7,2,,6,,,2,,,2,,
1988,51,27,19,4,8,2,1,2,,1,,,2,1,6,1,3,7,,2,1,,,2,,5
1989,62,28,11,7,9,7,1,4,,9,,1,2,1,5,4,1,5,,3,5,,,2,,7
1990,66,34,20,7,13,10,1,6,2,7,6,1,3,1,5,1,1,9,,4,3,1,,1,,2
1991,62,21,19,3,19,8,3,3,1,14,,2,7,2,8,,5,11,,,3,1,,,,1
1992,69,28,29,2,14,14,4,7,1,15,5,,4,1,6,2,2,10,,1,3,1,,2,,1
1993,55,23,42,6,19,18,2,3,6,10,5,2,4,1,6,4,5,9,,1,6,,,2,1,3
1994,62,23,30,9,33,13,4,8,,10,7,,4,,6,3,3,12,1,3,4,,1,2,,1
1995,67,32,24,12,21,11,5,10,1,13,3,,4,2,9,2,4,11,,4,4,,,3,,2
1996,61,27,33,9,21,18,1,7,7,13,4,2,6,1,10,4,1,15,,2,2,,5,2,,5
1997,79,36,44,11,12,9,2,7,4,11,3,2,7,3,9,,2,11,,2,6,1,,2,,1
1998,81,38,41,26,20,17,4,6,4,10,2,5,3,2,10,2,,14,1,3,2,,2,1,,1
1999,82,30,43,25,21,6,10,7,8,7,3,,5,4,11,3,2,15,1,2,4,,,1,,
2000,85,40,52,29,26,14,7,5,7,4,7,6,12,5,7,3,3,15,,3,7,,1,2,,1
2001,69,37,57,35,22,18,10,3,6,11,2,3,18,7,12,1,4,19,,3,3,3,1,6,,2
2002,59,49,51,30,34,11,13,6,2,10,3,2,8,4,10,1,2,12,,4,1,3,,2,1,2
2003,67,28,37,44,31,13,10,4,10,15,9,2,7,4,6,,2,11,1,,3,3,,,2,1
2004,64,41,42,24,34,10,5,5,3,4,3,,8,4,6,,,15,2,2,6,2,,2,,4
2005,70,50,37,36,28,17,13,2,3,16,1,1,6,3,4,1,4,23,,2,2,,,1,,3
2006,68,45,47,34,38,6,18,4,5,22,4,2,11,5,5,,2,15,,1,5,1,,,,5
2007,60,63,47,36,46,6,25,2,3,22,10,,6,5,8,,1,13,2,,2,3,,,,3
2008,78,52,46,35,30,9,40,7,10,15,10,1,8,4,5,,1,27,7,2,5,4,1,1,1,3
2009,68,51,31,21,35,6,18,7,7,18,19,4,5,3,10,1,1,13,1,,7,1,1,3,,3
2010,130,71,27,35,42,15,18,5,13,19,35,6,10,9,7,,2,27,1,1,4,,1,,1,7
2011,119,88,52,68,53,19,23,3,19,20,51,9,17,10,6,1,4,24,1,2,5,5,2,,,4
2012,111,176,69,79,70,28,30,7,39,21,24,6,28,24,11,1,5,19,3,6,8,12,1,5,,4
2013,168,336,153,152,113,30,86,21,68,36,37,9,30,56,11,11,8,10,8,6,10,14,1,3,2,2
2014,197,352,178,131,120,29,43,19,69,43,22,13,45,62,12,4,8,28,5,7,23,17,,6,1,5
2015,232,317,131,108,107,29,31,31,75,28,23,18,40,53,15,1,16,28,6,6,22,18,1,6,2,7
2016,260,280,99,70,113,30,20,30,31,23,34,6,33,52,6,1,4,28,7,10,15,10,1,3,1,3
2017,326,332,144,81,125,26,39,31,18,56,28,7,34,46,9,1,11,31,1,5,21,14,1,7,3,3
2018,270,351,149,135,115,24,35,35,31,47,23,14,42,39,11,3,5,28,9,5,21,17,1,7,2,4
2019,361,348,142,125,162,40,39,23,45,44,34,19,55,74,12,3,3,44,6,10,24,15,2,6,1,3
2020,464,440,179,219,179,58,61,51,47,58,21,7,102,89,4,5,11,44,13,31,44,26,3,6,2,2
2021,508,566,247,213,203,45,66,61,50,79,49,15,122,124,9,6,8,44,15,31,38,18,,8,,1
2022,472,585,249,244,223,55,67,74,61,88,43,10,116,135,15,,7,32,22,31,43,17,2,4,3,2
2023,479,631,236,259,214,47,107,81,73,108,42,22,131,172,18,11,12,36,23,32,42,39,4,15,3,6
2024,435,435,186,195,176,51,127,56,45,98,40,17,81,119,11,6,18,37,14,9,38,25,5,13,2,5
