,Documents,Share
1980,3,2.3150577529740774e-06
1981,1,7.777095985696365e-07
1982,5,3.7873422477270264e-06
1983,8,5.840588439285258e-06
1984,9,6.320149267880931e-06
1985,4,2.7016658471613596e-06
1986,7,4.488290051256273e-06
1987,5,3.0413625304136253e-06
1988,8,4.656582836534152e-06
1989,6,3.2803466232931945e-06
1990,4,2.0102411736592068e-06
1991,33,1.656285603866674e-05
1992,61,2.9357890005130412e-05
1993,109,5.0157582238878016e-05
1994,136,5.939583084940842e-05
1995,158,6.504544329910489e-05
1996,155,5.8868859550674885e-05
1997,230,8.428687440815955e-05
1998,160,5.502903469443065e-05
1999,194,6.44656413085196e-05
2000,193,5.2854310789372284e-05
2001,199,5.442202172067665e-05
2002,353,8.280648780621687e-05
2003,300,6.634687473046583e-05
2004,250,5.087563065431759e-05
2005,339,6.45535257269603e-05
2006,346,6.041701007741759e-05
2007,380,6.071180759980822e-05
2008,455,6.838800014549359e-05
2009,434,6.019424989573496e-05
2010,421,5.4616048530186136e-05
2011,511,6.100085329569346e-05
2012,523,6.0557233069390254e-05
2013,651,7.160092744648325e-05
2014,716,7.44822702029517e-05
2015,1127,0.00011482648312361453
2016,1011,9.981223255677573e-05
2017,1096,0.00010988373078125027
2018,1294,0.00012946837224738384
2019,1522,0.0001479623580650179
2020,1800,0.00016362891108323156
2021,2374,0.00023554407754976215
2022,2932,0.0003039922728730857
2023,2848,0.0002823998273870718
2024,1172,0.0001242796261897892
