,Documents,Share
1980,,
1981,5,3.888547992848183e-06
1982,2,1.5149368990908106e-06
1983,,
1984,1,7.022388075423256e-07
1985,4,2.7016658471613596e-06
1986,1,6.411842930366103e-07
1987,4,2.4330900243309e-06
1988,5,2.910364272833845e-06
1989,3,1.6401733116465973e-06
1990,4,2.0102411736592068e-06
1991,4,2.0076189137777867e-06
1992,10,4.812768853300068e-06
1993,4,1.8406452197753401e-06
1994,8,3.493872402906378e-06
1995,8,3.2934401670432853e-06
1996,1,3.7979909387532183e-07
1997,5,1.8323233566991207e-06
1998,6,2.0635888010411492e-06
1999,9,2.9906740813230744e-06
2000,5,1.3692826629371058e-06
2001,7,1.914342472586616e-06
2002,9,2.111213570130175e-06
2003,10,2.2115624910155275e-06
2004,7,1.4245176583208925e-06
2005,10,1.904233797255466e-06
2006,10,1.7461563606190055e-06
2007,8,1.2781433178906992e-06
2008,12,1.803639564276754e-06
2009,11,1.525660711643052e-06
2010,17,2.2053986342355446e-06
2011,26,3.1037616158278473e-06
2012,21,2.4315523794592645e-06
2013,17,1.8697630823198392e-06
2014,31,3.2247910283400876e-06
2015,14,1.426415939423783e-06
2016,43,4.245228486588879e-06
2017,48,4.812426165602201e-06
2018,47,4.702483381473757e-06
2019,59,5.735728729195832e-06
2020,92,8.363255455365169e-06
2021,87,8.631985992767189e-06
2022,108,1.1197532561491561e-05
2023,79,7.833422178222848e-06
2024,67,7.104722657607403e-06
