,Documents,Share
1980,24,1.852046202379262e-05
1981,18,1.3998772774253458e-05
1982,14,1.0604558293635674e-05
1983,25,1.8251838872766433e-05
1984,28,1.966268661118512e-05
1985,33,2.228874323908122e-05
1986,25,1.6029607325915258e-05
1987,37,2.2506082725060828e-05
1988,42,2.4447059891804296e-05
1989,45,2.460259967469896e-05
1990,42,2.110753232342167e-05
1991,51,2.559714115066678e-05
1992,72,3.465193574376048e-05
1993,73,3.3591775260899955e-05
1994,72,3.14448516261574e-05
1995,105,4.3226402192443116e-05
1996,102,3.8739507575282826e-05
1997,112,4.104404319006031e-05
1998,119,4.0927844553982795e-05
1999,132,4.3863219859405086e-05
2000,169,4.628175400727418e-05
2001,170,4.6491174334246386e-05
2002,159,3.729810640563309e-05
2003,195,4.3125468574802784e-05
2004,194,3.947948938775045e-05
2005,234,4.45590708557779e-05
2006,278,4.854314682520835e-05
2007,285,4.553385569985616e-05
2008,379,5.696494957174082e-05
2009,400,5.5478571332474616e-05
2010,446,5.785928181582664e-05
2011,506,6.040397606188041e-05
2012,555,6.426245574285199e-05
2013,543,5.9722432570568986e-05
2014,800,8.32204136345829e-05
2015,826,8.41585404260032e-05
2016,845,8.342367607366518e-05
2017,997,9.995810181469572e-05
2018,1225,0.00012256472643202876
2019,1475,0.00014339321822989578
2020,1907,0.00017335574079762367
2021,2438,0.00024189404425708515
2022,2340,0.00024261320549898383
2023,2534,0.00025126445315970503
2024,1751,0.00018567715482791886
