,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,13,1,17,46,2,24,11,2,4,2,6,28,6,1,5,9,23,1,4,8,,4,,,2,
1981,21,6,16,44,4,18,10,1,11,2,,32,5,,2,5,16,,,12,1,,,2,1,
1982,30,6,7,77,4,15,6,2,9,2,4,26,3,,5,3,22,4,2,9,,1,1,1,6,1
1983,24,4,15,62,4,14,10,3,21,1,2,25,4,,3,3,25,4,,10,2,1,1,,5,
1984,27,5,13,76,12,17,17,2,19,,5,43,6,,1,2,28,,7,19,1,3,,,5,
1985,18,7,9,100,5,21,20,4,26,3,3,62,3,,4,9,24,3,6,19,1,4,3,,5,
1986,37,8,15,94,8,16,22,6,18,1,3,44,6,1,3,3,41,1,8,29,1,1,1,1,3,1
1987,45,5,30,113,11,30,34,7,14,6,4,63,8,2,5,6,39,4,3,23,1,5,,3,6,
1988,56,17,21,129,14,30,30,2,25,5,8,49,5,,5,8,61,8,4,33,,5,3,,,1
1989,57,3,27,131,9,29,26,6,51,5,4,52,12,1,16,5,48,4,7,50,1,1,3,3,3,1
1990,116,13,39,127,25,40,30,9,31,9,4,63,12,5,8,7,50,9,4,38,2,5,1,1,10,1
1991,149,15,38,150,16,58,32,7,34,9,9,67,12,4,9,10,63,12,7,48,3,2,2,8,3,
1992,154,10,35,143,19,37,35,11,39,9,5,78,5,7,15,7,74,8,6,31,4,3,2,2,12,
1993,157,19,31,111,14,44,43,14,28,7,3,62,9,3,18,15,39,10,4,68,4,2,3,4,5,
1994,151,13,27,138,22,43,40,13,31,11,3,73,5,,11,11,43,10,1,21,1,5,1,2,6,
1995,192,12,29,152,17,56,38,9,26,12,5,75,5,2,14,14,36,11,4,22,6,3,1,4,4,2
1996,231,13,35,168,21,56,58,11,44,13,2,81,9,3,10,16,47,11,2,37,1,4,4,2,7,
1997,222,9,35,190,23,70,59,24,62,9,7,83,9,3,18,19,59,12,8,60,6,4,1,4,7,1
1998,274,32,47,206,26,71,72,17,57,12,5,111,18,6,17,17,62,15,4,68,10,6,2,10,7,1
1999,252,10,41,207,18,51,82,9,67,14,7,116,12,4,9,19,84,11,7,54,5,9,4,8,4,1
2000,329,17,66,215,26,62,95,15,67,7,5,115,26,4,13,18,79,10,4,38,4,8,5,3,5,
2001,302,29,71,174,23,49,81,11,60,17,17,121,21,5,11,16,85,10,7,76,3,11,4,5,6,3
2002,521,88,117,586,46,120,292,32,84,23,21,182,51,9,29,41,88,29,5,85,5,18,13,7,12,8
2003,612,43,150,417,61,120,188,38,85,23,32,161,40,10,17,37,102,37,14,107,10,22,12,8,12,2
2004,723,73,184,384,72,141,153,35,128,48,42,197,55,26,32,39,111,34,16,113,14,18,28,14,13,3
2005,810,73,236,438,62,173,199,43,118,52,44,238,44,19,29,65,139,30,20,131,17,19,20,11,12,7
2006,822,119,229,457,77,201,193,34,170,48,55,222,105,47,49,48,109,37,18,171,12,18,22,11,16,4
2007,1038,129,271,510,108,192,242,45,224,53,56,282,88,41,39,52,136,46,23,162,25,23,35,20,19,4
2008,1160,183,308,600,127,200,249,78,172,62,73,289,131,53,72,78,131,49,24,184,13,29,40,21,18,9
2009,1300,186,395,671,177,269,369,94,224,79,75,324,159,84,60,56,158,61,36,277,44,50,40,24,15,11
2010,1429,257,571,791,208,334,398,113,251,92,86,329,231,110,82,96,172,76,35,230,44,48,51,35,19,18
2011,1796,361,688,1046,268,361,566,150,251,135,120,305,267,156,89,101,191,67,56,275,52,55,62,31,26,19
2012,1989,505,715,1303,355,463,668,201,343,139,195,381,325,213,112,122,205,88,70,268,60,70,91,38,30,14
2013,2238,514,705,1224,382,426,546,203,299,157,154,359,351,233,97,149,220,91,72,299,54,72,72,38,31,9
2014,2302,699,826,1408,447,449,670,215,341,192,202,411,482,290,116,157,255,117,63,256,69,117,66,45,28,15
2015,2310,797,861,1385,488,472,704,242,371,199,260,428,600,371,159,150,209,107,83,259,51,128,70,52,37,12
2016,2468,862,784,1529,506,445,662,273,361,200,326,438,651,391,127,134,227,104,107,291,55,122,93,44,37,12
2017,2328,934,805,1591,522,538,647,267,378,209,299,423,674,431,145,138,200,114,104,269,68,113,77,42,37,25
2018,2305,1026,915,1625,604,510,686,318,347,216,324,400,685,455,149,135,225,110,111,318,64,129,98,57,42,22
2019,2676,1099,1036,1690,649,581,759,325,419,275,379,381,738,529,174,112,228,138,97,319,51,167,116,50,32,17
2020,2618,1208,1109,1538,666,556,700,405,350,271,423,328,706,495,193,133,210,101,124,303,83,195,110,51,34,28
2021,2595,1340,1213,1729,818,649,874,446,370,265,417,361,716,485,196,181,191,100,101,342,82,182,122,60,38,20
2022,2725,1246,1083,1713,764,586,845,449,358,251,430,284,670,477,145,182,187,144,122,330,91,239,127,65,30,25
2023,2799,1172,1076,1785,806,611,829,436,396,248,333,373,669,526,163,185,218,112,123,352,92,239,112,60,39,21
2024,2447,763,864,1370,663,535,668,311,357,213,257,277,373,326,149,154,201,109,109,236,97,176,87,48,41,20
