,Documents,Share
1980,16,1.2346974682528413e-05
1981,17,1.322106317568382e-05
1982,13,9.84708984409027e-06
1983,27,1.9711985982587746e-05
1984,25,1.7555970188558144e-05
1985,27,1.8236244468339177e-05
1986,25,1.6029607325915258e-05
1987,32,1.94647201946472e-05
1988,30,1.746218563700307e-05
1989,22,1.2027937618741713e-05
1990,27,1.3569127922199646e-05
1991,34,1.7064760767111188e-05
1992,24,1.1550645247920163e-05
1993,32,1.4725161758202721e-05
1994,17,7.424478856176053e-06
1995,18,7.4102403758473915e-06
1996,26,9.874776440758368e-06
1997,39,1.4292122182253142e-05
1998,29,9.974012538365555e-06
1999,39,1.2959587685733322e-05
2000,51,1.396668316195848e-05
2001,51,1.3947352300273915e-05
2002,61,1.4309336419771186e-05
2003,82,1.8134812426327326e-05
2004,94,1.9129237126023413e-05
2005,116,2.2089112048163406e-05
2006,153,2.6716192317470783e-05
2007,145,2.3166347636768925e-05
2008,140,2.10424615832288e-05
2009,158,2.1914035676327473e-05
2010,163,2.1145881022376105e-05
2011,193,2.3039461225183636e-05
2012,251,2.9062840344965493e-05
2013,311,3.420566580008647e-05
2014,379,3.942567095938365e-05
2015,347,3.535473792714662e-05
2016,399,3.939177130578983e-05
2017,473,4.7422449506871694e-05
2018,524,5.24276870615372e-05
2019,576,5.5996266915538964e-05
2020,669,6.0815411952601066e-05
2021,763,7.570350933886627e-05
2022,751,7.786432364518669e-05
2023,669,6.633619540798842e-05
2024,477,5.0581383696697484e-05
