,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,6,4,10,4,2,2,,,,2,,,,,,1,,4,,,,,,,,2
1981,10,2,12,3,1,2,1,,,,,1,,,,1,1,5,1,,1,,,,,3
1982,13,,6,3,1,2,,,2,,1,1,,,,,,3,,,,,,,,1
1983,7,1,12,7,3,1,,1,,,1,1,,1,2,,3,7,,3,1,,,,,2
1984,7,1,8,2,,3,,,1,,1,,,,1,,2,4,,1,,2,,1,1,1
1985,14,,3,10,1,1,,,,,1,,,,,1,,4,,3,,,,,,7
1986,14,1,7,6,3,1,,,,,1,,,,1,1,1,3,1,4,,,,,,1
1987,13,2,14,26,1,1,1,,,,1,,1,,3,,1,3,,3,1,,,,,1
1988,20,1,15,8,,6,2,,1,1,2,1,1,,1,,2,2,,,1,,,,,2
1989,25,8,9,22,4,2,1,,3,,3,,,,1,2,6,5,1,2,1,,,1,1,3
1990,27,4,13,11,1,9,3,1,3,1,1,,,2,4,2,6,7,1,4,,,1,1,,2
1991,33,3,11,22,2,5,2,2,7,1,4,5,,,5,,6,7,1,,,,,,1,5
1992,40,5,10,17,4,16,3,4,5,2,2,8,2,1,3,3,9,6,2,2,,,,,,5
1993,61,7,7,32,10,12,2,3,3,6,6,5,1,3,9,3,11,5,1,5,1,2,,1,1,1
1994,75,9,13,17,10,14,9,3,3,5,2,4,2,3,4,7,11,3,,1,2,2,,3,,5
1995,75,15,17,27,10,13,4,5,5,5,4,7,,3,9,2,10,5,1,3,,3,,5,2,3
1996,79,8,17,44,13,19,1,5,4,4,5,10,2,4,6,8,10,10,1,7,2,5,1,5,1,2
1997,89,13,20,46,13,22,4,9,4,3,10,4,4,3,3,5,10,7,1,6,4,1,1,3,1,2
1998,109,16,16,47,14,18,9,10,4,4,5,8,7,6,7,9,12,13,1,2,3,2,1,6,1,
1999,86,17,18,39,19,16,12,7,9,6,14,7,2,4,7,5,7,5,2,5,,,1,2,2,1
2000,96,21,11,81,26,22,19,14,10,6,7,8,5,13,10,13,9,6,4,12,1,3,,5,3,
2001,131,28,15,91,18,24,24,13,9,4,18,15,6,8,17,9,21,6,1,14,2,3,2,3,4,2
2002,96,30,32,134,18,22,67,6,9,5,18,25,12,13,11,10,9,10,1,22,2,5,,1,10,
2003,134,50,26,157,29,37,72,10,16,8,18,21,32,38,15,11,26,13,2,21,2,9,4,3,7,1
2004,171,51,23,187,28,33,131,15,11,11,11,23,34,42,14,18,21,18,6,33,2,7,2,2,3,1
2005,156,71,35,171,34,42,176,15,18,13,12,42,37,57,20,20,18,19,5,28,5,14,2,4,4,2
2006,228,80,35,224,35,56,212,22,12,15,26,46,43,63,16,11,15,24,3,19,3,21,5,3,6,
2007,202,125,35,255,37,47,230,26,25,12,28,36,64,87,16,20,19,23,8,32,4,28,8,11,7,2
2008,248,149,46,280,40,59,218,38,31,23,40,42,66,102,31,15,15,25,5,21,5,26,10,6,5,1
2009,302,154,31,311,67,49,278,34,13,23,31,47,63,154,21,11,20,23,4,32,2,30,9,10,8,4
2010,358,199,45,336,52,84,291,45,34,30,38,40,65,148,32,14,27,29,5,21,3,46,26,11,11,3
2011,409,234,49,418,82,92,403,65,50,31,55,49,99,236,18,18,32,28,10,35,4,51,17,12,6,7
2012,467,282,71,514,126,81,432,60,53,50,54,50,93,254,25,27,29,33,16,51,7,55,21,13,8,5
2013,528,311,68,626,132,125,454,78,67,52,70,48,108,245,47,41,47,32,27,51,19,71,28,10,10,7
2014,645,385,79,686,123,142,404,89,78,58,76,95,96,251,41,50,54,55,44,84,10,49,40,10,13,3
2015,717,415,114,973,179,160,571,98,131,87,77,118,124,271,58,56,51,43,45,83,15,80,43,15,17,4
2016,789,488,107,1086,163,183,595,111,131,92,76,122,169,393,50,65,47,35,67,88,13,105,55,20,14,8
2017,938,623,142,1505,235,240,653,130,181,132,119,186,190,489,121,96,60,40,92,143,16,112,73,36,45,7
2018,1189,722,144,1999,309,314,803,163,256,146,151,176,221,565,104,79,96,47,144,164,22,130,95,41,39,9
2019,1462,874,192,2182,389,361,1237,215,339,164,150,279,283,652,151,121,124,59,174,153,31,159,83,50,51,8
2020,2141,1048,269,2613,578,426,1510,333,468,205,156,313,375,734,194,166,169,91,195,321,39,199,146,86,55,9
2021,2637,1109,382,2951,634,573,1708,412,532,267,186,342,404,728,195,192,176,125,262,396,37,228,212,82,46,15
2022,2882,1274,450,3507,807,646,2129,509,633,327,220,449,529,907,170,219,184,175,329,378,77,263,211,91,79,13
2023,3373,1435,528,4158,1069,820,2823,583,781,347,224,491,619,1022,255,265,244,233,438,339,69,296,265,74,91,13
2024,3466,1263,515,3737,838,783,2552,548,660,383,180,366,436,801,202,296,227,134,376,278,74,288,257,79,67,8
